# T (K)     Gibbs free energy (Ry.)
  600.0       2.2528032280612
  600.0       2.2515708021426
  600.0       2.2483637456107
  600.0       2.2441801123843
  600.0       2.2393546014924
  600.0       2.2340504565059
  600.0       2.2283567039687
  600.0       2.2223526586624
  600.0       2.2160745699461
  600.0       2.2095588605530
  600.0       2.2028316832995
  600.0       2.1958772707182
  600.0       2.1887859608731
  600.0       2.1815357338494
  600.0       2.1741386177125
  600.0       2.1666045234245
  600.0       2.1589437444153
  600.0       2.1511642986336
  600.0       2.1432717755971
  600.0       2.1352731281731
  600.0       2.1271739271508
  600.0       2.1189791749835
  600.0       2.1106934103690
  600.0       2.1023206450705
  600.0       2.0938646565461
  600.0       2.0853290022191
  600.0       2.0767169618879
  600.0       2.0680311106164
  600.0       2.0592986958885
  600.0       2.0504718816439
  600.0       2.0415797737176
  600.0       2.0326240190692
  600.0       2.0236064011458
  600.0       2.0145289067903
  600.0       2.0053931919160
  600.0       1.9962024936449
  600.0       1.9869542006194
  600.0       1.9776545836861
  600.0       1.9683014260540
  600.0       1.9588989751709
  600.0       1.9494470802582
  600.0       1.9399471496759
  600.0       1.9304003131120
  600.0       1.9208075928952
  600.0       1.9111697959837
  600.0       1.9014881255132
  600.0       1.8917644615741
  600.0       1.8819982410969
  600.0       1.8721915880909
  600.0       1.8623441792296
  600.0       1.8524585041948
  600.0       1.8425332623974
  600.0       1.8325710677259
  600.0       1.8225724794443
  600.0       1.8125358621917
  600.0       1.8024643524980
  600.0       1.7923560788884
  600.0       1.7822151060931
  600.0       1.7720406326095
  600.0       1.7618310148937
  600.0       1.7515907668725
  600.0       1.7413170540026
  600.0       1.7310120774529
  600.0       1.7206761563935
  600.0       1.7103089931829
  600.0       1.6999125456695
  600.0       1.6894872762095
  600.0       1.6790283493745
  600.0       1.6685434110893
  600.0       1.6580292636935
  600.0       1.6474896383640
  600.0       1.6369203706840
  600.0       1.6263238850468
  600.0       1.6157238797561
  600.0       1.6050752195960
  600.0       1.5943739958861
  600.0       1.5836723584730
  600.0       1.5729450810247
  600.0       1.5621924377240
  600.0       1.5514143724965
  600.0       1.5406110721586
  600.0       1.5297855021051
  600.0       1.5189355829904
  600.0       1.5080624685323
