# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  53.2444     -0.027293403
  52.6371      0.001589535
  52.0972      0.030774355
  51.5573      0.059391142
  51.0850      0.087988888
  50.5451      0.116748151
# T= 1050.000000 K
  57.9683     -0.244544696
  57.2259     -0.214020635
  56.4836     -0.183772983
  55.7413     -0.153859648
  55.0665     -0.123822518
  54.4591     -0.094497665
  53.7843     -0.064879931
  53.2444     -0.035350000
  52.6371     -0.006444010
  52.0972      0.022763169
  51.5573      0.051401139
  51.0850      0.080019409
  50.5451      0.108798833
# T= 1100.000000 K
  57.9683     -0.252873386
  57.2259     -0.222320129
  56.4836     -0.192044310
  55.7413     -0.162112816
  55.0665     -0.132047013
  54.4591     -0.102695326
  53.7843     -0.073051731
  53.2444     -0.043497096
  52.6371     -0.014568055
  52.0972      0.014661483
  51.5573      0.043320637
  51.0850      0.071959430
  50.5451      0.100759015
# T= 1150.000000 K
  57.9683     -0.261288462
  57.2259     -0.230706008
  56.4836     -0.200402023
  55.7413     -0.170452371
  55.0665     -0.140357893
  54.4591     -0.110979373
  53.7843     -0.081309916
  53.2444     -0.051730578
  52.6371     -0.022778485
  52.0972      0.006473414
  51.5573      0.035153750
  51.0850      0.063813068
  50.5451      0.092632815
# T= 1200.000000 K
  57.9683     -0.269786168
  57.2259     -0.239174517
  56.4836     -0.208842365
  55.7413     -0.178874554
  55.0665     -0.148751401
  54.4591     -0.119346047
  53.7843     -0.089650728
  53.2444     -0.060046687
  52.6371     -0.031071542
  52.0972     -0.001797283
  51.5573      0.026904237
  51.0850      0.055584080
  50.5451      0.084423988
# T= 1250.000000 K
  57.9683     -0.278363059
  57.2259     -0.247722211
  56.4836     -0.217361891
  55.7413     -0.187375922
  55.0665     -0.157224094
  54.4591     -0.127791906
  53.7843     -0.098070724
  53.2444     -0.068441979
  52.6371     -0.039443782
  52.0972     -0.010147163
  51.5573      0.018575542
  51.0850      0.047275909
  50.5451      0.076135979
# T= 1300.000000 K
  57.9683     -0.287015967
  57.2259     -0.256345921
  56.4836     -0.225957433
  55.7413     -0.195953306
  55.0665     -0.165772802
  54.4591     -0.136313780
  53.7843     -0.106566736
  53.2444     -0.076913287
  52.6371     -0.047892037
  52.0972     -0.018573057
  51.5573      0.010170832
  51.0850      0.038891724
  50.5451      0.067771956
# T= 1350.000000 K
  57.9683     -0.295741966
  57.2259     -0.265042723
  56.4836     -0.234626067
  55.7413     -0.204603781
  55.0665     -0.174394601
  54.4591     -0.144908745
  53.7843     -0.115135838
  53.2444     -0.085457685
  52.6371     -0.056413382
  52.0972     -0.027072042
  51.5573      0.001693031
  51.0850      0.030434449
  50.5451      0.059334843
# T= 1400.000000 K
  57.9683     -0.304538349
  57.2259     -0.273809908
  56.4836     -0.243365085
  55.7413     -0.213324639
  55.0665     -0.183086784
  54.4591     -0.153574092
  53.7843     -0.123775323
  53.2444     -0.094072466
  52.6371     -0.065005110
  52.0972     -0.035641409
  51.5573     -0.006855151
  51.0850      0.021906792
  50.5451      0.050827348
# T= 1450.000000 K
  57.9683     -0.313402602
  57.2259     -0.282644963
  56.4836     -0.252171971
  55.7413     -0.222113366
  55.0665     -0.191846835
  54.4591     -0.162307309
  53.7843     -0.132482676
  53.2444     -0.102755115
  52.6371     -0.073664706
  52.0972     -0.044278644
  51.5573     -0.015471201
  51.0850      0.013311268
  50.5451      0.042251986
# T= 1500.000000 K
  57.9683     -0.322332383
  57.2259     -0.291545546
  56.4836     -0.261044386
  55.7413     -0.230967622
  55.0665     -0.200672415
  54.4591     -0.171106053
  53.7843     -0.141255558
  53.2444     -0.111503291
  52.6371     -0.082389830
  52.0972     -0.052981406
  51.5573     -0.024152779
  51.0850      0.004650216
  50.5451      0.033611097
# T= 1550.000000 K
  57.9683     -0.331325508
  57.2259     -0.300509472
  56.4836     -0.269980144
  55.7413     -0.239885220
  55.0665     -0.209561337
  54.4591     -0.179968141
  53.7843     -0.150091782
  53.2444     -0.120314811
  52.6371     -0.091178296
  52.0972     -0.061747511
  51.5573     -0.032897699
  51.0850     -0.004074178
  50.5451      0.024906865
# T= 1600.000000 K
  57.9683     -0.340379932
  57.2259     -0.309534698
  56.4836     -0.278977202
  55.7413     -0.248864118
  55.0665     -0.218511559
  54.4591     -0.188891527
  53.7843     -0.158989305
  53.2444     -0.129187630
  52.6371     -0.100028061
  52.0972     -0.070574915
  51.5573     -0.041703918
  51.0850     -0.012859871
  50.5451      0.016141335
# T= 1650.000000 K
  57.9683     -0.349493741
  57.2259     -0.318619308
  56.4836     -0.288033643
  55.7413     -0.257902400
  55.0665     -0.227521164
  54.4591     -0.197874297
  53.7843     -0.167946212
  53.2444     -0.138119831
  52.6371     -0.108937209
  52.0972     -0.079461701
  51.5573     -0.050569519
  51.0850     -0.021704947
  50.5451      0.007316423
# T= 1700.000000 K
  57.9683     -0.358665133
  57.2259     -0.327761502
  56.4836     -0.297147668
  55.7413     -0.266998265
  55.0665     -0.236588353
  54.4591     -0.206914651
  53.7843     -0.176960702
  53.2444     -0.147109616
  52.6371     -0.117903940
  52.0972     -0.088406071
  51.5573     -0.059492704
  51.0850     -0.030607605
  50.5451     -0.001566073
# T= 1750.000000 K
  57.9683     -0.367892415
  57.2259     -0.336959585
  56.4836     -0.306317583
  55.7413     -0.276150020
  55.0665     -0.245711432
  54.4591     -0.216010894
  53.7843     -0.186031081
  53.2444     -0.156155290
  52.6371     -0.126926561
  52.0972     -0.097406330
  51.5573     -0.068471778
  51.0850     -0.039566153
  50.5451     -0.010504457
# T= 1800.000000 K
  57.9683     -0.377173990
  57.2259     -0.346211961
  56.4836     -0.315541790
  55.7413     -0.285356068
  55.0665     -0.254888803
  54.4591     -0.225161429
  53.7843     -0.195155752
  53.2444     -0.165255257
  52.6371     -0.136003474
  52.0972     -0.106460881
  51.5573     -0.077505143
  51.0850     -0.048578992
  50.5451     -0.019497134
# T= 1850.000000 K
  57.9683     -0.386508349
  57.2259     -0.355517122
  56.4836     -0.324818782
  55.7413     -0.294614900
  55.0665     -0.264118958
  54.4591     -0.234364748
  53.7843     -0.204333208
  53.2444     -0.174408007
  52.6371     -0.145133170
  52.0972     -0.115568216
  51.5573     -0.086591293
  51.0850     -0.057644615
  50.5451     -0.028542594
# T= 1900.000000 K
  57.9683     -0.395894066
  57.2259     -0.364873640
  56.4836     -0.334147131
  55.7413     -0.303925089
  55.0665     -0.273400470
  54.4591     -0.243619425
  53.7843     -0.213562021
  53.2444     -0.183612115
  52.6371     -0.154314224
  52.0972     -0.124726907
  51.5573     -0.095728799
  51.0850     -0.066761595
  50.5451     -0.037639410
# T= 1950.000000 K
  57.9683     -0.405329789
  57.2259     -0.374280164
  56.4836     -0.343525485
  55.7413     -0.313285284
  55.0665     -0.282731988
  54.4591     -0.252924107
  53.7843     -0.222840839
  53.2444     -0.192866228
  52.6371     -0.163545283
  52.0972     -0.133935604
  51.5573     -0.104916310
  51.0850     -0.075928580
  50.5451     -0.046786232
# T= 2000.000000 K
  57.9683     -0.414814235
  57.2259     -0.383735411
  56.4836     -0.352952563
  55.7413     -0.322694202
  55.0665     -0.292112229
  54.4591     -0.262277512
  53.7843     -0.232168380
  53.2444     -0.202169064
  52.6371     -0.172825065
  52.0972     -0.143193024
  51.5573     -0.114152545
  51.0850     -0.085144288
  50.5451     -0.055981777
# T= 2050.000000 K
  57.9683     -0.424346186
  57.2259     -0.393238163
  56.4836     -0.362427146
  55.7413     -0.332150624
  55.0665     -0.301539975
  54.4591     -0.271678422
  53.7843     -0.241543426
  53.2444     -0.211519404
  52.6371     -0.182152352
  52.0972     -0.152497949
  51.5573     -0.123436284
  51.0850     -0.094407501
  50.5451     -0.065224826
# T= 2100.000000 K
  57.9683     -0.433924484
  57.2259     -0.402787261
  56.4836     -0.371948076
  55.7413     -0.341653394
  55.0665     -0.311014067
  54.4591     -0.281125679
  53.7843     -0.250964818
  53.2444     -0.220916091
  52.6371     -0.191525984
  52.0972     -0.161849219
  51.5573     -0.132766369
  51.0850     -0.103717059
  50.5451     -0.074514221
# T= 2150.000000 K
  57.9683     -0.443548024
  57.2259     -0.412381603
  56.4836     -0.381514248
  55.7413     -0.351201405
  55.0665     -0.320533402
  54.4591     -0.290618177
  53.7843     -0.260431453
  53.2444     -0.230358020
  52.6371     -0.200944859
  52.0972     -0.171245732
  51.5573     -0.142141696
  51.0850     -0.113071860
  50.5451     -0.083848858
# T= 2200.000000 K
  57.9683     -0.453215755
  57.2259     -0.422020134
  56.4836     -0.391124610
  55.7413     -0.360793608
  55.0665     -0.330096927
  54.4591     -0.300154866
  53.7843     -0.269942278
  53.2444     -0.239844139
  52.6371     -0.210407924
  52.0972     -0.180686435
  51.5573     -0.151561213
  51.0850     -0.122470850
  50.5451     -0.093227685
# T= 2250.000000 K
  57.9683     -0.462926671
  57.2259     -0.431701852
  56.4836     -0.400778158
  55.7413     -0.370428996
  55.0665     -0.339703638
  54.4591     -0.309734741
  53.7843     -0.279496289
  53.2444     -0.249373444
  52.6371     -0.219914175
  52.0972     -0.190170324
  51.5573     -0.161023916
  51.0850     -0.131913026
  50.5451     -0.102649697
# T= 2300.000000 K
  57.9683     -0.472679814
  57.2259     -0.441425795
  56.4836     -0.410473932
  55.7413     -0.380106610
  55.0665     -0.349352574
  54.4591     -0.319356842
  53.7843     -0.289092525
  53.2444     -0.258944975
  52.6371     -0.229462652
  52.0972     -0.199696438
  51.5573     -0.170528845
  51.0850     -0.141397428
  50.5451     -0.112113936
# T= 2350.000000 K
  57.9683     -0.482474265
  57.2259     -0.451191047
  56.4836     -0.420211015
  55.7413     -0.389825532
  55.0665     -0.359042819
  54.4591     -0.329020251
  53.7843     -0.298730070
  53.2444     -0.268557814
  52.6371     -0.239052437
  52.0972     -0.209263860
  51.5573     -0.180075081
  51.0850     -0.150923138
  50.5451     -0.121619482
# T= 2400.000000 K
  57.9683     -0.492309146
  57.2259     -0.460996728
  56.4836     -0.429988526
  55.7413     -0.399584883
  55.0665     -0.368773493
  54.4591     -0.338724089
  53.7843     -0.308408043
  53.2444     -0.278211082
  52.6371     -0.248682650
  52.0972     -0.218871712
  51.5573     -0.189661747
  51.0850     -0.160489277
  50.5451     -0.131165457
# T= 2450.000000 K
  57.9683     -0.502183613
  57.2259     -0.470841996
  56.4836     -0.439805624
  55.7413     -0.409383821
  55.0665     -0.378543754
  54.4591     -0.348467513
  53.7843     -0.318125603
  53.2444     -0.287903936
  52.6371     -0.258352450
  52.0972     -0.228519149
  51.5573     -0.199287998
  51.0850     -0.170095002
  50.5451     -0.140751018
# T= 2500.000000 K
  57.9683     -0.512096858
  57.2259     -0.480726042
  56.4836     -0.449661501
  55.7413     -0.419221537
  55.0665     -0.388352793
  54.4591     -0.358249716
  53.7843     -0.327881942
  53.2444     -0.297635569
  52.6371     -0.268061029
  52.0972     -0.238205366
  51.5573     -0.208953029
  51.0850     -0.179739505
  50.5451     -0.150375358
# T= 2550.000000 K
  57.9683     -0.522048107
  57.2259     -0.490648092
  56.4836     -0.459555381
  55.7413     -0.429097257
  55.0665     -0.398199836
  54.4591     -0.368069922
  53.7843     -0.337676284
  53.2444     -0.307405205
  52.6371     -0.277807611
  52.0972     -0.247929585
  51.5573     -0.218656062
  51.0850     -0.189422012
  50.5451     -0.160037701
# T= 2600.000000 K
  57.9683     -0.532036614
  57.2259     -0.500607399
  56.4836     -0.469486519
  55.7413     -0.439010235
  55.0665     -0.408084136
  54.4591     -0.377927386
  53.7843     -0.347507883
  53.2444     -0.317212099
  52.6371     -0.287591450
  52.0972     -0.257691062
  51.5573     -0.228396353
  51.0850     -0.199141776
  50.5451     -0.169737301
# T= 2650.000000 K
  57.9683     -0.542061663
  57.2259     -0.510603248
  56.4836     -0.479454199
  55.7413     -0.448959754
  55.0665     -0.418004977
  54.4591     -0.387821391
  53.7843     -0.357376024
  53.2444     -0.327055534
  52.6371     -0.297411831
  52.0972     -0.267489080
  51.5573     -0.238173185
  51.0850     -0.208898081
  50.5451     -0.179473443
# T= 2700.000000 K
  57.9683     -0.552122563
  57.2259     -0.520634949
  56.4836     -0.489457730
  55.7413     -0.458945124
  55.0665     -0.427961671
  54.4591     -0.397751248
  53.7843     -0.367280017
  53.2444     -0.336934821
  52.6371     -0.307268063
  52.0972     -0.277322950
  51.5573     -0.247985869
  51.0850     -0.218690238
  50.5451     -0.189245436
# T= 2750.000000 K
  57.9683     -0.562218651
  57.2259     -0.530701837
  56.4836     -0.499496449
  55.7413     -0.468965683
  55.0665     -0.437953552
  54.4591     -0.407716293
  53.7843     -0.377219197
  53.2444     -0.346849296
  52.6371     -0.317159483
  52.0972     -0.287192007
  51.5573     -0.257833741
  51.0850     -0.228517582
  50.5451     -0.199052617
# T= 2800.000000 K
  57.9683     -0.572349287
  57.2259     -0.540803274
  56.4836     -0.509569716
  55.7413     -0.479020790
  55.0665     -0.447979981
  54.4591     -0.417715886
  53.7843     -0.387192925
  53.2444     -0.356798318
  52.6371     -0.327085451
  52.0972     -0.297095613
  51.5573     -0.267716160
  51.0850     -0.238379475
  50.5451     -0.208894345
# T= 2850.000000 K
  57.9683     -0.582513855
  57.2259     -0.550938642
  56.4836     -0.519676914
  55.7413     -0.489109827
  55.0665     -0.458040341
  54.4591     -0.427749410
  53.7843     -0.397200585
  53.2444     -0.366781271
  52.6371     -0.337045350
  52.0972     -0.307033149
  51.5573     -0.277632510
  51.0850     -0.248275298
  50.5451     -0.218770005
# T= 2900.000000 K
  57.9683     -0.592711758
  57.2259     -0.561107345
  56.4836     -0.529817448
  55.7413     -0.499232201
  55.0665     -0.468134037
  54.4591     -0.437816269
  53.7843     -0.407241580
  53.2444     -0.376797560
  52.6371     -0.347038584
  52.0972     -0.317004021
  51.5573     -0.287582196
  51.0850     -0.258204457
  50.5451     -0.228679000
# T= 2950.000000 K
  57.9683     -0.602942422
  57.2259     -0.571308810
  56.4836     -0.539990743
  55.7413     -0.509387335
  55.0665     -0.478260494
  54.4591     -0.447915890
  53.7843     -0.417315335
  53.2444     -0.386846610
  52.6371     -0.357064580
  52.0972     -0.327007654
  51.5573     -0.297564643
  51.0850     -0.268166377
  50.5451     -0.238620756
# T= 3000.000000 K
  57.9683     -0.613205291
  57.2259     -0.581542480
  56.4836     -0.550196243
  55.7413     -0.519574675
  55.0665     -0.488419156
  54.4591     -0.458047716
  53.7843     -0.427421297
  53.2444     -0.396927866
  52.6371     -0.367122781
  52.0972     -0.337043492
  51.5573     -0.307579295
  51.0850     -0.278160502
  50.5451     -0.248594717
# T= 3050.000000 K
  57.9683     -0.623499830
  57.2259     -0.591807819
  56.4836     -0.560433413
  55.7413     -0.529793684
  55.0665     -0.498609487
  54.4591     -0.468211211
  53.7843     -0.437558927
  53.2444     -0.407040790
  52.6371     -0.377212650
  52.0972     -0.347111000
  51.5573     -0.317625616
  51.0850     -0.288186296
  50.5451     -0.258600347
# T= 3100.000000 K
  57.9683     -0.633825518
  57.2259     -0.602104308
  56.4836     -0.570701732
  55.7413     -0.540043842
  55.0665     -0.508830968
  54.4591     -0.478405855
  53.7843     -0.447727707
  53.2444     -0.417184864
  52.6371     -0.387333670
  52.0972     -0.357209656
  51.5573     -0.327703087
  51.0850     -0.298243240
  50.5451     -0.268637127
# T= 3150.000000 K
  57.9683     -0.644181854
  57.2259     -0.612431444
  56.4836     -0.581000698
  55.7413     -0.550324648
  55.0665     -0.519083096
  54.4591     -0.488631147
  53.7843     -0.457927134
  53.2444     -0.427359585
  52.6371     -0.397485336
  52.0972     -0.367338960
  51.5573     -0.337811205
  51.0850     -0.308330830
  50.5451     -0.278704553
# T= 3200.000000 K
  57.9683     -0.654568350
  57.2259     -0.622788740
  56.4836     -0.591329825
  55.7413     -0.560635614
  55.0665     -0.529365385
  54.4591     -0.498886599
  53.7843     -0.468156722
  53.2444     -0.437564467
  52.6371     -0.407667163
  52.0972     -0.377498424
  51.5573     -0.347949483
  51.0850     -0.318448581
  50.5451     -0.288802141
# T= 3250.000000 K
  57.9683     -0.664984536
  57.2259     -0.633175726
  56.4836     -0.601688641
  55.7413     -0.570976270
  55.0665     -0.539677363
  54.4591     -0.509171741
  53.7843     -0.478415999
  53.2444     -0.447799038
  52.6371     -0.417878680
  52.0972     -0.387687578
  51.5573     -0.358117451
  51.0850     -0.328596022
  50.5451     -0.298929417
# T= 3300.000000 K
  57.9683     -0.675429954
  57.2259     -0.643591945
  56.4836     -0.612076690
  55.7413     -0.581346158
  55.0665     -0.550018574
  54.4591     -0.519486115
  53.7843     -0.488704508
  53.2444     -0.458062841
  52.6371     -0.428119429
  52.0972     -0.397905965
  51.5573     -0.368314651
  51.0850     -0.338772695
  50.5451     -0.309085926
# T= 3350.000000 K
  57.9683     -0.685904163
  57.2259     -0.654036954
  56.4836     -0.622493529
  55.7413     -0.591744836
  55.0665     -0.560388575
  54.4591     -0.529829279
  53.7843     -0.499021808
  53.2444     -0.468355435
  52.6371     -0.438388967
  52.0972     -0.408153141
  51.5573     -0.378540641
  51.0850     -0.348978158
  50.5451     -0.319271225
# T= 3400.000000 K
  57.9683     -0.696406731
  57.2259     -0.664510322
  56.4836     -0.632938728
  55.7413     -0.602171874
  55.0665     -0.570786935
  54.4591     -0.540200803
  53.7843     -0.509367467
  53.2444     -0.478676388
  52.6371     -0.448686866
  52.0972     -0.418428677
  51.5573     -0.388794990
  51.0850     -0.359211980
  50.5451     -0.329484884
# T= 3450.000000 K
  57.9683     -0.706937242
  57.2259     -0.675011634
  56.4836     -0.643411869
  55.7413     -0.612626855
  55.0665     -0.581213238
  54.4591     -0.550600270
  53.7843     -0.519741069
  53.2444     -0.489025284
  52.6371     -0.459012708
  52.0972     -0.428732155
  51.5573     -0.399077283
  51.0850     -0.369473746
  50.5451     -0.339726485
# T= 3500.000000 K
  57.9683     -0.717495291
  57.2259     -0.685540483
  56.4836     -0.653912549
  55.7413     -0.623109374
  55.0665     -0.591667080
  54.4591     -0.561027275
  53.7843     -0.530142209
  53.2444     -0.499401718
  52.6371     -0.469366087
  52.0972     -0.439063172
  51.5573     -0.409387114
  51.0850     -0.379763049
  50.5451     -0.349995624
# T= 3550.000000 K
  57.9683     -0.728080485
  57.2259     -0.696096477
  56.4836     -0.664440373
  55.7413     -0.633619038
  55.0665     -0.602148066
  54.4591     -0.571481424
  53.7843     -0.540570494
  53.2444     -0.509805297
  52.6371     -0.479746611
  52.0972     -0.449421333
  51.5573     -0.419724088
  51.0850     -0.390079497
  50.5451     -0.360291908
# T= 3600.000000 K
  57.9683     -0.738692441
  57.2259     -0.706679233
  56.4836     -0.674994959
  55.7413     -0.644155463
  55.0665     -0.612655814
  54.4591     -0.581962335
  53.7843     -0.551025540
  53.2444     -0.520235637
  52.6371     -0.490153897
  52.0972     -0.459806256
  51.5573     -0.430087825
  51.0850     -0.400422707
  50.5451     -0.370614954
# T= 3650.000000 K
  57.9683     -0.749330787
  57.2259     -0.717288380
  56.4836     -0.685575936
  55.7413     -0.654718280
  55.0665     -0.623189952
  54.4591     -0.592469637
  53.7843     -0.561506978
  53.2444     -0.530692368
  52.6371     -0.500587573
  52.0972     -0.470217570
  51.5573     -0.440477953
  51.0850     -0.410792307
  50.5451     -0.380964390
# T= 3700.000000 K
  57.9683     -0.759995162
  57.2259     -0.727923555
  56.4836     -0.696182942
  55.7413     -0.665307125
  55.0665     -0.633750119
  54.4591     -0.603002968
  53.7843     -0.572014444
  53.2444     -0.541175128
  52.6371     -0.511047278
  52.0972     -0.480654912
  51.5573     -0.450894109
  51.0850     -0.421187936
  50.5451     -0.391339855
# T= 3750.000000 K
  57.9683     -0.770685215
  57.2259     -0.738584408
  56.4836     -0.706815624
  55.7413     -0.675921647
  55.0665     -0.644335964
  54.4591     -0.613561976
  53.7843     -0.582547587
  53.2444     -0.551683565
  52.6371     -0.521532661
  52.0972     -0.491117932
  51.5573     -0.461335942
  51.0850     -0.431609242
  50.5451     -0.401740997
# T= 3800.000000 K
  57.9683     -0.781400602
  57.2259     -0.749270596
  56.4836     -0.717473642
  55.7413     -0.686561504
  55.0665     -0.654947143
  54.4591     -0.624146318
  53.7843     -0.593106065
  53.2444     -0.562217337
  52.6371     -0.532043378
  52.0972     -0.501606287
  51.5573     -0.471803111
  51.0850     -0.442055883
  50.5451     -0.412167474
# T= 3850.000000 K
  57.9683     -0.792140991
  57.2259     -0.759981785
  56.4836     -0.728156661
  55.7413     -0.697226362
  55.0665     -0.665583324
  54.4591     -0.634755662
  53.7843     -0.603689544
  53.2444     -0.572776110
  52.6371     -0.542579096
  52.0972     -0.512119642
  51.5573     -0.482295280
  51.0850     -0.452527526
  50.5451     -0.422618953
# T= 3900.000000 K
