# T (K)               Helmholtz Free Energy (Ry.)
# V= 376.8950000000000
 5400.00      -1.3964827830539
 5500.00      -1.4098531222283
 5600.00      -1.4232923909810
 5700.00      -1.4367993604604
 5800.00      -1.4503728448285
 5900.00      -1.4640116990428
 6000.00      -1.4777148167883
# V= 335.3930000000000
    0.00      -0.8734445199732
  100.00      -0.8736331402500
  200.00      -0.8748110216834
  300.00      -0.8770864594900
  400.00      -0.8803171262123
  500.00      -0.8843521387415
  600.00      -0.8890688314278
  700.00      -0.8943722676430
  800.00      -0.9001887011114
  900.00      -0.9064598803652
 1000.00      -0.9131389195983
 1100.00      -0.9201874052949
 1200.00      -0.9275733610508
 1300.00      -0.9352697938601
 1400.00      -0.9432536362905
 1500.00      -0.9515049622068
 1600.00      -0.9600063949126
 1700.00      -0.9687426531315
 1800.00      -0.9777001974800
 1900.00      -0.9868669514208
 2000.00      -0.9962320782650
 2100.00      -1.0057858009483
 2200.00      -1.0155192548773
 2300.00      -1.0254243666439
 2400.00      -1.0354937531999
 2500.00      -1.0457206373761
 2600.00      -1.0560987765792
 2700.00      -1.0666224022063
 2800.00      -1.0772861678436
 2900.00      -1.0880851047213
 3000.00      -1.0990145831990
 3100.00      -1.1100702793006
 3200.00      -1.1212481454982
 3300.00      -1.1325443850939
 3400.00      -1.1439554296644
 3500.00      -1.1554779191240
 3600.00      -1.1671086840380
 3700.00      -1.1788447298796
 3800.00      -1.1906832229687
 3900.00      -1.2026214778769
 4000.00      -1.2146569461109
 4100.00      -1.2267872059169
 4200.00      -1.2390099530716
 4300.00      -1.2513229925426
 4400.00      -1.2637242309179
 4500.00      -1.2762116695191
 4600.00      -1.2887833981218
 4700.00      -1.3014375892187
 4800.00      -1.3141724927671
 4900.00      -1.3269864313722
 5000.00      -1.3398777958599
 5100.00      -1.3528450412032
 5200.00      -1.3658866827653
 5300.00      -1.3790012928302
 5400.00      -1.3921874973944
 5500.00      -1.4054439731942
 5600.00      -1.4187694449489
 5700.00      -1.4321626827998
 5800.00      -1.4456224999278
 5900.00      -1.4591477503347
 6000.00      -1.4727373267749
# V= 325.5400000000000
    0.00      -0.8733415313890
  100.00      -0.8735159454311
  200.00      -0.8746336001309
  300.00      -0.8768095957354
  400.00      -0.8799183749217
  500.00      -0.8838193967284
  600.00      -0.8883951928246
  700.00      -0.8935535204829
  800.00      -0.8992221253427
  900.00      -0.9053436361236
 1000.00      -0.9118717151439
 1100.00      -0.9187683059824
 1200.00      -0.9260016738112
 1300.00      -0.9335449943118
 1400.00      -0.9413753210494
 1500.00      -0.9494728166975
 1600.00      -0.9578201710478
 1700.00      -0.9664021534664
 1800.00      -0.9752052637302
 1900.00      -0.9842174559876
 2000.00      -0.9934279178794
 2100.00      -1.0028268918338
 2200.00      -1.0124055290208
 2300.00      -1.0221557688863
 2400.00      -1.0320702389430
 2500.00      -1.0421421707564
 2600.00      -1.0523653290016
 2700.00      -1.0627339511566
 2800.00      -1.0732426959202
 2900.00      -1.0838865988394
 3000.00      -1.0946610339333
 3100.00      -1.1055616803387
 3200.00      -1.1165844931836
 3300.00      -1.1277256780427
 3400.00      -1.1389816684408
 3500.00      -1.1503491059662
 3600.00      -1.1618248226244
 3700.00      -1.1734058251293
 3800.00      -1.1850892808705
 3900.00      -1.1968725053422
 4000.00      -1.2087529508467
 4100.00      -1.2207281963162
 4200.00      -1.2327959381182
 4300.00      -1.2449539817284
 4400.00      -1.2572002341707
 4500.00      -1.2695326971398
 4600.00      -1.2819494607293
 4700.00      -1.2944486977018
 4800.00      -1.3070286582420
 4900.00      -1.3196876651452
 5000.00      -1.3324241093951
 5100.00      -1.3452364460933
 5200.00      -1.3581231907061
 5300.00      -1.3710829155985
 5400.00      -1.3841142468278
 5500.00      -1.3972158611738
 5600.00      -1.4103864833840
 5700.00      -1.4236248836137
 5800.00      -1.4369298750460
 5900.00      -1.4503003116743
 6000.00      -1.4637350862348
# V= 306.4420000000000
    0.00      -0.8676964981756
  100.00      -0.8678630417033
  200.00      -0.8689207074162
  300.00      -0.8709763188085
  400.00      -0.8739251585544
  500.00      -0.8776435328079
  600.00      -0.8820232407442
  700.00      -0.8869770560699
  800.00      -0.8924355756496
  900.00      -0.8983431413987
 1000.00      -0.9046544982014
 1100.00      -0.9113323040050
 1200.00      -0.9183453130924
 1300.00      -0.9256670467261
 1400.00      -0.9332748093196
 1500.00      -0.9411489499287
 1600.00      -0.9492722996733
 1700.00      -0.9576297370157
 1800.00      -0.9662078472878
 1900.00      -0.9749946526823
 2000.00      -0.9839793956423
 2100.00      -0.9931523632376
 2200.00      -1.0025047433771
 2300.00      -1.0120285060261
 2400.00      -1.0217163042666
 2500.00      -1.0315613912543
 2600.00      -1.0415575500264
 2700.00      -1.0516990337810
 2800.00      -1.0619805147587
 2900.00      -1.0723970402382
 3000.00      -1.0829439944565
 3100.00      -1.0936170654941
 3200.00      -1.1044122163437
 3300.00      -1.1153256595260
 3400.00      -1.1263538347261
 3500.00      -1.1374933890161
 3600.00      -1.1487411593015
 3700.00      -1.1600941566891
 3800.00      -1.1715495525201
 3900.00      -1.1831046658538
 4000.00      -1.1947569522186
 4100.00      -1.2065039934745
 4200.00      -1.2183434886523
 4300.00      -1.2302732456569
 4400.00      -1.2422911737338
 4500.00      -1.2543952766130
 4600.00      -1.2665836462579
 4700.00      -1.2788544571513
 4800.00      -1.2912059610651
 4900.00      -1.3036364822605
 5000.00      -1.3161444130786
 5100.00      -1.3287282098795
 5200.00      -1.3413863892988
 5300.00      -1.3541175247895
 5400.00      -1.3669202434226
 5500.00      -1.3797932229243
 5600.00      -1.3927351889266
 5700.00      -1.4057449124129
 5800.00      -1.4188212073424
 5900.00      -1.4319629284368
 6000.00      -1.4451689691171
# V= 288.0190000000000
    0.00      -0.8527235780371
  100.00      -0.8528805636008
  200.00      -0.8538790504216
  300.00      -0.8558174223365
  400.00      -0.8586079219267
  500.00      -0.8621435601506
  600.00      -0.8663260617295
  700.00      -0.8710737489462
  800.00      -0.8763204105539
  900.00      -0.8820123085034
 1000.00      -0.8881053939199
 1100.00      -0.8945631121600
 1200.00      -0.9013547486711
 1300.00      -0.9084541931647
 1400.00      -0.9158390117601
 1500.00      -0.9234897431789
 1600.00      -0.9313893583687
 1700.00      -0.9395228403859
 1800.00      -0.9478768537684
 1900.00      -0.9564394813117
 2000.00      -0.9652000122260
 2100.00      -0.9741487699208
 2200.00      -0.9832769706938
 2300.00      -0.9925766067726
 2400.00      -1.0020403487358
 2500.00      -1.0116614634983
 2600.00      -1.0214337449028
 2700.00      -1.0313514546040
 2800.00      -1.0414092714195
 2900.00      -1.0516022476934
 3000.00      -1.0619257715073
 3100.00      -1.0723755337962
 3200.00      -1.0829474996018
 3300.00      -1.0936378828375
 3400.00      -1.1044431240440
 3500.00      -1.1153598707104
 3600.00      -1.1263849597998
 3700.00      -1.1375154021827
 3800.00      -1.1487483687239
 3900.00      -1.1600811778100
 4000.00      -1.1715112841381
 4100.00      -1.1830362686074
 4200.00      -1.1946538291849
 4300.00      -1.2063617726293
 4400.00      -1.2181580069749
 4500.00      -1.2300405346906
 4600.00      -1.2420074464410
 4700.00      -1.2540569153828
 4800.00      -1.2661871919425
 4900.00      -1.2783965990249
 5000.00      -1.2906835276087
 5100.00      -1.3030464326914
 5200.00      -1.3154838295495
 5300.00      -1.3279942902839
 5400.00      -1.3405764406241
 5500.00      -1.3532289569667
 5600.00      -1.3659505636287
 5700.00      -1.3787400302945
 5800.00      -1.3915961696413
 5900.00      -1.4045178351274
 6000.00      -1.4175039189291
# V= 270.4060000000000
    0.00      -0.8268106397663
  100.00      -0.8269824399095
  200.00      -0.8279946300195
  300.00      -0.8299038478565
  400.00      -0.8326262919682
  500.00      -0.8360680967221
  600.00      -0.8401403036496
  700.00      -0.8447668793788
  800.00      -0.8498850270939
  900.00      -0.8554431429582
 1000.00      -0.8613985644767
 1100.00      -0.8677156712217
 1200.00      -0.8743643992261
 1300.00      -0.8813191045997
 1400.00      -0.8885576964383
 1500.00      -0.8960609713858
 1600.00      -0.9038120982189
 1700.00      -0.9117962144125
 1800.00      -0.9200001069365
 1900.00      -0.9284119570259
 2000.00      -0.9370211340448
 2100.00      -0.9458180274169
 2200.00      -0.9547939083760
 2300.00      -0.9639408153015
 2400.00      -0.9732514578823
 2500.00      -0.9827191364416
 2600.00      -0.9923376735702
 2700.00      -1.0021013558297
 2800.00      -1.0120048837530
 2900.00      -1.0220433287280
 3000.00      -1.0322120956290
 3100.00      -1.0425068902737
 3200.00      -1.0529236909577
 3300.00      -1.0634587234496
 3400.00      -1.0741084389395
 3500.00      -1.0848694945201
 3600.00      -1.0957387358474
 3700.00      -1.1067131816882
 3800.00      -1.1177900101032
 3900.00      -1.1289665460579
 4000.00      -1.1402402502812
 4100.00      -1.1516087092188
 4200.00      -1.1630696259509
 4300.00      -1.1746208119622
 4400.00      -1.1862601796655
 4500.00      -1.1979857355956
 4600.00      -1.2097955742005
 4700.00      -1.2216878721655
 4800.00      -1.2336608832140
 4900.00      -1.2457129333370
 5000.00      -1.2578424164075
 5100.00      -1.2700477901421
 5200.00      -1.2823275723759
 5300.00      -1.2946803376211
 5400.00      -1.3071047138831
 5500.00      -1.3195993797100
 5600.00      -1.3321630614551
 5700.00      -1.3447945307326
 5800.00      -1.3574926020516
 5900.00      -1.3702561306106
 6000.00      -1.3830840102414
# V= 253.5350000000000
    0.00      -0.7871224813424
  100.00      -0.7873086774381
  200.00      -0.7883342681764
  300.00      -0.7902170796698
  400.00      -0.7928740224183
  500.00      -0.7962230582996
  600.00      -0.8001846780396
  700.00      -0.8046888758590
  800.00      -0.8096765972799
  900.00      -0.8150986090910
 1000.00      -0.8209137982572
 1100.00      -0.8270875901352
 1200.00      -0.8335906479307
 1300.00      -0.8403978470673
 1400.00      -0.8474874763899
 1500.00      -0.8548406161027
 1600.00      -0.8624406506743
 1700.00      -0.8702728843660
 1800.00      -0.8783242350217
 1900.00      -0.8865829879290
 2000.00      -0.8950385961621
 2100.00      -0.9036815172128
 2200.00      -0.9125030782023
 2300.00      -0.9214953638028
 2400.00      -0.9306511223591
 2500.00      -0.9399636867130
 2600.00      -0.9494269069974
 2700.00      -0.9590350932482
 2800.00      -0.9687829661220
 2900.00      -0.9786656143517
 3000.00      -0.9886784578361
 3100.00      -0.9988172154688
 3200.00      -1.0090778769750
 3300.00      -1.0194566781546
 3400.00      -1.0299500790360
 3500.00      -1.0405547445265
 3600.00      -1.0512675272160
 3700.00      -1.0620854520420
 3800.00      -1.0730057025748
 3900.00      -1.0840256087121
 4000.00      -1.0951426356105
 4100.00      -1.1063543737006
 4200.00      -1.1176585296579
 4300.00      -1.1290529182177
 4400.00      -1.1405354547389
 4500.00      -1.1521041484317
 4600.00      -1.1637570961783
 4700.00      -1.1754924768832
 4800.00      -1.1873085462964
 4900.00      -1.1992036322631
 5000.00      -1.2111761303555
 5100.00      -1.2232244998495
 5200.00      -1.2353472600136
 5300.00      -1.2475429866792
 5400.00      -1.2598103090681
 5500.00      -1.2721479068508
 5600.00      -1.2845545074179
 5700.00      -1.2970288833437
 5800.00      -1.3095698500263
 5900.00      -1.3221762634888
 6000.00      -1.3348470183288
# V= 237.3390000000000
    0.00      -0.7311013777218
  100.00      -0.7313229707570
  200.00      -0.7324117069587
  300.00      -0.7343267124679
  400.00      -0.7369782661750
  500.00      -0.7402929901377
  600.00      -0.7442001726270
  700.00      -0.7486359619204
  800.00      -0.7535453305493
  900.00      -0.7588816900661
 1000.00      -0.7646057055127
 1100.00      -0.7706840316602
 1200.00      -0.7770882056503
 1300.00      -0.7837937403339
 1400.00      -0.7907794004471
 1500.00      -0.7980266290075
 1600.00      -0.8055190923321
 1700.00      -0.8132423173554
 1800.00      -0.8211834005302
 1900.00      -0.8293307723806
 2000.00      -0.8376740055520
 2100.00      -0.8462036570895
 2200.00      -0.8549111378545
 2300.00      -0.8637886036199
 2400.00      -0.8728288636198
 2500.00      -0.8820253032523
 2600.00      -0.8913718183454
 2700.00      -0.9008627589314
 2800.00      -0.9104928808931
 2900.00      -0.9202573041676
 3000.00      -0.9301514764432
 3100.00      -0.9401711414855
 3200.00      -0.9503123113839
 3300.00      -0.9605712421352
 3400.00      -0.9709444120813
 3500.00      -0.9814285027984
 3600.00      -0.9920203821026
 3700.00      -1.0027170888864
 3800.00      -1.0135158195501
 3900.00      -1.0244139158226
 4000.00      -1.0354088538005
 4100.00      -1.0464982340576
 4200.00      -1.0576797726965
 4300.00      -1.0689512932359
 4400.00      -1.0803107192352
 4500.00      -1.0917560675780
 4600.00      -1.1032854423410
 4700.00      -1.1148970291863
 4800.00      -1.1265890902236
 4900.00      -1.1383599592927
 5000.00      -1.1502080376261
 5100.00      -1.1621317898521
 5200.00      -1.1741297403087
 5300.00      -1.1862004696350
 5400.00      -1.1983426116186
 5500.00      -1.2105548502715
 5600.00      -1.2228359171181
 5700.00      -1.2351845886727
 5800.00      -1.2475996840934
 5900.00      -1.2600800629954
 6000.00      -1.2726246234109
# V= 221.8860000000000
    0.00      -0.6552570756209
  100.00      -0.6555691139197
  200.00      -0.6568122211005
  300.00      -0.6588540754664
  400.00      -0.6615942159131
  500.00      -0.6649658242965
  600.00      -0.6689067155977
  700.00      -0.6733595421665
  800.00      -0.6782737425266
  900.00      -0.6836057556121
 1000.00      -0.6893183295374
 1100.00      -0.6953795861958
 1200.00      -0.7017621220744
 1300.00      -0.7084422334904
 1400.00      -0.7153992776185
 1500.00      -0.7226151546104
 1600.00      -0.7300738900198
 1700.00      -0.7377612977795
 1800.00      -0.7456647070666
 1900.00      -0.7537727396745
 2000.00      -0.7620751273739
 2100.00      -0.7705625610654
 2200.00      -0.7792265653474
 2300.00      -0.7880593935269
 2400.00      -0.7970539391815
 2500.00      -0.8062036612098
 2600.00      -0.8155025199449
 2700.00      -0.8249449223989
 2800.00      -0.8345256750899
 2900.00      -0.8442399432018
 3000.00      -0.8540832150624
 3100.00      -0.8640512711130
 3200.00      -0.8741401566876
 3300.00      -0.8843461580415
 3400.00      -0.8946657811627
 3500.00      -0.9050957329774
 3600.00      -0.9156329046238
 3700.00      -0.9262743565178
 3800.00      -0.9370173049814
 3900.00      -0.9478591102335
 4000.00      -0.9587972655762
 4100.00      -0.9698293876324
 4200.00      -0.9809532075094
 4300.00      -0.9921665627842
 4400.00      -1.0034673902152
 4500.00      -1.0148537191016
 4600.00      -1.0263236652200
 4700.00      -1.0378754252774
 4800.00      -1.0495072718268
 4900.00      -1.0612175485979
 5000.00      -1.0730046662027
 5100.00      -1.0848670981779
 5200.00      -1.0968033773327
 5300.00      -1.1088120923734
 5400.00      -1.1208918847777
 5500.00      -1.1330414458983
 5600.00      -1.1452595142731
 5700.00      -1.1575448731256
 5800.00      -1.1698963480375
 5900.00      -1.1823128047805
 6000.00      -1.1947931472932
