# T (K)               Helmholtz Free Energy (Ry.)
# V= 131.9300000000000
 2600.00      -0.8286482377837
 2700.00      -0.8377556944064
 2800.00      -0.8470028324918
 2900.00      -0.8563847368046
 3000.00      -0.8658968239470
 3100.00      -0.8755348100712
 3200.00      -0.8852946826221
 3300.00      -0.8951726755048
 3400.00      -0.9051652471753
 3500.00      -0.9152690612402
 3600.00      -0.9254809692172
 3700.00      -0.9357979951659
 3800.00      -0.9462173219425
 3900.00      -0.9567362788709
 4000.00      -0.9673523306528
 4100.00      -0.9780630673657
 4200.00      -0.9888661954187
 4300.00      -0.9997595293556
 4400.00      -1.0107409844070
 4500.00      -1.0218085697098
 4600.00      -1.0329603821199
 4700.00      -1.0441946005553
 4800.00      -1.0555094808144
 4900.00      -1.0669033508201
 5000.00      -1.0783746062472
 5100.00      -1.0899217064962
 5200.00      -1.1015431709784
 5300.00      -1.1132375756836
 5400.00      -1.1250035500048
 5500.00      -1.1368397737953
 5600.00      -1.1487449746373
 5700.00      -1.1607179253046
 5800.00      -1.1727574414007
 5900.00      -1.1848623791597
 6000.00      -1.1970316333937
# V=  89.9554000000000
    0.00      -0.5971243930810
  100.00      -0.5971691573567
  200.00      -0.5976713781298
  300.00      -0.5988843892119
  400.00      -0.6008109076749
  500.00      -0.6033968444369
  600.00      -0.6065756836598
  700.00      -0.6102844468530
  800.00      -0.6144681814162
  900.00      -0.6190801842790
 1000.00      -0.6240809757512
 1100.00      -0.6294370772521
 1200.00      -0.6351199123834
 1300.00      -0.6411048994680
 1400.00      -0.6473707247571
 1500.00      -0.6538987657724
 1600.00      -0.6606726337255
 1700.00      -0.6676778087586
 1800.00      -0.6749013472195
 1900.00      -0.6823316449506
 2000.00      -0.6899582443518
 2100.00      -0.6977716758864
 2200.00      -0.7057633268854
 2300.00      -0.7139253321557
 2400.00      -0.7222504821377
 2500.00      -0.7307321452901
 2600.00      -0.7393642020960
 2700.00      -0.7481409886220
 2800.00      -0.7570572479874
 2900.00      -0.7661080884180
 3000.00      -0.7752889468179
 3100.00      -0.7845955569889
 3200.00      -0.7940239217859
 3300.00      -0.8035702886231
 3400.00      -0.8132311278436
 3500.00      -0.8230031135512
 3600.00      -0.8328831065645
 3700.00      -0.8428681392095
 3800.00      -0.8529554017114
 3900.00      -0.8631422299812
 4000.00      -0.8734260946247
 4100.00      -0.8838045910240
 4200.00      -0.8942754303659
 4300.00      -0.9048364315065
 4400.00      -0.9154855135777
 4500.00      -0.9262206892519
 4600.00      -0.9370400585960
 4700.00      -0.9479418034494
 4800.00      -0.9589241822726
 4900.00      -0.9699855254188
 5000.00      -0.9811242307851
 5100.00      -0.9923387598065
 5200.00      -1.0036276337600
 5300.00      -1.0149894303487
 5400.00      -1.0264227805407
 5500.00      -1.0379263656391
 5600.00      -1.0494989145627
 5700.00      -1.0611392013182
 5800.00      -1.0728460426482
 5900.00      -1.0846182958398
