# T (K)      C_V_V (J K^-1 mol^-1)
# V = 131.930000 (a.u.^3)
 2000.0      49.5725967593978
 2100.0      49.6022395341130
 2200.0      49.6241119590947
 2300.0      49.6410147378374
 2400.0      49.6632960627551
 2500.0      49.6705656991992
 2600.0      49.6909673152182
 2700.0      49.6995039845610
 2800.0      49.7075106376038
 2900.0      49.7252045886770
 3000.0      49.7243246278756
 3100.0      49.7366956376540
 3200.0      49.7369580457129
 3300.0      49.7561407287679
 3400.0      49.7552458027648
 3500.0      49.7525721855285
 3600.0      49.7807381728101
 3700.0      49.7491336343628
 3800.0      49.7899391637538
 3900.0      49.7674269777755
 4000.0      49.7806382206643
 4100.0      49.7861518917654
 4200.0      49.7890824950309
 4300.0      49.7734508719894
 4400.0      49.8070627325999
 4500.0      49.7807946279483
 4600.0      49.8015209107237
 4700.0      49.8074044456698
 4800.0      49.7837739177102
 4900.0      49.8114362224862
 5000.0      49.7987662947996
 5100.0      49.8002449212379
 5200.0      49.8097792773735
 5300.0      49.8074969312660
 5400.0      49.8085228876153
 5500.0      49.8020195199760
 5600.0      49.8083983478276
 5700.0      49.8267337977412
 5800.0      49.7906340738070
 5900.0      49.8215562918104
 6000.0      49.8244264084523
# V = 127.754894 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.7992865736552
  200.0      35.1092661428397
  300.0      39.5997581996387
  400.0      44.1472908385976
  500.0      45.6898055297249
  600.0      46.9456416699855
  700.0      47.6348012560186
  800.0      48.1374805631400
  900.0      48.4801116692193
 1000.0      48.7321155371242
 1100.0      48.9238839133571
 1200.0      49.0677088450291
 1300.0      49.1821169453052
 1400.0      49.2738864100884
 1500.0      49.3480173850340
 1600.0      49.4087264788463
 1700.0      49.4589846845422
 1800.0      49.4998606325824
 1900.0      49.5391323660261
 2000.0      49.5651563290723
 2100.0      49.5951944263037
 2200.0      49.6176927085302
 2300.0      49.6353524832253
 2400.0      49.6577017733180
 2500.0      49.6659921654399
 2600.0      49.6862324677994
 2700.0      49.6953844100001
 2800.0      49.7038833620715
 2900.0      49.7212444358048
 3000.0      49.7213716572124
 3100.0      49.7335473647247
 3200.0      49.7347986179884
 3300.0      49.7528438376965
 3400.0      49.7528726712937
 3500.0      49.7509727048228
 3600.0      49.7773134271874
 3700.0      49.7490475753992
 3800.0      49.7867262171311
 3900.0      49.7666838469052
 4000.0      49.7791393281653
 4100.0      49.7846488610524
 4200.0      49.7876002444966
 4300.0      49.7737871976750
 4400.0      49.8046738790920
 4500.0      49.7811743999836
 4600.0      49.8001664790716
 4700.0      49.8060957403101
 4800.0      49.7843910757477
 4900.0      49.8101888871068
 5000.0      49.7988338264556
 5100.0      49.8001633088618
 5200.0      49.8095566198570
 5300.0      49.8070231248947
 5400.0      49.8087086626359
 5500.0      49.8025749123977
 5600.0      49.8087402990672
 5700.0      49.8257184335969
 5800.0      49.7925611982730
 5900.0      49.8215823708440
 6000.0      49.8224858735207
# V = 126.919873 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.5459945258388
  200.0      34.7437010070318
  300.0      39.3604631656935
  400.0      43.9791675386560
  500.0      45.5797672401444
  600.0      46.8666507256209
  700.0      47.5765073072518
  800.0      48.0923598648372
  900.0      48.4441769994744
 1000.0      48.7028652434554
 1100.0      48.8993073005926
 1200.0      49.0470270872243
 1300.0      49.1643386330358
 1400.0      49.2584131190422
 1500.0      49.3344190440586
 1600.0      49.3967020695240
 1700.0      49.4482896413152
 1800.0      49.4903947187436
 1900.0      49.5303354236904
 2000.0      49.5575655483033
 2100.0      49.5880186195293
 2200.0      49.6111548189918
 2300.0      49.6295778355545
 2400.0      49.6520115699533
 2500.0      49.6613198628053
 2600.0      49.6814154297676
 2700.0      49.6911835000390
 2800.0      49.7001768805526
 2900.0      49.7172205046895
 3000.0      49.7183451768006
 3100.0      49.7303376707976
 3200.0      49.7325637686874
 3300.0      49.7495027536305
 3400.0      49.7504415552051
 3500.0      49.7493065951161
 3600.0      49.7738619374097
 3700.0      49.7488737331164
 3800.0      49.7834911216646
 3900.0      49.7658736599303
 4000.0      49.7775918844268
 4100.0      49.7830994125759
 4200.0      49.7860751566195
 4300.0      49.7740465238451
 4400.0      49.8022648535923
 4500.0      49.7814802504975
 4600.0      49.7987762071760
 4700.0      49.8047487926980
 4800.0      49.7849386330188
 4900.0      49.8089061068656
 5000.0      49.7988419894742
 5100.0      49.8000290595755
 5200.0      49.8092796595246
 5300.0      49.8065081372204
 5400.0      49.8088350437517
 5500.0      49.8030687936843
 5600.0      49.8090235190598
 5700.0      49.8246706420084
 5800.0      49.7944022136559
 5900.0      49.8215580493650
 6000.0      49.8205319074337
# V = 126.084852 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.2945637518275
  200.0      34.3795398009804
  300.0      39.1206272800631
  400.0      43.8097969533785
  500.0      45.4683393547788
  600.0      46.7864116404301
  700.0      47.5171542341905
  800.0      48.0463600518264
  900.0      48.4075141846739
 1000.0      48.6730067441613
 1100.0      48.8742242780721
 1200.0      49.0259141700298
 1300.0      49.1461927383873
 1400.0      49.2426238150128
 1500.0      49.3205471388432
 1600.0      49.3844384086524
 1700.0      49.4373836254593
 1800.0      49.4807396065646
 1900.0      49.5213747152015
 2000.0      49.5498207509657
 2100.0      49.5807089057011
 2200.0      49.6044953985822
 2300.0      49.6236881161232
 2400.0      49.6462231481394
 2500.0      49.6565465264289
 2600.0      49.6765142959026
 2700.0      49.6868994440729
 2800.0      49.6963894864711
 2900.0      49.7131314133909
 3000.0      49.7152437080905
 3100.0      49.7270653351603
 3200.0      49.7302521066184
 3300.0      49.7461166496189
 3400.0      49.7479514508093
 3500.0      49.7475727616002
 3600.0      49.7703833116778
 3700.0      49.7486107519871
 3800.0      49.7802336499242
 3900.0      49.7649954859069
 4000.0      49.7759953070279
 4100.0      49.7815030362079
 4200.0      49.7845068145663
 4300.0      49.7742279109053
 4400.0      49.7998356808459
 4500.0      49.7817113639025
 4600.0      49.7973499261488
 4700.0      49.8033634453413
 4800.0      49.7854159198496
 4900.0      49.8075878292173
 5000.0      49.7987903577075
 5100.0      49.7998418832986
 5200.0      49.8089481256092
 5300.0      49.8059519161969
 5400.0      49.8089017294867
 5500.0      49.8035008402677
 5600.0      49.8092477610837
 5700.0      49.8235906463232
 5800.0      49.7961564642513
 5900.0      49.8214833000114
 6000.0      49.8185651328550
# V = 125.249830 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.0450284188330
  200.0      34.0168090635030
  300.0      38.8802424748264
  400.0      43.6391563078279
  500.0      45.3554948855078
  600.0      46.7048989804955
  700.0      47.4567196171707
  800.0      47.9994619066145
  900.0      48.3701068745973
 1000.0      48.6425260836529
 1100.0      48.8486229773825
 1200.0      49.0043598476307
 1300.0      49.1276704054241
 1400.0      49.2265108003404
 1500.0      49.3063949432776
 1600.0      49.3719295759072
 1700.0      49.4262613993837
 1800.0      49.4708906062303
 1900.0      49.5122461403570
 2000.0      49.5419181512911
 2100.0      49.5732619665558
 2200.0      49.5977114608192
 2300.0      49.6176805550148
 2400.0      49.6403341222684
 2500.0      49.6516698167391
 2600.0      49.6715270974252
 2700.0      49.6825303665886
 2800.0      49.6925194181817
 2900.0      49.7089757322207
 3000.0      49.7120657245431
 3100.0      49.7237290912121
 3200.0      49.7278622036672
 3300.0      49.7426846652453
 3400.0      49.7454013279649
 3500.0      49.7457700708158
 3600.0      49.7668771438252
 3700.0      49.7482572460791
 3800.0      49.7769535588619
 3900.0      49.7640483748063
 4000.0      49.7743489934991
 4100.0      49.7798592134551
 4200.0      49.7828947923247
 4300.0      49.7743303974628
 4400.0      49.7973863939334
 4500.0      49.7818669036300
 4600.0      49.7958874707207
 4700.0      49.8019395388251
 4800.0      49.7858222616729
 4900.0      49.8062340053326
 5000.0      49.7986785061691
 5100.0      49.7996014893594
 5200.0      49.8085617529483
 5300.0      49.8053544190477
 5400.0      49.8089084270125
 5500.0      49.8038707260130
 5600.0      49.8094127883725
 5700.0      49.8224786940133
 5800.0      49.7978232902669
 5900.0      49.8213581091596
 6000.0      49.8165862046188
# V = 124.414809 (a.u.^3)
    0.0      -0.0000000000000
  100.0      13.7974233777124
  200.0      33.6555358953737
  300.0      38.6393005982701
  400.0      43.4672223742654
  500.0      45.2412062372484
  600.0      46.6220866916151
  700.0      47.3951804564888
  800.0      47.9516456912708
  900.0      48.3319382579417
 1000.0      48.6114089023349
 1100.0      48.8224911781587
 1200.0      48.9823535619642
 1300.0      49.1087625050376
 1400.0      49.2100661349884
 1500.0      49.2919555159459
 1600.0      49.3591694614006
 1700.0      49.4149175526186
 1800.0      49.4608428732783
 1900.0      49.5029454633975
 2000.0      49.5338538356521
 2100.0      49.5656743740832
 2200.0      49.5907999130621
 2300.0      49.6115522921750
 2400.0      49.6343420224274
 2500.0      49.6466873157108
 2600.0      49.6664517944895
 2700.0      49.6780743303164
 2800.0      49.6885648529268
 2900.0      49.7047519821454
 3000.0      49.7088096453333
 3100.0      49.7203276362208
 3200.0      49.7253925843498
 3300.0      49.7392059049024
 3400.0      49.7427901216589
 3500.0      49.7438973666599
 3600.0      49.7633429968431
 3700.0      49.7478118008904
 3800.0      49.7736505919271
 3900.0      49.7630313537479
 4000.0      49.7726523263392
 4100.0      49.7781674098190
 4200.0      49.7812386543379
 4300.0      49.7743530072109
 4400.0      49.7949170195188
 4500.0      49.7819460256399
 4600.0      49.7943886742860
 4700.0      49.8004769105919
 4800.0      49.7861569801398
 4900.0      49.8048445875240
 5000.0      49.7985060097268
 5100.0      49.7993075919821
 5200.0      49.8081202775961
 5300.0      49.8047156151968
 5400.0      49.8088548386256
 5500.0      49.8041781420970
 5600.0      49.8095183724758
 5700.0      49.8213350392010
 5800.0      49.7994020438585
 5900.0      49.8211824770357
 6000.0      49.8145957933692
# V = 123.579788 (a.u.^3)
    0.0      -0.0000000000000
  100.0      13.5517841735061
  200.0      33.2957479703785
  300.0      38.3977934175625
  400.0      43.2939714651398
  500.0      45.1254451956792
  600.0      46.5379480819690
  700.0      47.3325131549831
  800.0      47.9028911293719
  900.0      48.2929910493276
 1000.0      48.5796404222699
 1100.0      48.7958162934362
 1200.0      48.9598844324380
 1300.0      49.0894596241891
 1400.0      49.1932816271391
 1500.0      49.2772216932016
 1600.0      49.3461517548868
 1700.0      49.4033464972824
 1800.0      49.4505914037225
 1900.0      49.4934683032081
 2000.0      49.5256237611902
 2100.0      49.5579425805241
 2200.0      49.5837575597172
 2300.0      49.6053003657810
 2400.0      49.6282442922332
 2500.0      49.6415965253318
 2600.0      49.6612862736508
 2700.0      49.6735293311124
 2800.0      49.6845239061882
 2900.0      49.7004586273441
 3000.0      49.7054738419951
 3100.0      49.7168596162380
 3200.0      49.7228417303842
 3300.0      49.7356794399997
 3400.0      49.7401167348763
 3500.0      49.7419534470368
 3600.0      49.7597804241774
 3700.0      49.7472729631061
 3800.0      49.7703244777291
 3900.0      49.7619434238362
 4000.0      49.7709046741722
 4100.0      49.7764270750290
 4200.0      49.7795379515858
 4300.0      49.7742947503130
 4400.0      49.7924275805553
 4500.0      49.7819478731701
 4600.0      49.7928533635319
 4700.0      49.7989754065699
 4800.0      49.7864193826417
 4900.0      49.8034195343833
 5000.0      49.7982724442691
 5100.0      49.7989599028751
 5200.0      49.8076234451473
 5300.0      49.8040354734425
 5400.0      49.8087406850368
 5500.0      49.8044227777733
 5600.0      49.8095642924570
 5700.0      49.8201599581280
 5800.0      49.8008920764732
 5900.0      49.8209564206200
 6000.0      49.8125946045588
# V = 122.744767 (a.u.^3)
    0.0      -0.0000000000000
  100.0      13.3081470559149
  200.0      32.9374735452693
  300.0      38.1557126236880
  400.0      43.1193794261241
  500.0      45.0081829118777
  600.0      46.4524558062085
  700.0      47.2686935002576
  800.0      47.8531773902215
  900.0      48.2532474710589
 1000.0      48.5472054328277
 1100.0      48.7685853567016
 1200.0      48.9369412448127
 1300.0      49.0697520535789
 1400.0      49.1761488253218
 1500.0      49.2621860774499
 1600.0      49.3328699401705
 1700.0      49.3915424596370
 1800.0      49.4401310264451
 1900.0      49.4838101293860
 2000.0      49.5172237479519
 2100.0      49.5500629161948
 2200.0      49.5765810916625
 2300.0      49.5989217147877
 2400.0      49.6220382843904
 2500.0      49.6363948585720
 2600.0      49.6560283486202
 2700.0      49.6688932924522
 2800.0      49.6803946285855
 2900.0      49.6960940779153
 3000.0      49.7020566292416
 3100.0      49.7133236298004
 3200.0      49.7202080759357
 3300.0      49.7321043049256
 3400.0      49.7373800291923
 3500.0      49.7399370835384
 3600.0      49.7561889482235
 3700.0      49.7466392478234
 3800.0      49.7669749256096
 3900.0      49.7607835645809
 4000.0      49.7691053821944
 4100.0      49.7746376483027
 4200.0      49.7777922245268
 4300.0      49.7741546101205
 4400.0      49.7899181033232
 4500.0      49.7818715743792
 4600.0      49.7912813672942
 4700.0      49.7974348614597
 4800.0      49.7866087785249
 4900.0      49.8019588040757
 5000.0      49.7979773848113
 5100.0      49.7985581367106
 5200.0      49.8070710046869
 5300.0      49.8033139734042
 5400.0      49.8085656883667
 5500.0      49.8046043290213
 5600.0      49.8095503383067
 5700.0      49.8189537430368
 5800.0      49.8022927442608
 5900.0      49.8206799705832
 6000.0      49.8105833666206
# V = 121.909745 (a.u.^3)
    0.0      -0.0000000000000
  100.0      13.0665489893545
  200.0      32.5807414704638
  300.0      37.9130498352880
  400.0      42.9434216295758
  500.0      44.8893898895209
  600.0      46.3655818474582
  700.0      47.2036966456309
  800.0      47.8024830708651
  900.0      48.2126892373492
 1000.0      48.5140882752852
 1100.0      48.7407850079828
 1200.0      48.9135124377203
 1300.0      49.0496297779884
 1400.0      49.1586590048268
 1500.0      49.2468410323223
 1600.0      49.3193172839142
 1700.0      49.3794994734488
 1800.0      49.4294563950962
 1900.0      49.4739662570102
 2000.0      49.5086494714837
 2100.0      49.5420315860626
 2200.0      49.5692670824957
 2300.0      49.5924131705189
 2400.0      49.6157212561807
 2500.0      49.6310796404028
 2600.0      49.6506757517795
 2700.0      49.6641640655896
 2800.0      49.6761750029381
 2900.0      49.6916566827785
 3000.0      49.6985562632191
 3100.0      49.7097182272092
 3200.0      49.7174900043497
 3300.0      49.7284794939729
 3400.0      49.7345788319012
 3500.0      49.7378470053295
 3600.0      49.7525680679860
 3700.0      49.7459091325119
 3800.0      49.7636016290783
 3900.0      49.7595507274217
 4000.0      49.7672537778916
 4100.0      49.7727985497403
 4200.0      49.7760009979508
 4300.0      49.7739315584555
 4400.0      49.7873886060274
 4500.0      49.7817162444492
 4600.0      49.7896725063634
 4700.0      49.7958551191367
 4800.0      49.7867244582526
 4900.0      49.8004623641953
 5000.0      49.7976204005355
 5100.0      49.7981020166382
 5200.0      49.8064627024144
 5300.0      49.8025511072055
 5400.0      49.8083295730986
 5500.0      49.8047224996772
 5600.0      49.8094763102998
 5700.0      49.8177167011043
 5800.0      49.8036034108157
 5900.0      49.8203531719542
 6000.0      49.8085628294897
# V = 121.074724 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.8270276626487
  200.0      32.2255812007535
  300.0      37.6697966033770
  400.0      42.7660729682962
  500.0      44.7690359706734
  600.0      46.2772974985561
  700.0      47.1374970930853
  800.0      47.7507861764626
  900.0      48.1712975371444
 1000.0      48.4802728266258
 1100.0      48.7124014799052
 1200.0      48.8895860890814
 1300.0      49.0290824638535
 1400.0      49.1408031604462
 1500.0      49.2311786672437
 1600.0      49.3054868312590
 1700.0      49.3672113698088
 1800.0      49.4185619822702
 1900.0      49.4639318375607
 2000.0      49.4998964617285
 2100.0      49.5338446562835
 2200.0      49.5618119886626
 2300.0      49.5857714510036
 2400.0      49.6092903648458
 2500.0      49.6256481020792
 2600.0      49.6452261325926
 2700.0      49.6593394249126
 2800.0      49.6718629384735
 2900.0      49.6871447298429
 3000.0      49.6949709415894
 3100.0      49.7060419024927
 3200.0      49.7146858483416
 3300.0      49.7248039622966
 3400.0      49.7317119248267
 3500.0      49.7356819033320
 3600.0      49.7489172573959
 3700.0      49.7450810563676
 3800.0      49.7602042592774
 3900.0      49.7582438368660
 4000.0      49.7653491688125
 4100.0      49.7709091821238
 4200.0      49.7741637826947
 4300.0      49.7736245459674
 4400.0      49.7848391017485
 4500.0      49.7814809834782
 4600.0      49.7880266013990
 4700.0      49.7942360145738
 4800.0      49.7867657113096
 4900.0      49.7989301800425
 5000.0      49.7972010645683
 5100.0      49.7975912570308
 5200.0      49.8057983002935
 5300.0      49.8017468643440
 5400.0      49.8080320780348
 5500.0      49.8047769987065
 5600.0      49.8093420118066
 5700.0      49.8164491629793
 5800.0      49.8048234393553
 5900.0      49.8199760895166
 6000.0      49.8065337836697
# V = 120.239703 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.5896214984314
  200.0      31.8720228051350
  300.0      37.4259444171404
  400.0      42.5873078493994
  500.0      44.6470903212395
  600.0      46.1875733454096
  700.0      47.0700686715834
  800.0      47.6980641022342
  900.0      48.1290530159887
 1000.0      48.4457424831631
 1100.0      48.6834205818904
 1200.0      48.8651499032896
 1300.0      49.0080994473526
 1400.0      49.1225719913578
 1500.0      49.2151908336767
 1600.0      49.2913713900638
 1700.0      49.3546717717596
 1800.0      49.4074420721110
 1900.0      49.4537018527464
 2000.0      49.4909600906966
 2100.0      49.5254980578422
 2200.0      49.5542121344568
 2300.0      49.5789931616790
 2400.0      49.6027426621712
 2500.0      49.6200973757126
 2600.0      49.6396770547228
 2700.0      49.6544170605898
 2800.0      49.6674562741714
 2900.0      49.6825564379789
 3000.0      49.6912987982930
 3100.0      49.7022930950256
 3200.0      49.7117938870128
 3300.0      49.7210766153392
 3400.0      49.7287780529340
 3500.0      49.7334404270618
 3600.0      49.7452359569242
 3700.0      49.7441534202063
 3800.0      49.7567824687471
 3900.0      49.7568617846935
 4000.0      49.7633908421133
 4100.0      49.7689689286381
 4200.0      49.7722800757721
 4300.0      49.7732324991183
 4400.0      49.7822695997159
 4500.0      49.7811648779264
 4600.0      49.7863434656881
 4700.0      49.7925773816511
 4800.0      49.7867318166926
 4900.0      49.7973622192080
 5000.0      49.7967189460933
 5100.0      49.7970255816312
 5200.0      49.8050775543767
 5300.0      49.8009012503774
 5400.0      49.8076729394615
 5500.0      49.8047675443672
 5600.0      49.8091472599094
 5700.0      49.8151514709663
 5800.0      49.8059522040067
 5900.0      49.8195487987567
 6000.0      49.8044970301468
# V = 119.404682 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.3543696618865
  200.0      31.5200969770233
  300.0      37.1814847102807
  400.0      42.4071001881580
  500.0      44.5235214175086
  600.0      46.0963792464796
  700.0      47.0013845187934
  800.0      47.6442936128884
  900.0      48.0859357574703
 1000.0      48.4104801425630
 1100.0      48.6538276856840
 1200.0      48.8401911954585
 1300.0      48.9866697208458
 1400.0      49.1039558933957
 1500.0      49.1988691079641
 1600.0      49.2769635279230
 1700.0      49.3418740830749
 1800.0      49.3960907492963
 1900.0      49.4432711081662
 2000.0      49.4818355696719
 2100.0      49.5169875730593
 2200.0      49.5464637158353
 2300.0      49.5720747811832
 2400.0      49.5960750916506
 2500.0      49.6144244930667
 2600.0      49.6340259861506
 2700.0      49.6493945821476
 2800.0      49.6629527669345
 2900.0      49.6778899583720
 3000.0      49.6875379009177
 3100.0      49.6984701846594
 3200.0      49.7088123399734
 3300.0      49.7172963178681
 3400.0      49.7257759098745
 3500.0      49.7311211827918
 3600.0      49.7415235786132
 3700.0      49.7431245837660
 3800.0      49.7533358811274
 3900.0      49.7554034384786
 4000.0      49.7613780567409
 4100.0      49.7669771535935
 4200.0      49.7703493565684
 4300.0      49.7727543240800
 4400.0      49.7796801018529
 4500.0      49.7807669968204
 4600.0      49.7846229048731
 4700.0      49.7908790564383
 4800.0      49.7866220389901
 4900.0      49.7957584541365
 5000.0      49.7961736135669
 5100.0      49.7964047071960
 5200.0      49.8043002326833
 5300.0      49.8000142702504
 5400.0      49.8072519073503
 5500.0      49.8046938571652
 5600.0      49.8088918795189
 5700.0      49.8138239868966
 5800.0      49.8069890814260
 5900.0      49.8190713972098
 6000.0      49.8024534121367
# V = 118.569661 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.1213120690586
  200.0      31.1698350444075
  300.0      36.9364088670257
  400.0      42.2254234038135
  500.0      44.3982970302530
  600.0      46.0036843156814
  700.0      46.9314170584281
