# T (K)       E-ph (Ry.)
# V = 131.930000 (a.u.^3)
 1300.0       0.0505492500775
 1400.0       0.0542725307413
 1500.0       0.0580061404828
 1600.0       0.0617481862405
 1700.0       0.0654972088703
 1800.0       0.0692520660648
 1900.0       0.0730118510979
 2000.0       0.0767758352702
 2100.0       0.0805434263907
 2200.0       0.0843141383276
 2300.0       0.0880875683405
 2400.0       0.0918633799751
 2500.0       0.0956412899929
 2600.0       0.0994210582708
 2700.0       0.1032024799118
 2800.0       0.1069853790255
 2900.0       0.1107696037779
 3000.0       0.1145550224206
 3100.0       0.1183415200806
 3200.0       0.1221289961455
 3300.0       0.1259173621196
 3400.0       0.1297065398556
 3500.0       0.1334964600862
 3600.0       0.1372870611993
 3700.0       0.1410782882093
 3800.0       0.1448700918910
 3900.0       0.1486624280448
 4000.0       0.1524552568717
 4100.0       0.1562485424398
 4200.0       0.1600422522257
 4300.0       0.1638363567202
 4400.0       0.1676308290871
 4500.0       0.1714256448677
 4600.0       0.1752207817230
 4700.0       0.1790162192093
 4800.0       0.1828119385817
 4900.0       0.1866079226207
 5000.0       0.1904041554810
 5100.0       0.1942006225566
 5200.0       0.1979973103620
 5300.0       0.2017942064274
 5400.0       0.2055912992042
 5500.0       0.2093885779819
 5600.0       0.2131860328134
 5700.0       0.2169836544481
 5800.0       0.2207814342722
 5900.0       0.2245793642547
 6000.0       0.2283774368988
# V = 102.777000 (a.u.^3)
    5.0       0.0129637888018
  100.0       0.0131708112201
  200.0       0.0144325389487
  300.0       0.0165932593997
  400.0       0.0193228081651
  500.0       0.0223920737343
  600.0       0.0256688088637
  700.0       0.0290781756519
  800.0       0.0325763380793
  900.0       0.0361364251821
 1000.0       0.0397412271374
 1100.0       0.0433792824449
 1200.0       0.0470426938651
 1300.0       0.0507258574859
 1400.0       0.0544246939614
 1500.0       0.0581361669837
 1600.0       0.0618579721234
 1700.0       0.0655883301068
 1800.0       0.0693258460381
 1900.0       0.0730694113896
 2000.0       0.0768181343976
 2100.0       0.0805712897430
 2200.0       0.0843282815778
 2300.0       0.0880886159586
 2400.0       0.0918518800147
 2500.0       0.0956177260129
 2600.0       0.0993858590295
 2700.0       0.1031560273138
 2800.0       0.1069280146830
 2900.0       0.1107016344670
 3000.0       0.1144767246474
 3100.0       0.1182531439245
 3200.0       0.1220307685136
 3300.0       0.1258094895165
 3400.0       0.1295892107519
 3500.0       0.1333698469543
 3600.0       0.1371513222702
 3700.0       0.1409335689954
 3800.0       0.1447165265107
 3900.0       0.1485001403798
 4000.0       0.1522843615812
 4100.0       0.1560691458519
 4200.0       0.1598544531244
 4300.0       0.1636402470413
 4400.0       0.1674264945363
 4500.0       0.1712131654698
 4600.0       0.1750002323129
 4700.0       0.1787876698706
 4800.0       0.1825754550398
 4900.0       0.1863635665970
 5000.0       0.1901519850106
 5100.0       0.1939406922761
 5200.0       0.1977296717698
 5300.0       0.2015189081188
 5400.0       0.2053083870856
 5500.0       0.2090980954654
 5600.0       0.2128880209940
 5700.0       0.2166781522658
 5800.0       0.2204684786598
 5900.0       0.2242589902732
 6000.0       0.2280496778620
# V = 96.163900 (a.u.^3)
    5.0       0.0143529235656
  100.0       0.0145242106131
  200.0       0.0156477236503
  300.0       0.0176314049308
  400.0       0.0202040024574
  500.0       0.0231499445314
  600.0       0.0263321646642
  700.0       0.0296687336058
  800.0       0.0331100737318
  900.0       0.0366251596570
 1000.0       0.0401938429393
 1100.0       0.0438025734191
 1200.0       0.0474419480894
 1300.0       0.0511052588138
 1400.0       0.0547876023163
 1500.0       0.0584853172161
 1600.0       0.0621956174857
 1700.0       0.0659163474794
 1800.0       0.0696458143105
 1900.0       0.0733826706949
 2000.0       0.0771258314828
 2100.0       0.0808744131514
 2200.0       0.0846276892468
 2300.0       0.0883850570955
 2400.0       0.0921460126084
 2500.0       0.0959101309781
 2600.0       0.0996770517274
 2700.0       0.1034464670088
 2800.0       0.1072181123621
 2900.0       0.1109917593480
 3000.0       0.1147672096314
 3100.0       0.1185442901899
 3200.0       0.1223228494084
 3300.0       0.1261027538736
 3400.0       0.1298838857268
 3500.0       0.1336661404646
 3600.0       0.1374494251021
 3700.0       0.1412336566310
 3800.0       0.1450187607181
 3900.0       0.1488046706025
 4000.0       0.1525913261563
 4100.0       0.1563786730817
 4200.0       0.1601666622223
 4300.0       0.1639552489688
 4400.0       0.1677443927457
 4500.0       0.1715340565661
 4600.0       0.1753242066438
 4700.0       0.1791148120546
 4800.0       0.1829058444401
