# T (K)               Helmholtz Free Energy (Ry.)
# V= 131.9300000000000
 3400.00      -1.1049123322343
 3500.00      -1.1168079207734
 3600.00      -1.1288118588804
 3700.00      -1.1409211598574
 3800.00      -1.1531329633744
 3900.00      -1.1654446005748
 4000.00      -1.1778535046988
 4100.00      -1.1903572537590
 4200.00      -1.2029535447631
 4300.00      -1.2156401757926
 4400.00      -1.2284150413044
 4500.00      -1.2412761566877
 4600.00      -1.2542215958893
 4700.00      -1.2672495389787
 4800.00      -1.2803582360898
 4900.00      -1.2935459927301
 5000.00      -1.3068112109909
 5100.00      -1.3201523382939
 5200.00      -1.3335678868771
 5300.00      -1.3470564336465
 5400.00      -1.3606166009944
 5500.00      -1.3742470631173
 5600.00      -1.3879465386522
 5700.00      -1.4017138021146
 5800.00      -1.4155476720768
 5900.00      -1.4294469845386
 6000.00      -1.4434106452732
# V= 125.2498303030303
    0.00      -0.8225290017563
  100.00      -0.8227065052764
  200.00      -0.8239542825488
  300.00      -0.8264090996876
  400.00      -0.8298768902978
  500.00      -0.8341787273637
  600.00      -0.8391788170656
  700.00      -0.8447756683297
  800.00      -0.8508919983066
  900.00      -0.8574674987810
 1000.00      -0.8644540131447
 1100.00      -0.8718122998848
 1200.00      -0.8795098309017
 1300.00      -0.8875192180281
 1400.00      -0.8958171108792
 1500.00      -0.9043833763556
 1600.00      -0.9132004805839
 1700.00      -0.9222530204625
 1800.00      -0.9315273598962
 1900.00      -0.9410113448709
 2000.00      -0.9506940814446
 2100.00      -0.9605657370556
 2200.00      -0.9706174104351
 2300.00      -0.9808409938888
 2400.00      -0.9912290736595
 2500.00      -1.0017748523827
 2600.00      -1.0124720599652
 2700.00      -1.0233149161037
 2800.00      -1.0342980563226
 2900.00      -1.0454164966466
 3000.00      -1.0566656024641
 3100.00      -1.0680410321981
 3200.00      -1.0795387300732
 3300.00      -1.0911548897290
 3400.00      -1.1028859446596
 3500.00      -1.1147285235147
 3600.00      -1.1266794471316
 3700.00      -1.1387357278953
 3800.00      -1.1508945083802
 3900.00      -1.1631531177337
 4000.00      -1.1755089911581
 4100.00      -1.1879597066102
 4200.00      -1.2005029609591
 4300.00      -1.2131365529046
 4400.00      -1.2258583782591
 4500.00      -1.2386664507313
 4600.00      -1.2515588460866
 4700.00      -1.2645337433738
 4800.00      -1.2775893928473
 4900.00      -1.2907241015443
 5000.00      -1.3039362705375
 5100.00      -1.3172243480484
 5200.00      -1.3305868464771
 5300.00      -1.3440223425117
 5400.00      -1.3575294584591
 5500.00      -1.3711068691301
 5600.00      -1.3847532935939
 5700.00      -1.3984675059723
 5800.00      -1.4122483242621
 5900.00      -1.4260945862367
 6000.00      -1.4400051963223
# V= 124.4148090909091
    0.00      -0.8220341600797
  100.00      -0.8222071535081
  200.00      -0.8234315524338
  300.00      -0.8258496497853
  400.00      -0.8292738004088
  500.00      -0.8335285035077
  600.00      -0.8384795768187
  700.00      -0.8440263085612
  800.00      -0.8500918211960
  900.00      -0.8566160351668
 1000.00      -0.8635509321462
 1100.00      -0.8708573593865
 1200.00      -0.8785028474061
 1300.00      -0.8864600497276
 1400.00      -0.8947056456755
 1500.00      -0.9032195238775
 1600.00      -0.9119841668810
 1700.00      -0.9209841843191
 1800.00      -0.9302059501945
 1900.00      -0.9396373185612
 2000.00      -0.9492674014480
 2100.00      -0.9590863720822
 2200.00      -0.9690853330183
 2300.00      -0.9792561800957
 2400.00      -0.9895915027931
 2500.00      -1.0000845058441
 2600.00      -1.0107289219794
 2700.00      -1.0215189721267
 2800.00      -1.0324492936971
 2900.00      -1.0435149042518
 3000.00      -1.0547111697286
 3100.00      -1.0660337503648
 3200.00      -1.0774785912091
 3300.00      -1.0890418871811
 3400.00      -1.1007200711170
 3500.00      -1.1125097730573
 3600.00      -1.1244078148190
 3700.00      -1.1364112079077
 3800.00      -1.1485170977554
 3900.00      -1.1607228115719
 4000.00      -1.1730257864917
 4100.00      -1.1854236004291
 4200.00      -1.1979139501276
 4300.00      -1.2104946349021
 4400.00      -1.2231635518987
 4500.00      -1.2359187131909
 4600.00      -1.2487581963289
 4700.00      -1.2616801793707
 4800.00      -1.2746829126925
 4900.00      -1.2877647048368
 5000.00      -1.3009239558814
 5100.00      -1.3141591148352
 5200.00      -1.3274686942624
 5300.00      -1.3408512706379
 5400.00      -1.3543054661935
 5500.00      -1.3678299563402
 5600.00      -1.3814234605750
 5700.00      -1.3950847526364
 5800.00      -1.4088126499594
 5900.00      -1.4226059920574
 6000.00      -1.4364636820397
