# T (K)      Entropy (J K^-1 mol^-1)
# V = 131.930000 (a.u.^3)
  300.0      41.5567901082296
  400.0      53.7358171498329
  500.0      63.8549388594631
  600.0      72.3534043632954
  700.0      79.6785973720810
  800.0      86.0965317426887
  900.0      91.8031868852571
 1000.0      96.9365217836311
 1100.0     101.5994678723612
 1200.0     105.8697074595178
 1300.0     109.8073293738696
 1400.0     113.4599424857298
 1500.0     116.8656440305983
 1600.0     120.0554134878373
 1700.0     123.0547891800920
 1800.0     125.8850276458845
 1900.0     128.5641702585556
 2000.0     131.1073738488428
 2100.0     133.5276944710209
 2200.0     135.8365209005571
 2300.0     138.0434941212010
 2400.0     140.1572986168092
 2500.0     142.1853619321006
 2600.0     144.1343687713772
 2700.0     146.0103254815692
 2800.0     147.8183207849971
 2900.0     149.5632860171236
 3000.0     151.2493558745194
 3100.0     152.8802993866666
 3200.0     154.4596441244801
 3300.0     155.9906650140772
 3400.0     157.4762407254272
 3500.0     158.9186865478661
 3600.0     160.3208367203770
 3700.0     161.6845214513196
 3800.0     163.0119378194436
 3900.0     164.3051125335265
 4000.0     165.5654144468974
 4100.0     166.7948206184577
 4200.0     167.9946959848196
 4300.0     169.1661842140305
 4400.0     170.3109346199156
 4500.0     171.4300439094603
 4600.0     172.5244847292352
 4700.0     173.5956716134407
 4800.0     174.6441185964914
 4900.0     175.6709795362548
 5000.0     176.6772471606567
 5100.0     177.6634725189110
 5200.0     178.6306503995766
 5300.0     179.5794726314573
 5400.0     180.5105447047159
 5500.0     181.4244803634529
 5600.0     182.3219438378440
 5700.0     183.2037382924962
 5800.0     184.0700445088416
 5900.0     184.9214906916703
 6000.0     185.7589108238182
# V = 127.754894 (a.u.^3)
    0.0      -3.9708375175923
  100.0       9.4507758071806
  200.0      25.6277356297181
  300.0      41.0050118653678
  400.0      53.1233829201323
  500.0      63.2107748279295
  600.0      71.6918921867341
  700.0      79.0065147965676
  800.0      85.4175931357651
  900.0      91.1195252081402
 1000.0      96.2494705221753
 1100.0     100.9098892041841
 1200.0     105.1781899778796
 1300.0     109.1142977289342
 1400.0     112.7656992689491
 1500.0     116.1704148392867
 1600.0     119.3593714545851
 1700.0     122.3580701771827
 1800.0     125.1877423259991
 1900.0     127.8663998327353
 2000.0     130.4091901190154
 2100.0     132.8291569897733
 2200.0     135.1376697865891
 2300.0     137.3443740226831
 2400.0     139.4579388781031
 2500.0     141.4857941750227
 2600.0     143.4346184888661
 2700.0     145.3104078558822
 2800.0     147.1182620981150
 2900.0     148.8630942789663
 3000.0     150.5490466416866
 3100.0     152.1798901590604
 3200.0     153.7591503772202
 3300.0     155.2900875728640
 3400.0     156.7755784323268
 3500.0     158.2179665060492
 3600.0     159.6200462629242
 3700.0     160.9836822649964
 3800.0     162.3110551945480
 3900.0     163.6041781056986
 4000.0     164.8644517555943
 4100.0     166.0938208613556
 4200.0     167.2936602522350
 4300.0     168.4651347463700
 4400.0     169.6098619169563
 4500.0     170.7289482801276
 4600.0     171.8233785975087
 4700.0     172.8945368372336
 4800.0     173.9429763266164
 4900.0     174.9698309671973
 5000.0     175.9760865390038
 5100.0     176.9623117724533
 5200.0     177.9294867120599
 5300.0     178.8783023331315
 5400.0     179.8093716566577
 5500.0     180.7233140845558
 5600.0     181.6207856611049
 5700.0     182.5025742621902
 5800.0     183.3688881849746
 5900.0     184.2203512019540
 6000.0     185.0577553839862
# V = 126.919873 (a.u.^3)
    0.0      -3.8815888627598
  100.0       9.2514776742405
  200.0      25.2104001889178
  300.0      40.4564026349580
  400.0      52.5138757715723
  500.0      62.5692484379187
  600.0      71.0327793890683
  700.0      78.3366555667213
  800.0      84.7407500087916
  900.0      90.4378656669814
 1000.0      95.5643520957917
 1100.0     100.2221911443550
 1200.0     104.4885130593799
 1300.0     108.4230752892849
 1400.0     112.0732404305213
 1500.0     115.4769501052890
 1600.0     118.6650776797636
 1700.0     121.6630860794749
 1800.0     124.4921807261453
 1900.0     127.1703437923479
 2000.0     129.7127128106263
 2100.0     132.1323190593227
 2200.0     134.4405124151976
 2300.0     136.6469425270741
 2400.0     138.7602633007718
 2500.0     140.7879066057353
 2600.0     142.7365448381792
 2700.0     144.6121637752196
 2800.0     146.4198740356535
 2900.0     148.1645706512122
 3000.0     149.8504031944696
 3100.0     151.4811445012464
 3200.0     153.0603180306288
 3300.0     154.5911696842666
 3400.0     156.0765741695363
 3500.0     157.5189026899842
 3600.0     158.9209107079340
 3700.0     160.2844964234282
 3800.0     161.6118244367141
 3900.0     162.9048943938066
 4000.0     164.1651383136431
 4100.0     165.3944691806445
 4200.0     166.5942715200027
 4300.0     167.7657308737502
 4400.0     168.9104336844673
 4500.0     170.0294960706879
 4600.0     171.1239146747570
 4700.0     172.1950434736010
 4800.0     173.2434743374754
 4900.0     174.2703215921836
 5000.0     175.2765641560260
 5100.0     176.2627881549361
 5200.0     177.2299591152932
 5300.0     178.1787672149104
 5400.0     179.1098328502579
 5500.0     180.0237809381813
 5600.0     180.9212595333103
 5700.0     181.8030414719912
 5800.0     182.6693620744436
 5900.0     183.5208407561310
 6000.0     184.3582284489983
# V = 126.084852 (a.u.^3)
    0.0      -3.7930958934193
  100.0       9.0538647840770
  200.0      24.7960316102358
  300.0      39.9110211071581
  400.0      51.9073502730076
  500.0      61.9304088276578
  600.0      70.3761103998382
  700.0      77.6690604818400
  800.0      84.0660404303785
  900.0      89.7582442772107
 1000.0      94.8812009580117
 1100.0      99.5364069442230
 1200.0     103.8007090169775
 1300.0     107.7336936229745
 1400.0     111.3825969414706
 1500.0     114.7852803156825
 1600.0     117.9725622539143
 1700.0     120.9698666490512
 1800.0     123.7983723329888
 1900.0     126.4760313935128
 2000.0     129.0179709837396
 2100.0     131.4372095716971
 2200.0     133.7450775363027
 2300.0     135.9512282603364
 2400.0     138.0643004045341
 2500.0     140.0917276506489
 2600.0     142.0401761637910
 2700.0     143.9156215138873
 2800.0     145.7231848079143
 2900.0     147.4677432898617
 3000.0     149.1534536403998
 3100.0     150.7840904764243
 3200.0     152.3631751064799
 3300.0     153.8939393357916
 3400.0     155.3792558972728
 3500.0     156.8215230294882
 3600.0     158.2234579641415
 3700.0     159.5869918115903
 3800.0     160.9142734096069
 3900.0     162.2072892465878
 4000.0     163.4675019505655
 4100.0     164.6967933923449
 4200.0     165.8965575929599
 4300.0     167.0680003851206
 4400.0     168.2126777007539
 4500.0     169.3317150506654
 4600.0     170.4261207196065
 4700.0     171.4972192776580
 4800.0     172.5456403755324
 4900.0     173.5724791501657
 5000.0     174.5787077458777
 5100.0     175.5649293934086
 5200.0     176.5320953308780
 5300.0     177.4808949953010
 5400.0     178.4119560007408
 5500.0     179.3259086338210
 5600.0     180.2233931588071
 5700.0     181.1051676260026
 5800.0     181.9714938776586
 5900.0     182.8229870487269
 6000.0     183.6603577183369
# V = 125.249830 (a.u.^3)
    0.0      -3.7053723398278
  100.0       8.8579680225459
  200.0      24.3846844978382
  300.0      39.3689271761850
  400.0      51.3038621271346
  500.0      61.2943061541639
  600.0      69.7219305577559
  700.0      77.0037711597380
  800.0      83.3935032158421
  900.0      89.0806977447054
 1000.0      94.2000522085879
 1100.0      98.8525704662879
 1200.0     103.1148107467899
 1300.0     107.0461848585985
 1400.0     110.6938003148633
 1500.0     114.0954364844133
 1600.0     117.2818557817696
 1700.0     120.2784421515868
 1800.0     123.1063471278855
 1900.0     125.7834923794130
 2000.0     128.3249941789942
 2100.0     130.7438578938849
 2200.0     133.0513943700120
 2300.0     135.2572603144875
 2400.0     137.3700791714916
 2500.0     139.3972861953736
 2600.0     141.3455412666589
 2700.0     143.2208098002499
 2800.0     145.0282230770723
 2900.0     146.7726408009820
 3000.0     148.4582265354523
 3100.0     150.0887565946981
 3200.0     151.6677500721339
 3300.0     153.1984249594487
 3400.0     154.6836520193601
 3500.0     156.1258558970435
 3600.0     157.5277163821956
 3700.0     158.8911967557618
 3800.0     160.2184304175786
 3900.0     161.5113909530166
 4000.0     162.7715709356252
 4100.0     164.0008217518665
 4200.0     165.2005467151216
 4300.0     166.3719715082455
 4400.0     167.5166221827770
 4500.0     168.6356334281020
 4600.0     169.7300249290076
 4700.0     170.8010924428628
 4800.0     171.8495026255229
 4900.0     172.8763318183541
 5000.0     173.8825454810212
 5100.0     174.8687636532335
 5200.0     175.8359235187778
 5300.0     176.7847138313134
 5400.0     177.7157692620018
 5500.0     178.6297253196938
 5600.0     179.5272146807356
 5700.0     180.4089808674214
 5800.0     181.2753117342995
 5900.0     182.1268182136181
 6000.0     182.9641713312201
# V = 124.414809 (a.u.^3)
    0.0      -3.6184322011332
  100.0       8.6638188915920
  200.0      23.9764145542916
  300.0      38.8301819611800
  400.0      50.7034681910082
  500.0      60.6609916115162
  600.0      69.0702861262090
  700.0      76.3408300497833
  800.0      82.7231779380940
  900.0      88.4052634747952
 1000.0      93.5209416009087
 1100.0      98.1707161904872
 1200.0     102.4308517333642
 1300.0     106.3605816896654
 1400.0     110.0068826095153
 1500.0     113.4074501553441
 1600.0     116.5929893848777
 1700.0     119.5888433585647
 1800.0     122.4161355886184
 1900.0     125.0927569817959
 2000.0     127.6338124188293
 2100.0     130.0522938688654
 2200.0     132.3594926073980
 2300.0     134.5650682481374
 2400.0     136.6776290466230
 2500.0     138.7046115850711
 2600.0     140.6526694043562
 2700.0     142.5277578167775
 2800.0     144.3350179571729
 2900.0     146.0792922405688
 3000.0     147.7647508837752
 3100.0     149.3951718128569
 3200.0     150.9740718403135
 3300.0     152.5046554313364
 3400.0     153.9897913826650
 3500.0     155.4319301073392
 3600.0     156.8337147542000
 3700.0     158.1971400228619
 3800.0     159.5243242050579
 3900.0     160.8172282416731
 4000.0     162.0773739772107
 4100.0     163.3065829533608
 4200.0     164.5062675689358
 4300.0     165.6776729090354
 4400.0     166.8222957853981
 4500.0     167.9412798487836
 4600.0     169.0356559375571
 4700.0     170.1066916002718
 4800.0     171.1550897097078
 4900.0     172.1819082114569
 5000.0     173.1881059714269
 5100.0     174.1743195373279
 5200.0     175.1414722765701
 5300.0     176.0902523176990
 5400.0     177.0213012257472
 5500.0     177.9352595819421
 5600.0     178.8327526803908
 5700.0     179.7145097777320
 5800.0     180.5808442224951
 5900.0     181.4323628233507
 6000.0     182.2696978657844
# V = 123.579788 (a.u.^3)
    0.0      -3.5322897489860
  100.0       8.4714495186785
  200.0      23.5712785980262
  300.0      38.2948478268812
  400.0      50.1062264962841
  500.0      60.0305174489945
  600.0      68.4212243087265
  700.0      75.6802804456751
  800.0      82.0551049380453
  900.0      87.7319795808160
 1000.0      92.8439055491143
 1100.0      97.4908792199295
 1200.0     101.7488660543160
 1300.0     105.6769173783928
 1400.0     109.3218764330397
 1500.0     112.7213534047347
 1600.0     115.9059947035149
 1700.0     118.9011015487164
 1800.0     121.7277686905700
 1900.0     124.4038559217519
 2000.0     126.9444562079714
 2100.0     129.3625478158231
 2200.0     131.6694024105478
 2300.0     133.8746820863587
 2400.0     135.9869799373552
 2500.0     138.0137336239501
 2600.0     139.9615902904885
 2700.0     141.8364951993186
 2800.0     143.6435990132989
 2900.0     145.3877271135729
 3000.0     147.0730561366983
 3100.0     148.7033655332516
 3200.0     150.2821697678088
 3300.0     151.8126600704521
 3400.0     153.2977032759828
 3500.0     154.7397749158651
 3600.0     156.1414823122697
 3700.0     157.5048508191640
 3800.0     158.8319839551078
 3900.0     160.1248302792432
 4000.0     161.3849402213092
 4100.0     162.6141061282123
 4200.0     163.8137492737310
 4300.0     164.9851336899634
 4400.0     166.1297275998412
 4500.0     167.2486833946757
 4600.0     168.3430428158169
 4700.0     169.4140458169242
 4800.0     170.4624306862725
 4900.0     171.4892373800225
 5000.0     172.4954182629793
 5100.0     173.4816260845090
 5200.0     174.4487706377994
 5300.0     175.3975394852616
 5400.0     176.3285809199005
 5500.0     177.2425404430784
 5600.0     178.1400361754876
 5700.0     179.0217833750999
 5800.0     179.8881203572431
 5900.0     180.7396498874750
 6000.0     181.5769663376030
# V = 122.744767 (a.u.^3)
    0.0      -3.4469595314627
  100.0       8.2808926660923
  200.0      23.1693345803671
  300.0      37.7629884039658
  400.0      49.5121962695126
  500.0      59.4029369889659
  600.0      67.7747932640044
  700.0      75.0221664978735
  800.0      81.3893253347807
  900.0      87.0608848922839
 1000.0      92.1689811345397
 1100.0      96.8130952860312
 1200.0     101.0688883844151
 1300.0     104.9952257588558
 1400.0     108.6388149442385
 1500.0     112.0371788429626
 1600.0     115.2209038978413
 1700.0     118.2152485087550
 1800.0     121.0412779069953
 1900.0     123.7168204096728
 2000.0     126.2569565330923
 2100.0     128.6746505295576
 2200.0     130.9811544116801
 2300.0     133.1861323196184
 2400.0     135.2981622124589
 2500.0     137.3246825738885
 2600.0     139.2723340931487
 2700.0     141.1470520354682
 2800.0     142.9539962597807
 2900.0     144.6979753721025
 3000.0     146.3831721908298
 3100.0     148.0133676017978
 3200.0     149.5920736534649
 3300.0     151.1224686365443
 3400.0     152.6074174276899
 3500.0     154.0494200167075
 3600.0     155.4510487263088
 3700.0     156.8143587878726
 3800.0     158.1414392870422
 3900.0     159.4342266681329
 4000.0     160.6942992490588
 4100.0     161.9234208425350
 4200.0     163.1230213833115
 4300.0     164.2943833875418
 4400.0     165.4389471510958
 4500.0     166.5578735813791
 4600.0     167.6522150678404
 4700.0     168.7231845932544
 4800.0     169.7715550466987
 4900.0     170.7983488079111
 5000.0     171.8045118348621
 5100.0     172.7907127669133
 5200.0     173.7578480693921
 5300.0     174.7066047983227
 5400.0     175.6376378060179
 5500.0     176.5515973593221
 5600.0     177.4490946176066
 5700.0     178.3308311117941
 5800.0     179.1971695878255
 5900.0     180.0487088499829
 6000.0     180.8860061969978
# V = 121.909745 (a.u.^3)
    0.0      -3.3624563765141
  100.0       8.0921817399017
  200.0      22.7706416021949
  300.0      37.2346686090255
  400.0      48.9214379519372
  500.0      58.7783046445862
  600.0      67.1310421208265
  700.0      74.3665332256598
  800.0      80.7258810351339
  900.0      86.3920189624712
 1000.0      91.4962061116438
 1100.0      96.1374007530436
 1200.0     100.3909539989176
 1300.0     104.3155412393862
 1400.0     107.9577318546461
 1500.0     111.3549596154197
 1600.0     114.5377496482861
 1700.0     117.5313165332157
 1800.0     120.3566952084424
 1900.0     123.0316821443093
 2000.0     125.5713448615441
 2100.0     127.9886332789517
 2200.0     130.2947797114471
 2300.0     132.4994499018116
 2400.0     134.6112066998049
 2500.0     136.6374891521167
 2600.0     138.5849314324590
 2700.0     140.4594588619486
 2800.0     142.2662401575278
 2900.0     144.0100674125790
 3000.0     145.6951293850598
 3100.0     147.3252083049394
 3200.0     148.9038137350834
 3300.0     150.4341113269161
 3400.0     151.9189640026058
 3500.0     153.3608955392855
 3600.0     154.7624441006234
 3700.0     156.1256940057607
 3800.0     157.4527202530265
 3900.0     158.7454474430319
 4000.0     160.0054810732994
 4100.0     161.2345570936907
 4200.0     162.4341138823100
 4300.0     163.6054519687904
 4400.0     164.7499843944329
 4500.0     165.8688803545407
 4600.0     166.9632026274951
 4700.0     168.0341378595208
 4800.0     169.0824927121929
 4900.0     170.1092724086078
 5000.0     171.1154165959213
 5100.0     172.1016094863643
 5200.0     173.0687344680174
 5300.0     174.0174781510368
 5400.0     174.9485017756285
 5500.0     175.8624602169590
 5600.0     176.7599578885578
 5700.0     177.6416828705360
 5800.0     178.5080217941719
 5900.0     179.3595695856990
 6000.0     180.1968473254246
# V = 121.074724 (a.u.^3)
    0.0      -3.2787953952567
  100.0       7.9053507985281
  200.0      22.3752599300408
  300.0      36.7099546641253
  400.0      48.3340132190585
  500.0      58.1566759371629
  600.0      66.4900209924432
  700.0      73.7134265287337
  800.0      80.0648147428402
  900.0      85.7254220753771
 1000.0      90.8256189132164
 1100.0      95.4638326218161
 1200.0      99.7150987761296
 1300.0     103.6378988040921
 1400.0     107.2786614293112
 1500.0     110.6747294025210
 1600.0     113.8565651549060
 1700.0     116.8493384233771
 1800.0     119.6740530612124
 1900.0     122.3484733108311
 2000.0     124.8876531391523
 2100.0     127.3045278044165
 2200.0     129.6103098760617
 2300.0     131.8146662472685
 2400.0     133.9261446831522
 2500.0     135.9521845277947
 2600.0     137.8994133770015
 2700.0     139.7737466609244
 2800.0     141.5803616101548
 2900.0     143.3240340717628
 3000.0     145.0089584965911
 3100.0     146.6389183655503
 3200.0     148.2174206851967
 3300.0     149.7476187722178
 3400.0     151.2323735976356
 3500.0     152.6742320438886
 3600.0     154.0756989694953
 3700.0     155.4388869787118
 3800.0     156.7658573335252
 3900.0     158.0585230662893
 4000.0     159.3185161339362
 4100.0     160.5475453056454
 4200.0     161.7470571815861
 4300.0     162.9183698265436
 4400.0     164.0628697106339
 4500.0     165.1817340850914
 4600.0     166.2760358537636
 4700.0     167.3469359710014
 4800.0     168.3952740288762
 4900.0     169.4220385204783
 5000.0     170.4281628798999
 5100.0     171.4143465695361
 5200.0     172.3814601552602
 5300.0     173.3301898626008
 5400.0     174.2612031454118
 5500.0     175.1751593276041
 5600.0     176.0726562955549
 5700.0     176.9543689596839
 5800.0     177.8207072820518
 5900.0     178.6722623954524
 6000.0     179.5095200308489
# V = 120.239703 (a.u.^3)
    0.0      -3.1959919852939
  100.0       7.7204345610693
  200.0      21.9832510115688
  300.0      36.1889141157093
  400.0      47.7499849997409
  500.0      57.5381075130398
  600.0      65.8517809906145
  700.0      73.0628931983213
  800.0      79.4061699669669
  900.0      85.0611352520226
 1000.0      90.1572586548468
 1100.0      94.7924285327272
 1200.0      99.0413591990866
 1300.0     102.9623340135449
 1400.0     106.6016384864861
 1500.0     109.9965224187285
 1600.0     113.1773841357906
 1700.0     116.1693474850171
 1800.0     118.9933844247517
 1900.0     121.6672265778504
 2000.0     124.2059137867691
 2100.0     126.6223663142232
 2200.0     128.9277769333749
 2300.0     131.1318132265067
 2400.0     133.2430078978022
 2500.0     135.2688003174451
 2600.0     137.2158114390886
 2700.0     139.0899468550807
 2800.0     140.8963919589822
 2900.0     142.6399066216758
 3000.0     144.3246907356354
 3100.0     145.9545289375698
 3200.0     147.5329256056838
 3300.0     149.0630220308553
 3400.0     150.5476772361443
 3500.0     151.9894605161328
 3600.0     153.3908442914767
 3700.0     154.7539686358963
 3800.0     156.0808814315262
 3900.0     157.3734844221131
 4000.0     158.6334352920587
 4100.0     159.8624163230563
 4200.0     161.0618821122867
 4300.0     162.2331677734774
 4400.0     163.3776338999968
 4500.0     164.4964655632836
 4600.0     165.5907455247185
 4700.0     166.6616097019719
 4800.0     167.7099297617466
 4900.0     168.7366779006794
 5000.0     169.7427814393159
 5100.0     170.7289547619301
 5200.0     171.6960558715678
 5300.0     172.6447706711689
 5400.0     173.5757726511326
 5500.0     174.4897254220191
 5600.0     175.3872205651652
 5700.0     176.2689201071747
 5800.0     177.1352567770090
 5900.0     177.9868180000313
 6000.0     178.8240550413736
# V = 119.404682 (a.u.^3)
    0.0      -3.1140618335034
  100.0       7.5374684150706
  200.0      21.5946774902697
  300.0      35.6716158529056
  400.0      47.1694174948055
  500.0      56.9226571600761
  600.0      65.2163742390336
  700.0      72.4149809275826
  800.0      78.7499910297305
  900.0      84.3992002559511
 1000.0      89.4911651384942
 1100.0      94.1232267676989
 1200.0      98.3697723562529
 1300.0     102.2888830043013
 1400.0     105.9266983963507
 1500.0     109.3203734104279
 1600.0     112.5002408242743
 1700.0     115.4913775252006
 1800.0     118.3147227478042
 1900.0     120.9879750931019
 2000.0     123.5261596957165
 2100.0     125.9421814795549
 2200.0     128.2472133676933
 2300.0     130.4509231608259
 2400.0     132.5618285248263
 2500.0     134.5873685790970
 2600.0     136.5341575686920
 2700.0     138.4080913014284
 2800.0     140.2143629766978
 2900.0     141.9577167630744
 3000.0     143.6423577388662
 3100.0     145.2720715993330
 3200.0     146.8503600209299
 3300.0     148.3803525821945
 3400.0     149.8649063610864
 3500.0     151.3066123598513
 3600.0     152.7079114423243
 3700.0     154.0709703227388
 3800.0     155.3978238653366
 3900.0     156.6903628093400
 4000.0     157.9502698227220
 4100.0     159.1792014039629
 4200.0     160.3786199185014
 4300.0     161.5498770347648
 4400.0     162.6943081749972
 4500.0     163.8131059912708
 4600.0     164.9073628300566
 4700.0     165.9781902382724
 4800.0     167.0264910872399
 4900.0     168.0532217177053
 5000.0     169.0593034380668
 5100.0     170.0454652203515
 5200.0     171.0125527687378
 5300.0     171.9612517263548
 5400.0     172.8922414401360
 5500.0     173.8061896426934
 5600.0     174.7036818357738
 5700.0     175.5853674530041
 5800.0     176.4517014168398
 5900.0     177.3032675326847
 6000.0     178.1404834981011
# V = 118.569661 (a.u.^3)
    0.0      -3.0330209187328
  100.0       7.3564884237531
  200.0      21.2096032193843
  300.0      35.1581301249905
  400.0      46.5923761949714
  500.0      56.3103838234734
  600.0      64.5838538861388
  700.0      71.7697383213809
