# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
 109.5930     -0.917764254
 102.7770     -0.868638653
  96.1639     -0.802218906
  89.9554     -0.713925332
  83.9494     -0.598578997
  78.2133     -0.450309828
  72.7471     -0.263972592
  67.5509     -0.026056866
  62.6246      0.270711603
  57.9008      0.638289669
  53.4469      1.090760867
  49.2629      1.644055207
# T= 2400.000000 K
 131.9300     -1.006812229
 124.1700     -0.987622525
 116.7460     -0.962631056
 109.5930     -0.927157790
 102.7770     -0.877638231
  96.1639     -0.810873917
  89.9554     -0.722250482
  83.9494     -0.606585037
  78.2133     -0.458010203
  72.7471     -0.271476470
  67.5509     -0.033256697
  62.6246      0.263804398
  57.9008      0.631648720
  53.4469      1.084383251
  49.2629      1.637913975
# T= 2500.000000 K
 131.9300     -1.017869251
 124.1700     -0.998058223
 116.7460     -0.972595558
 109.5930     -0.936708741
 102.7770     -0.886794712
  96.1639     -0.819685747
  89.9554     -0.730732145
  83.9494     -0.614747192
  78.2133     -0.465866116
  72.7471     -0.279135371
  67.5509     -0.040610980
  62.6246      0.256743573
  57.9008      0.624854823
  53.4469      1.077853961
  49.2629      1.631622993
# T= 2600.000000 K
 131.9300     -1.029077735
 124.1700     -1.008645359
 116.7460     -0.982711387
 109.5930     -0.946410886
 102.7770     -0.896101912
  96.1639     -0.828648238
  89.9554     -0.739364202
  83.9494     -0.623059388
  78.2133     -0.473871550
  72.7471     -0.286943336
  67.5509     -0.048113825
  62.6246      0.249534930
  57.9008      0.617913687
  53.4469      1.071178588
  49.2629      1.625187697
# T= 2700.000000 K
 131.9300     -1.040431886
 124.1700     -1.019378148
 116.7460     -0.992972773
 109.5930     -0.956258474
 102.7770     -0.905554116
  96.1639     -0.837755694
  89.9554     -0.748140989
  83.9494     -0.631516000
  78.2133     -0.482020928
  72.7471     -0.294894837
  67.5509     -0.055759767
  62.6246      0.242183862
  57.9008      0.610830629
  53.4469      1.064362341
  49.2629      1.618613161
# T= 2800.000000 K
 131.9300     -1.051926334
