# T (K)     Gibbs free energy (Ry.)
  600.0       2.3373720856876
  600.0       2.3364484342506
  600.0       2.3344068174417
  600.0       2.3318749381361
  600.0       2.3290216029517
  600.0       2.3259271707151
  600.0       2.3226461783874
  600.0       2.3192001804601
  600.0       2.3156213410665
  600.0       2.3119197615421
  600.0       2.3081155358916
  600.0       2.3042143780806
  600.0       2.3002280430429
  600.0       2.2961627709723
  600.0       2.2919863630087
  600.0       2.2877794084490
  600.0       2.2835088808139
  600.0       2.2792140851992
  600.0       2.2748290525125
  600.0       2.2703890428109
  600.0       2.2659003664268
  600.0       2.2613631847799
  600.0       2.2567816362003
  600.0       2.2521572134835
  600.0       2.2474899678122
  600.0       2.2427826626872
  600.0       2.2380387320100
  600.0       2.2332573872981
  600.0       2.2284401602927
  600.0       2.2235904900404
  600.0       2.2187126461715
  600.0       2.2138008309368
  600.0       2.2088556047131
  600.0       2.2038752229966
  600.0       2.1988737917063
  600.0       2.1938352066399
  600.0       2.1887753808663
  600.0       2.1836886753886
  600.0       2.1785764758898
  600.0       2.1734393867107
  600.0       2.1682784261442
  600.0       2.1630938871203
  600.0       2.1578848073902
  600.0       2.1526536602179
  600.0       2.1474012367116
  600.0       2.1421256536841
  600.0       2.1368294396077
  600.0       2.1315113828898
  600.0       2.1261758016572
  600.0       2.1208186845511
  600.0       2.1154408896517
  600.0       2.1100416151675
  600.0       2.1046341924756
  600.0       2.0991967609585
  600.0       2.0937447263125
  600.0       2.0882757915629
  600.0       2.0827880862786
  600.0       2.0772858025415
  600.0       2.0717660511603
  600.0       2.0662291166986
  600.0       2.0606771574412
  600.0       2.0551091452544
  600.0       2.0495257868331
  600.0       2.0439262496234
  600.0       2.0383116016617
  600.0       2.0326820116883
  600.0       2.0270377260004
  600.0       2.0213789533528
  600.0       2.0157059200040
  600.0       2.0100187178275
  600.0       2.0043167914823
  600.0       1.9986021913601
  600.0       1.9928742066397
  600.0       1.9871325721655
  600.0       1.9813781137112
  600.0       1.9756103489737
  600.0       1.9698300625093
  600.0       1.9640373438598
  600.0       1.9582321882599
  600.0       1.9524146263512
  600.0       1.9465849455638
  600.0       1.9407428737348
  600.0       1.9348895731937
  600.0       1.9290249401379
  600.0       1.9231482786108
  600.0       1.9172611031955
  600.0       1.9113619355048
  600.0       1.9054516755678
  600.0       1.8995302329367
  600.0       1.8935977914810
  600.0       1.8876565224681
  600.0       1.8817028321137
  600.0       1.8757378738959
  600.0       1.8697633604665
  600.0       1.8637784126948
  600.0       1.8577839980532
  600.0       1.8517789568073
  600.0       1.8457638282889
  600.0       1.8397388663442
  600.0       1.8337040697461
  600.0       1.8276536992748
  602.0       2.3429384030540
  602.0       2.3420152833246
  602.0       2.3399744578010
  602.0       2.3374433388621
  602.0       2.3345907196790
  602.0       2.3314970294884
  602.0       2.3282169000508
  602.0       2.3247716798032
  602.0       2.3211935874918
  602.0       2.3174927633060
  602.0       2.3136892547698
  602.0       2.3097888578389
  602.0       2.3058032908859
  602.0       2.3017387821237
  602.0       2.2975607752483
  602.0       2.2933545672916
  602.0       2.2890848065484
  602.0       2.2847931825323
  602.0       2.2804089347444
  602.0       2.2759697155233
  602.0       2.2714818577022
  602.0       2.2669454411551
  602.0       2.2623646813189
  602.0       2.2577409997963
  602.0       2.2530745420916
  602.0       2.2483680196737
  602.0       2.2436250097789
  602.0       2.2388443169494
  602.0       2.2340278748649
  602.0       2.2291789531304
  602.0       2.2243024552414
  602.0       2.2193914235779
  602.0       2.2144473179089
  602.0       2.2094672910822
  602.0       2.2044669726413
  602.0       2.1994285247269
  602.0       2.1943694698433
  602.0       2.1892835491303
  602.0       2.1841721109885
  602.0       2.1790358207885
  602.0       2.1738756355491
  602.0       2.1686918740721
  602.0       2.1634835879129
  602.0       2.1582532226586
  602.0       2.1530016204708
  602.0       2.1477268325944
  602.0       2.1424314096456
  602.0       2.1371141135606
  602.0       2.1317794033080
  602.0       2.1264230853564
  602.0       2.1210460367984
  602.0       2.1156475303479
  602.0       2.1102409829093
  602.0       2.1048042261582
  602.0       2.0993529199685
  602.0       2.0938847226793
  602.0       2.0883978206294
  602.0       2.0828962908293
  602.0       2.0773773328096
  602.0       2.0718411955332
  602.0       2.0662900195608
  602.0       2.0607227994867
  602.0       2.0551402581913
  602.0       2.0495415188380
  602.0       2.0439276669801
  602.0       2.0382988725300
  602.0       2.0326553838794
  602.0       2.0269974083381
  602.0       2.0213251727441
  602.0       2.0156387649125
  602.0       2.0099375925157
  602.0       2.0042237883465
  602.0       1.9984965401738
  602.0       1.9927556974862
  602.0       1.9870020334059
  602.0       1.9812350927048
  602.0       1.9754555981435
  602.0       1.9696636688203
  602.0       1.9638593071362
  602.0       1.9580425334335
  602.0       1.9522136437704
  602.0       1.9463724159075
  602.0       1.9405199058655
  602.0       1.9346560515576
  602.0       1.9287801819834
  602.0       1.9228938655332
  602.0       1.9169954995400
  602.0       1.9110860396577
  602.0       1.9051653967672
  602.0       1.8992337496751
  602.0       1.8932933483017
  602.0       1.8873404653400
  602.0       1.8813762571967
  602.0       1.8754025477445
  602.0       1.8694184049067
  602.0       1.8634250324693
  602.0       1.8574208029886
  602.0       1.8514064950907
  602.0       1.8453823549620
  602.0       1.8393483812698
  602.0       1.8332986728648
  604.0       2.3484976915088
  604.0       2.3475751020901
  604.0       2.3455350603874
  604.0       2.3430046988314
  604.0       2.3401527970900
  604.0       2.3370598476156
  604.0       2.3337805701306
  604.0       2.3303361227618
  604.0       2.3267587765190
  604.0       2.3230587048866
  604.0       2.3192559149946
