# T (K)      Entropy (J K^-1 mol^-1)
# V = 188.447500 (a.u.^3)
  900.0      88.6269152336365
 1000.0      93.7349196623539
 1100.0      98.3785889511223
 1200.0     102.6337194522462
 1300.0     106.5593112005466
 1400.0     110.2020621008654
 1500.0     113.5995284462445
 1600.0     116.7823320208190
 1700.0     119.7757500738719
 1800.0     122.6008809571126
 1900.0     125.2755084491923
 2000.0     127.8147573597057
 2100.0     130.2315943734335
 2200.0     132.5372204197544
 2300.0     134.7413715981848
 2400.0     136.8525654900036
 2500.0     138.8782943464577
 2600.0     140.8251843184664
 2700.0     142.6991216312083
 2800.0     144.5053574573793
 2900.0     146.2485998067115
 3000.0     147.9330835324194
 3100.0     149.5626307245082
 3200.0     151.1407008028384
 3300.0     152.6704404593064
 3400.0     154.1547168761238
 3500.0     155.5961481807866
 3600.0     156.9971318339464
 3700.0     158.3598772188918
 3800.0     159.6864083334268
 3900.0     160.9785964639460
 4000.0     162.2381753779851
 4100.0     163.4667473347156
 4200.0     164.6657988846082
 4300.0     165.8367128402014
 4400.0     166.9807838942448
 4500.0     168.0992059212766
 4600.0     169.1931036674252
 4700.0     170.2635357278320
 4800.0     171.3114770981480
 4900.0     172.3378572930518
 5000.0     173.3435467307456
 5100.0     174.3293601872252
 5200.0     175.2960646317626
 5300.0     176.2443902674418
 5400.0     177.1750215290876
 5500.0     178.0886029874455
 5600.0     178.9857539571205
 5700.0     179.8670511130367
 5800.0     180.7330334055633
 5900.0     181.5842726264344
 6000.0     182.4210890230331
# V = 177.487268 (a.u.^3)
    0.0      -3.5493197998145
  100.0       9.4869309118844
  200.0      24.5968840380314
  300.0      39.0535864361412
  400.0      50.8156613967403
  500.0      60.6957888148140
  600.0      69.0662013810341
  700.0      76.3105421155063
  800.0      82.6755210962610
  900.0      88.3449719413674
 1000.0      93.4512008827275
 1100.0      98.0935455942658
 1200.0     102.3476627606644
 1300.0     106.2724633297350
 1400.0     109.9145850410417
 1500.0     113.3115431536306
 1600.0     116.4939303655643
