# T (K)       E-ph (Ry.)
# V = 188.447500 (a.u.^3)
 1000.0       0.0406269982858
 1100.0       0.0441877846597
 1200.0       0.0477853367744
 1300.0       0.0514117385300
 1400.0       0.0550611621566
 1500.0       0.0587292316212
 1600.0       0.0624126023308
 1700.0       0.0661086771882
 1800.0       0.0698154106362
 1900.0       0.0735311707517
 2000.0       0.0772546404393
 2100.0       0.0809847454697
 2200.0       0.0847206012767
 2300.0       0.0884614730783
 2400.0       0.0922067456060
 2500.0       0.0959558998570
 2600.0       0.0997084950482
 2700.0       0.1034641544684
 2800.0       0.1072225542826
 2900.0       0.1109834145980
 3000.0       0.1147464922764
 3100.0       0.1185115751090
 3200.0       0.1222784770623
 3300.0       0.1260470343722
 3400.0       0.1298171023162
 3500.0       0.1335885525297
 3600.0       0.1373612707629
 3700.0       0.1411351549961
 3800.0       0.1449101138490
 3900.0       0.1486860652311
 4000.0       0.1524629351926
 4100.0       0.1562406569407
 4200.0       0.1600191699961
 4300.0       0.1637984194647
 4400.0       0.1675783554087
 4500.0       0.1713589323000
 4600.0       0.1751401085447
 4700.0       0.1789218460674
 4800.0       0.1827041099477
 4900.0       0.1864868681000
 5000.0       0.1902700909918
 5100.0       0.1940537513953
 5200.0       0.1978378241670
 5300.0       0.2016222860520
 5400.0       0.2054071155101
 5500.0       0.2091922925610
 5600.0       0.2129777986455
 5700.0       0.2167636165016
 5800.0       0.2205497300531
 5900.0       0.2243361243095
 6000.0       0.2281227852762
# V = 110.943000 (a.u.^3)
    5.0       0.0160561789133
  100.0       0.0165298141102
  200.0       0.0178324618216
  300.0       0.0196678428032
  400.0       0.0219848071984
  500.0       0.0246787729097
  600.0       0.0276416381010
  700.0       0.0307929123615
  800.0       0.0340778019579
  900.0       0.0374595051799
 1000.0       0.0409129998560
 1100.0       0.0444209189912
 1200.0       0.0479709350677
 1300.0       0.0515541045569
 1400.0       0.0551638058363
 1500.0       0.0587950446116
 1600.0       0.0624439901754
 1700.0       0.0661076593792
 1800.0       0.0697836970267
 1900.0       0.0734702204590
 2000.0       0.0771657076939
 2100.0       0.0808689156449
 2200.0       0.0845788194651
 2300.0       0.0882945669588
 2400.0       0.0920154438948
 2500.0       0.0957408473140
 2600.0       0.0994702647737
 2700.0       0.1032032580492
 2800.0       0.1069394502202
 2900.0       0.1106785153527
 3000.0       0.1144201701892
 3100.0       0.1181641674079
 3200.0       0.1219102901158
 3300.0       0.1256583473221
 3400.0       0.1294081701940
 3500.0       0.1331596089415
 3600.0       0.1369125302127
 3700.0       0.1406668149044
 3800.0       0.1444223563121
 3900.0       0.1481790585608
 4000.0       0.1519368352682
 4100.0       0.1556956083996
 4200.0       0.1594553072857
 4300.0       0.1632158677748
 4400.0       0.1669772314995
 4500.0       0.1707393452403
 4600.0       0.1745021603708
 4700.0       0.1782656323735
 4800.0       0.1820297204157
 4900.0       0.1857943869757
 5000.0       0.1895595975149
 5100.0       0.1933253201873
 5200.0       0.1970915255822
 5300.0       0.2008581864963
 5400.0       0.2046252777307
 5500.0       0.2083927759093
 5600.0       0.2121606593177
 5700.0       0.2159289077578
 5800.0       0.2196975024182
 5900.0       0.2234664257569
 6000.0       0.2272356613965
