# T (K)      C-ph_V_V (J K^-1 mol^-1)
# V = 188.447500 (a.u.^3)
  700.0      47.0240015656320
  800.0      47.6597350253154
  900.0      48.1056954545743
 1000.0      48.4298658494975
 1100.0      48.6725475736419
 1200.0      48.8587622932276
 1300.0      49.0046691771964
 1400.0      49.1210622233547
 1500.0      49.2153648692159
 1600.0      49.2928136644895
 1700.0      49.3571856066351
 1800.0      49.4112590045675
 1900.0      49.4571135516132
 2000.0      49.4963305010553
 2100.0      49.5301291334471
 2200.0      49.5594616291219
 2300.0      49.5850802013051
 2400.0      49.6075853704328
 2500.0      49.6274611904454
 2600.0      49.6451013015158
 2700.0      49.6608284376117
 2800.0      49.6749092005132
 2900.0      49.6875653673708
 3000.0      49.6989826301195
 3100.0      49.7093174116736
 3200.0      49.7187022273617
 3300.0      49.7272499356052
 3400.0      49.7350571330395
 3500.0      49.7422068852148
 3600.0      49.7487709373187
 3700.0      49.7548115149945
 3800.0      49.7603827998153
 3900.0      49.7655321448513
 4000.0      49.7703010813353
 4100.0      49.7747261564495
 4200.0      49.7788396338330
 4300.0      49.7826700819172
 4400.0      49.7862428701466
 4500.0      49.7895805891984
 4600.0      49.7927034082134
 4700.0      49.7956293795961
 4800.0      49.7983746999961
 4900.0      49.8009539345201
 5000.0      49.8033802099773
 5100.0      49.8056653819481
 5200.0      49.8078201796521
 5300.0      49.8098543319201
 5400.0      49.8117766770369
 5500.0      49.8135952587708
 5600.0      49.8153174105393
 5700.0      49.8169498293564
 5800.0      49.8184986409552
 5900.0      49.8199694572688
 6000.0      49.8213674272764
# V = 162.770000 (a.u.^3)
    5.0       0.0036038581423
  100.0      14.0162844656661
  200.0      28.0536940436235
  300.0      36.7442320134055
  400.0      41.4829493808489
  500.0      44.1497414558244
  600.0      45.7529888063673
  700.0      46.7784492624639
  800.0      47.4692714106786
  900.0      47.9548806173423
 1000.0      48.3083886789957
 1100.0      48.5733168376652
 1200.0      48.7767658103223
 1300.0      48.9362757678228
 1400.0      49.0635827379824
 1500.0      49.1667685284805
 1600.0      49.2515400062772
 1700.0      49.3220168405564
 1800.0      49.3812314842652
 1900.0      49.4314551630157
 2000.0      49.4744155843432
 2100.0      49.5114454981749
 2200.0      49.5435860585534
 2300.0      49.5716600132842
 2400.0      49.5963243639638
 2500.0      49.6181088118757
 2600.0      49.6374442043234
 2700.0      49.6546838426289
 2800.0      49.6701196251672
 2900.0      49.6839944064310
 3000.0      49.6965115516839
 3100.0      49.7078423907735
 3200.0      49.7181320823545
 3300.0      49.7275042640907
 3400.0      49.7360647675342
 3500.0      49.7439046064837
 3600.0      49.7511023966500
 3700.0      49.7577263269366
 3800.0      49.7638357747756
 3900.0      49.7694826370654
 4000.0      49.7747124324953
 4100.0      49.7795652190264
 4200.0      49.7840763611046
 4300.0      49.7882771740694
 4400.0      49.7921954677107
 4500.0      49.7958560066068
 4600.0      49.7992809014835
 4700.0      49.8024899431561
 4800.0      49.8055008884778
 4900.0      49.8083297060141
 5000.0      49.8109907877975
 5100.0      49.8134971324063
 5200.0      49.8158605037223
 5300.0      49.8180915689864
 5400.0      49.8202000191827
 5500.0      49.8221946742870
 5600.0      49.8240835755161
 5700.0      49.8258740663800
 5800.0      49.8275728640638
 5900.0      49.8291861224346
 6000.0      49.8307194877777
# V = 153.221000 (a.u.^3)
    5.0       0.0052993157916
  100.0      13.2701148663990
  200.0      26.3999810312909
  300.0      35.2172438518906
  400.0      40.3244608412766
  500.0      43.2894603035186
  600.0      45.1027797169118
  700.0      46.2745645260279
  800.0      47.0691758475189
  900.0      47.6302414025846
 1000.0      48.0399714444803
 1100.0      48.3477455055413
 1200.0      48.5845106190690
 1300.0      48.7703919634417
 1400.0      48.9189041053274
 1500.0      49.0393799683395
 1600.0      49.1384247166683
 1700.0      49.2208151597407
 1800.0      49.2900727141789
 1900.0      49.3488380956914
 2000.0      49.3991221716729
 2100.0      49.4424774901230
 2200.0      49.4801178286762
 2300.0      49.5130029712428
 2400.0      49.5418997821306
 2500.0      49.5674268437174
 2600.0      49.5900875156211
 2700.0      49.6102947186933
 2800.0      49.6283897253215
 2900.0      49.6446565546292
 3000.0      49.6593331077152
 3100.0      49.6726198590352
 3200.0      49.6846866974660
 3300.0      49.6956783534030
 3400.0      49.7057187359274
 3500.0      49.7149144229528
 3600.0      49.7233574880800
 3700.0      49.7311278042718
 3800.0      49.7382949320596
 3900.0      49.7449196756873
 4000.0      49.7510553722429
 4100.0      49.7567489648441
 4200.0      49.7620419002210
 4300.0      49.7669708827616
 4400.0      49.7715685106493
 4500.0      49.7758638146879
 4600.0      49.7798827164539
 4700.0      49.7836484192812
 4800.0      49.7871817430961
 4900.0      49.7905014121268
 5000.0      49.7936243029147
 5100.0      49.7965656587628
 5200.0      49.7993392757121
 5300.0      49.8019576642827
 5400.0      49.8044321905219
 5500.0      49.8067731993288
 5600.0      49.8089901225561
 5700.0      49.8110915739960
 5800.0      49.8130854330402
 5900.0      49.8149789185277
 6000.0      49.8167786540772
# V = 144.009500 (a.u.^3)
    5.0       0.0035737545033
  100.0      12.5745397026066
  200.0      24.8023902067364
  300.0      33.6162301059882
  400.0      39.0755483569051
  500.0      42.3626930404297
  600.0      44.4146841167350
  700.0      45.7572666504360
  800.0      46.6750286702437
  900.0      47.3265945959166
 1000.0      47.8042601827164
 1100.0      48.1640863611214
 1200.0      48.4414891932048
 1300.0      48.6596365850507
 1400.0      48.8341565096909
 1500.0      48.9758792779150
 1600.0      49.0924911892041
 1700.0      49.1895634611839
 1800.0      49.2712107364751
 1900.0      49.3405233305422
 2000.0      49.3998575088130
 2100.0      49.4510344825545
 2200.0      49.4954794008748
 2300.0      49.5343200961266
 2400.0      49.5684583333740
 2500.0      49.5986219559179
 2600.0      49.6254035506615
 2700.0      49.6492894651026
 2800.0      49.6706818270762
 2900.0      49.6899154276998
 3000.0      49.7072707904061
 3100.0      49.7229843782894
 3200.0      49.7372566330562
 3300.0      49.7502583557494
 3400.0      49.7621358084318
 3500.0      49.7730148213063
 3600.0      49.7830041205853
 3700.0      49.7921980414223
 3800.0      49.8006787522905
 3900.0      49.8085180887272
 4000.0      49.8157790728527
 4100.0      49.8225171786700
 4200.0      49.8287813905762
 4300.0      49.8346150927942
 4400.0      49.8400568198777
 4500.0      49.8451408925271
 4600.0      49.8498979583067
 4700.0      49.8543554531639
 4800.0      49.8585379967292
 4900.0      49.8624677320305
 5000.0      49.8661646183698
 5100.0      49.8696466846005
 5200.0      49.8729302488005
 5300.0      49.8760301093411
 5400.0      49.8789597115279
 5500.0      49.8817312933175
 5600.0      49.8843560130573
 5700.0      49.8868440617382
 5800.0      49.8892047618704
 5900.0      49.8914466547688
 6000.0      49.8935775777793
# V = 135.203000 (a.u.^3)
    5.0       0.0074720535941
  100.0      12.4938426143973
  200.0      23.5634176727568
  300.0      32.0727738407882
  400.0      37.7437484437344
  500.0      41.3023574382375
  600.0      43.5767743303269
  700.0      45.0864201402986
  800.0      46.1280431548037
  900.0      46.8722600250378
 1000.0      47.4203194352816
 1100.0      47.8345473013021
 1200.0      48.1546933920976
 1300.0      48.4069435228024
 1400.0      48.6090557762010
 1500.0      48.7733877965133
 1600.0      48.9087387716649
 1700.0      49.0215035592892
 1800.0      49.1164154140898
 1900.0      49.1970357020693
 2000.0      49.2660839775578
 2100.0      49.3256649544259
 2200.0      49.3774274449670
 2300.0      49.4226775225823
 2400.0      49.4624603265664
 2500.0      49.4976200294048
 2600.0      49.5288443643278
 2700.0      49.5566980827421
 2800.0      49.5816483711147
 2900.0      49.6040843572464
 3000.0      49.6243322228894
 3100.0      49.6426670161974
 3200.0      49.6593219611625
 3300.0      49.6744958513111
 3400.0      49.6883589645993
 3500.0      49.7010578276175
 3600.0      49.7127190776500
 3700.0      49.7234526124104
 3800.0      49.7333541735528
 3900.0      49.7425074772343
 4000.0      49.7509859801594
 4100.0      49.7588543506028
 4200.0      49.7661696993615
 4300.0      49.7729826143480
 4400.0      49.7793380337887
 4500.0      49.7852759861499
 4600.0      49.7908322195187
 4700.0      49.7960387389056
 4800.0      49.8009242665353
 4900.0      49.8055146374785
 5000.0      49.8098331407927
 5100.0      49.8139008145781
 5200.0      49.8177367019238
 5300.0      49.8213580735545
 5400.0      49.8247806220366
 5500.0      49.8280186316173
 5600.0      49.8310851271280
 5700.0      49.8339920048489
 5800.0      49.8367501477870
 5900.0      49.8393695274554
 6000.0      49.8418592939251
# V = 126.767500 (a.u.^3)
    5.0       0.0116227604131
  100.0      12.4014742113436
  200.0      22.4232449200134
  300.0      30.5096032433701
  400.0      36.3284439350086
  500.0      40.1521656236025
  600.0      42.6626922965735
  700.0      44.3569481778630
  800.0      45.5386852288157
  900.0      46.3893024907326
 1000.0      47.0190421177666
 1100.0      47.4968640731606
 1200.0      47.8672521766905
 1300.0      48.1597572537999
 1400.0      48.3945470867690
 1500.0      48.5857256776276
 1600.0      48.7433751211564
 1700.0      48.8748458415496
 1800.0      48.9855924815136
 1900.0      49.0797280183909
 2000.0      49.1603988994765
 2100.0      49.2300439421082
 2200.0      49.2905761888154
 2300.0      49.3435127239579
 2400.0      49.3900687271519
 2500.0      49.4312265523374
 2600.0      49.4677871070080
 2700.0      49.5004085144751
 2800.0      49.5296355226291
 2900.0      49.5559220995486
 3000.0      49.5796489573682
 3100.0      49.6011372618502
 3200.0      49.6206594457372
 3300.0      49.6384478031733
 3400.0      49.6547013697224
 3500.0      49.6695914672673
 3600.0      49.6832662013893
 3700.0      49.6958541310728
 3800.0      49.7074672800852
 3900.0      49.7182036214314
 4000.0      49.7281491375372
 4100.0      49.7373795368825
 4200.0      49.7459616909518
 4300.0      49.7539548423307
 4400.0      49.7614116246310
 4500.0      49.7683789269718
 4600.0      49.7748986294892
 4700.0      49.7810082313817
 4800.0      49.7867413890529
 4900.0      49.7921283787499
 5000.0      49.7971964955566
 5100.0      49.8019703985465
 5200.0      49.8064724102350
 5300.0      49.8107227771119
 5400.0      49.8147398969262
 5500.0      49.8185405174816
 5600.0      49.8221399109491
 5700.0      49.8255520270808
 5800.0      49.8287896281921
 5900.0      49.8318644083490
 6000.0      49.8347870988351
# V = 118.669500 (a.u.^3)
    5.0       0.0239419756489
  100.0      12.6040714289600
  200.0      21.5138361498069
  300.0      28.9886309722081
  400.0      34.8161380268978
  500.0      38.8471235207756
  600.0      41.5761424934732
  700.0      43.4534446125218
  800.0      44.7794401941469
  900.0      45.7421988445655
 1000.0      46.4593894211320
 1100.0      47.0060602947616
 1200.0      47.4312894957150
 1300.0      47.7680085988470
 1400.0      48.0388639980147
 1500.0      48.2597866836905
 1600.0      48.4422180570661
 1700.0      48.5945310214441
 1800.0      48.7229581638919
 1900.0      48.8322110803029
 2000.0      48.9259018951625
 2100.0      49.0068354586865
 2200.0      49.0772153495183
 2300.0      49.1387913895580
 2400.0      49.1929668059633
 2500.0      49.2408771195767
 2600.0      49.2834489376218
 2700.0      49.3214442719628
 2800.0      49.3554943020441
 2900.0      49.3861253512591
 3000.0      49.4137790571192
 3100.0      49.4388281681716
 3200.0      49.4615890158083
 3300.0      49.4823314354679
 3400.0      49.5012867150292
 3500.0      49.5186540053378
 3600.0      49.5346055230600
 3700.0      49.5492907985479
 3800.0      49.5628401635510
 3900.0      49.5753676300867
 4000.0      49.5869732787770
 4100.0      49.5977452497520
 4200.0      49.6077614098341
 4300.0      49.6170907547066
 4400.0      49.6257945930760
 4500.0      49.6339275506731
 4600.0      49.6415384247145
 4700.0      49.6486709137153
 4800.0      49.6553642429904
 4900.0      49.6616537025205
 5000.0      49.6675711109261
 5100.0      49.6731452169166
 5200.0      49.6784020476507
 5300.0      49.6833652118779
 5400.0      49.6880561644386
 5500.0      49.6924944376493
 5600.0      49.6966978442203
 5700.0      49.7006826556403
 5800.0      49.7044637593542
 5900.0      49.7080547975668
 6000.0      49.7114682900849
# V = 110.943000 (a.u.^3)
    5.0       0.0695389598513
  100.0      13.0139327562217
  200.0      20.6939584423648
  300.0      27.4315776601911
  400.0      33.1498864015918
  500.0      37.3391080379755
  600.0      40.2766157792847
  700.0      42.3426767747977
  800.0      43.8236029970591
  900.0      44.9098345211776
 1000.0      45.7249257276911
 1100.0      46.3495819149654
 1200.0      46.8374679359544
 1300.0      47.2250339491285
 1400.0      47.5375770505375
 1500.0      47.7930197545418
 1600.0      48.0043062498687
 1700.0      48.1809521301305
 1800.0      48.3300668123776
 1900.0      48.4570412294336
 2000.0      48.5660189380850
 2100.0      48.6602244492287
 2200.0      48.7421957457838
 2300.0      48.8139514170676
 2400.0      48.8771124668111
 2500.0      48.9329922334005
 2600.0      48.9826635661844
 2700.0      49.0270095702198
 2800.0      49.0667623367756
 2900.0      49.1025327904363
 3000.0      49.1348338985440
 3100.0      49.1640988720157
 3200.0      49.1906955517696
 3300.0      49.2149378649672
 3400.0      49.2370950118833
 3500.0      49.2573988816362
 3600.0      49.2760500755637
 3700.0      49.2932228284962
 3800.0      49.3090690519957
 3900.0      49.3237216737646
 4000.0      49.3372974095663
 4100.0      49.3498990750479
 4200.0      49.3616175225644
 4300.0      49.3725332708275
 4400.0      49.3827178817311
 4500.0      49.3922351281361
 4600.0      49.4011419880646
 4700.0      49.4094894941357
 4800.0      49.4173234618104
 4900.0      49.4246851157831
 5000.0      49.4316116304621
 5100.0      49.4381365977300
 5200.0      49.4442904329419
 5300.0      49.4501007282986
 5400.0      49.4555925612406
 5500.0      49.4607887642815
 5600.0      49.4657101616903
 5700.0      49.4703757775909
 5800.0      49.4748030193547
 5900.0      49.4790078395788
 6000.0      49.4830048794582
