# T (K)      Entropy-ph (J K^-1 mol^-1)
# V = 188.447500 (a.u.^3)
 4000.0     156.5891660746095
 4100.0     157.8182941706887
 4200.0     159.0179145998328
 4300.0     160.1894084895903
 4400.0     161.3340623788685
 4500.0     162.4530766486591
 4600.0     163.5475730354148
 4700.0     164.6186013441250
 4800.0     165.6671454610940
 4900.0     166.6941287521857
 5000.0     167.7004189202806
 5100.0     168.6868323856010
 5200.0     169.6541382439941
 5300.0     170.6030618509856
 5400.0     171.5342880732232
 5500.0     172.4484642436404
 5600.0     173.3462028521186
 5700.0     174.2280839995323
 5800.0     175.0946576396871
 5900.0     175.9464456307585
 6000.0     176.7839436153122
# V = 153.221000 (a.u.^3)
    5.0       0.0032593004185
  100.0       7.1351026719826
  200.0      20.6010301340580
  300.0      33.1228811222051
  400.0      44.0221297102604
  500.0      53.3672856938539
  600.0      61.4328613818875
  700.0      68.4796407377960
  800.0      74.7138519515479
  900.0      80.2920079477840
 1000.0      85.3326345848418
 1100.0      89.9264340896227
 1200.0      94.1438203452875
 1300.0      98.0402842282251
 1400.0     101.6601923312131
 1500.0     105.0394961116017
 1600.0     108.2076878558774
 1700.0     111.1892327747073
 1800.0     114.0046325974958
 1900.0     116.6712264996849
 2000.0     119.2038022053660
 2100.0     121.6150680314367
 2200.0     123.9160217241094
 2300.0     126.1162417417509
 2400.0     128.2241195784446
 2500.0     130.2470467723123
 2600.0     132.1915667275797
 2700.0     134.0634989531178
 2800.0     135.8680414834874
 2900.0     137.6098558983888
 3000.0     139.2931383535895
 3100.0     140.9216792841630
 3200.0     142.4989138713319
 3300.0     144.0279649291884
 3400.0     145.5116795325204
 3500.0     146.9526604468910
 3600.0     148.3532932187379
 3700.0     149.7157696230633
 3800.0     151.0421080393044
 3900.0     152.3341712246368
 4000.0     153.5936818726459
 4100.0     154.8222362796407
 4200.0     156.0213163876031
 4300.0     157.1923004292899
 4400.0     158.3364723653617
 4500.0     159.4550302740512
 4600.0     160.5490938295875
 4700.0     161.6197109854077
 4800.0     162.6678639613319
 4900.0     163.6944746197755
 5000.0     164.7004093041919
 5100.0     165.6864832029372
 5200.0     166.6534642932549
 5300.0     167.6020769128784
 5400.0     168.5330050006043
 5500.0     169.4468950419338
 5600.0     170.3443587513802
 5700.0     171.2259755191574
 5800.0     172.0922946466331
 5900.0     172.9438373920327
 6000.0     173.7810988453766
# V = 144.009500 (a.u.^3)
    5.0       0.0021214304208
  100.0       6.7401274678772
  200.0      19.4218452749798
  300.0      31.2696239631575
  400.0      41.7550378260425
  500.0      50.8576313066468
  600.0      58.7765302029341
  700.0      65.7307974430777
  800.0      71.9044077991771
  900.0      77.4416286560890
 1000.0      82.4539433968391
 1100.0      87.0278242563415
 1200.0      91.2310426578020
 1300.0      95.1173807160392
 1400.0      98.7300662192117
 1500.0     102.1042714437065
 1600.0     105.2689431522766
 1700.0     108.2481568363887
 1800.0     111.0621308194118
 1900.0     113.7279949179573
 2000.0     116.2603800266987
 2100.0     118.6718755168678
 2200.0     120.9733879190879
 2300.0     123.1744250482015
 2400.0     125.2833232034081
 2500.0     127.3074304582410
 2600.0     129.2532557495759
 2700.0     131.1265910837886
 2800.0     132.9326124301771
 2900.0     134.6759635807852
 3000.0     136.3608262929751
 3100.0     137.9909793063361
 3200.0     139.5698482751083
 3300.0     141.1005482357158
 3400.0     142.5859199035550
 3500.0     144.0285608399926
 3600.0     145.4308523321436
 3700.0     146.7949826715022
 3800.0     148.1229673932084
 3900.0     149.4166669384478
 4000.0     150.6778021226753
 4100.0     151.9079677278543
 4200.0     153.1086444845053
 4300.0     154.2812096665483
 4400.0     155.4269464868196
 4500.0     156.5470524521711
 4600.0     157.6426468130994
 4700.0     158.7147772228966
 4800.0     159.7644257046809
 4900.0     160.7925140106927
 5000.0     161.7999084465130
 5100.0     162.7874242229351
 5200.0     163.7558293898278
 5300.0     164.7058483991762
 5400.0     165.6381653384098
 5500.0     166.5534268699016
 5600.0     167.4522449080629
 5700.0     168.3351990616108
 5800.0     169.2028388652639
 5900.0     170.0556858222550
 6000.0     170.8942352765598
# V = 135.203000 (a.u.^3)
    5.0       0.0052019562014
  100.0       7.0879186077996
  200.0      19.3441434150725
  300.0      30.6013080866029
  400.0      40.6670236450829
  500.0      49.5021152497813
  600.0      57.2482504314339
  700.0      64.0865402735364
  800.0      70.1790655449347
  900.0      75.6574669912804
 1000.0      80.6257203161806
 1100.0      85.1656665810149
 1200.0      89.3421161342220
 1300.0      93.2068945685581
 1400.0      96.8018982174073
 1500.0     100.1613691606976
 1600.0     103.3135889252778
 1700.0     106.2821472299337
 1800.0     109.0869009904876
 1900.0     111.7447065927963
 2000.0     114.2699849053399
 2100.0     116.6751617460128
 2200.0     118.9710146814244
 2300.0     121.1669486699943
 2400.0     123.2712171145415
 2500.0     125.2911006331599
 2600.0     127.2330527827141
 2700.0     129.1028197283163
 2800.0     130.9055392033917
 2900.0     132.6458228806773
 3000.0     134.3278253572190
 3100.0     135.9553022631487
 3200.0     137.5316594756662
 3300.0     139.0599950137175
 3400.0     140.5431348746328
 3500.0     141.9836638289305
 3600.0     143.3839519970735
 3700.0     144.7461778798645
 3800.0     146.0723483931732
 3900.0     147.3643163608652
 4000.0     148.6237958418749
 4100.0     149.8523756042957
 4200.0     151.0515310080639
 4300.0     152.2226345158603
 4400.0     153.3669650174074
 4500.0     154.4857161238982
 4600.0     155.5800035657373
 4700.0     156.6508718071496
 4800.0     157.6992999748395
 4900.0     158.7262071841131
 5000.0     159.7324573343285
 5100.0     160.7188634357373
 5200.0     161.6861915215034
 5300.0     162.6351641916285
 5400.0     163.5664638295007
 5500.0     164.4807355266289
 5600.0     165.3785897467109
 5700.0     166.2606047563788
 5800.0     167.1273288466767
 5900.0     167.9792823664960
 6000.0     168.8169595867166
# V = 126.767500 (a.u.^3)
    5.0       0.0073694020579
  100.0       7.4162369508801
  200.0      19.2883663950758
  300.0      29.9735604301206
  400.0      39.6032231326682
  500.0      48.1508566830838
  600.0      55.7089188824258
  700.0      62.4208049956709
  800.0      68.4255031015313
  900.0      73.8409136485265
 1000.0      78.7626941428953
 1100.0      83.2674995616190
 1200.0      87.4168040724175
 1300.0      91.2602221269455
 1400.0      94.8381439716915
 1500.0      98.1837602422815
 1600.0     101.3246020107472
 1700.0     104.2837126442715
 1800.0     107.0805441545378
 1900.0     109.7316480001536
 2000.0     112.2512120618372
 2100.0     114.6514817825046
 2200.0     116.9430934059878
 2300.0     119.1353399495947
 2400.0     121.2363852567603
 2500.0     123.2534376311438
 2600.0     125.1928917426494
 2700.0     127.0604454265436
 2800.0     128.8611964618066
 2900.0     130.5997232670852
 3000.0     132.2801525875513
 3100.0     133.9062165888146
 3200.0     135.4813012709926
 3300.0     137.0084877280645
 3400.0     138.4905874762684
 3500.0     139.9301728395764
 3600.0     141.3296031946826
 3700.0     142.6910477308736
 3800.0     144.0165052629209
 3900.0     145.3078215411189
 4000.0     146.5667044268088
 4100.0     147.7947372402856
 4200.0     148.9933905379307
 4300.0     150.1640325344444
 4400.0     151.3079383523362
 4500.0     152.4262982530024
 4600.0     153.5202249806036
 4700.0     154.5907603307224
 4800.0     155.6388810396742
 4900.0     156.6655040768374
 5000.0     157.6714914109783
 5100.0     158.6576543119209
 5200.0     159.6247572407482
 5300.0     160.5735213747588
 5400.0     161.5046278074848
 5500.0     162.4187204589791
 5600.0     163.3164087272277
 5700.0     164.1982699077820
 5800.0     165.0648514054555
 5900.0     165.9166727591304
 6000.0     166.7542274982693
# V = 118.669500 (a.u.^3)
    5.0       0.0178418721157
  100.0       8.2942257313233
  200.0      19.9633660960485
  300.0      30.1364704545932
  400.0      39.3207694917281
  500.0      47.5519889205701
  600.0      54.8918126900250
  700.0      61.4504730182467
  800.0      67.3443427702453
  900.0      72.6770787678241
 1000.0      77.5353936754703
 1100.0      81.9902148982497
 1200.0      86.0992531331169
 1300.0      89.9095831510957
 1400.0      93.4598372330072
 1500.0      96.7819602004115
 1600.0      99.9025811020340
 1700.0     102.8440773440080
 1800.0     105.6254004871583
 1900.0     108.2627198258454
 2000.0     110.7699271078436
 2100.0     113.1590352269311
 2200.0     115.4404955678183
 2300.0     117.6234525447501
 2400.0     119.7159493069034
 2500.0     121.7250951953668
 2600.0     123.6572030201529
 2700.0     125.5179023497334
 2800.0     127.3122335995127
 2900.0     129.0447266452204
 3000.0     130.7194668821282
 3100.0     132.3401510355961
 3200.0     133.9101345548297
 3300.0     135.4324720547376
 3400.0     136.9099519845335
 3500.0     138.3451264770232
 3600.0     139.7403371550157
 3700.0     141.0977375302583
 3800.0     142.4193125175533
 3900.0     143.7068954961204
 4000.0     144.9621832770556
 4100.0     146.1867492762873
 4200.0     147.3820551439126
 4300.0     148.5494610610013
 4400.0     149.6902348821953
 4500.0     150.8055602753093
 4600.0     151.8965439866273
 4700.0     152.9642223417948
 4800.0     154.0095670764898
 4900.0     155.0334905778324
 5000.0     156.0368506063467
 5100.0     157.0204545588624
 5200.0     157.9850633247289
 5300.0     158.9313947808964
 5400.0     159.8601269655920
 5500.0     160.7719009653257
 5600.0     161.6673235456678
 5700.0     162.5469695525473
 5800.0     163.4113841076228
 5900.0     164.2610846185134
 6000.0     165.0965626222730
# V = 110.943000 (a.u.^3)
    5.0       0.0519924420911
  100.0      10.3166081129270
  200.0      21.8681318128651
  300.0      31.5450212794151
  400.0      40.2556801231464
  500.0      48.1298319062505
  600.0      55.2131538328028
  700.0      61.5860753950139
  800.0      67.3421140797178
  900.0      72.5696785691634
 1000.0      77.3455602219737
 1100.0      81.7341752601051
 1200.0      85.7888759091959
 1300.0      89.5537516763554
 1400.0      93.0653424074448
 1500.0      96.3540937296245
 1600.0      99.4455383968870
 1700.0     102.3612369589524
 1800.0     105.1195217892810
 1900.0     107.7360854058553
 2000.0     110.2244471307890
 2100.0     112.5963250966798
 2200.0     114.8619345673127
 2300.0     117.0302287036061
 2400.0     119.1090941546501
 2500.0     121.1055109876271
 2600.0     123.0256842936762
 2700.0     124.8751531552345
 2800.0     126.6588814049608
 2900.0     128.3813336484938
 3000.0     130.0465392890395
 3100.0     131.6581467259194
 3200.0     133.2194694606379
 3300.0     134.7335255021500
 3400.0     136.2030711949191
 3500.0     137.6306303819515
 3600.0     139.0185196472930
 3700.0     140.3688702487303
 3800.0     141.6836472442121
 3900.0     142.9646662290414
 4000.0     144.2136080308732
 4100.0     145.4320316525374
 4200.0     146.6213857060731
 4300.0     147.7830185430540
 4400.0     148.9181872546674
 4500.0     150.0280656888108
 4600.0     151.1137516096783
 4700.0     152.1762731070965
 4800.0     153.2165943476165
 4900.0     154.2356207465156
 5000.0     155.2342036290341
 5100.0     156.2131444399722
 5200.0     157.1731985529784
 5300.0     158.1150787242025
 5400.0     159.0394582292941
 5500.0     159.9469737178489
 5600.0     160.8382278152123
 5700.0     161.7137914979295
 5800.0     162.5742062660000
 5900.0     163.4199861323917
 6000.0     164.2516194479056
