# T (K)      fittedE (Ry.)      P (GPa)
# V = 83.611950 (a.u.^3)
  450.0      -0.2064954942362     552.3209977173118
  500.0      -0.2036637035517     552.8615753903774
  550.0      -0.2008158419012     553.3648396618985
  600.0      -0.1979441818943     553.9052612911449
  650.0      -0.1951186817215     554.4455075803481
  700.0      -0.1922596342735     554.9992362057848
  750.0      -0.1893947485362     555.5381060446180
  800.0      -0.1865591260836     556.0783474423959
  850.0      -0.1837073890548     556.6193135224015
  900.0      -0.1808487396975     557.1711787679117
  950.0      -0.1780381027434     557.7126562264348
 1000.0      -0.1751555489066     558.2478327206279
 1050.0      -0.1722733826940     558.7920850300605
 1100.0      -0.1694669283612     559.3346650762940
 1150.0      -0.1666051433131     559.8771533531810
 1200.0      -0.1637607620473     560.4190252451416
 1250.0      -0.1609155447840     560.9585621306761
 1300.0      -0.1580771193502     561.4754184157835
 1350.0      -0.1551646684281     562.0170160367850
 1400.0      -0.1523304456628     562.5630373845122
 1450.0      -0.1494746478052     563.1046311430025
 1500.0      -0.1466540901286     563.6671400076631
 1550.0      -0.1438454010505     564.1985824661100
 1600.0      -0.1410275579741     564.7211454849397
 1650.0      -0.1381780011180     565.2518205938838
 1700.0      -0.1352400568072     565.7929479276075
 1750.0      -0.1324182129651     566.3185481051368
 1800.0      -0.1295634543956     566.8589294760741
 1850.0      -0.1267083360570     567.3991435341321
 1900.0      -0.1238649145344     567.9516902474741
 1950.0      -0.1209992582629     568.4739809551813
 2000.0      -0.1181399166596     569.0091247037723
 2050.0      -0.1153075328723     569.5505927632458
 2100.0      -0.1124628612389     570.0916768907397
 2150.0      -0.1095610669498     570.6345686898061
 2200.0      -0.1067321618767     571.1853946339944
 2250.0      -0.1038668983819     571.7305514324922
 2300.0      -0.1012239888956     572.2745076677842
 2350.0      -0.0983693448726     572.7954022695940
 2400.0      -0.0953261996930     573.3396007570153
 2450.0      -0.0923978958542     573.8839466568091
 2500.0      -0.0895460012886     574.4039565965668
 2550.0      -0.0868090736544     574.9483899295686
 2600.0      -0.0840328170460     575.4916178161052
 2650.0      -0.0811991074320     576.0235627194813
 2700.0      -0.0782354527371     576.5649641118483
 2750.0      -0.0754166843789     577.0832016489253
 2800.0      -0.0725412275671     577.6239909761722
 2850.0      -0.0697227415640     578.1643093628625
 2900.0      -0.0668542727917     578.7028870880581
 2950.0      -0.0640476994060     579.2433951460963
 3000.0      -0.0611712010284     579.7929224699236
 3050.0      -0.0581722242696     580.3376963081937
 3100.0      -0.0552223648893     580.9136543470200
 3150.0      -0.0527927534871     581.4626151147650
 3200.0      -0.0499116831195     581.9718609707523
 3250.0      -0.0468058075778     582.5030012387355
 3300.0      -0.0442333282842     583.0499645900659
 3350.0      -0.0409715571510     583.5787219091213
 3400.0      -0.0381573077595     584.1599700530837
 3450.0      -0.0358102472232     584.6972428456113
 3500.0      -0.0327845734472     585.2065907600870
 3550.0      -0.0297576206004     585.7486657401098
 3600.0      -0.0269659056417     586.2961449040879
 3650.0      -0.0241416644898     586.8242788154691
 3700.0      -0.0212166176864     587.3653926263207
 3750.0      -0.0183542894299     587.8844437405448
 3800.0      -0.0155199956551     588.4302051894479
 3850.0      -0.0127694343690     588.9751012398588
 3900.0      -0.0099852101267     589.4917735208121
 3950.0      -0.0068183529927     590.0353700852676
 4000.0      -0.0039211087424     590.6081840563106
 4050.0      -0.0015195767635     591.1583941055316
 4100.0       0.0013441618584     591.6596331799550
 4150.0       0.0046006795379     592.2054484100393
 4200.0       0.0071802515604     592.7532383550980
 4250.0       0.0099057846920     593.3112839125005
 4300.0       0.0129438497530     593.8054941474658
 4350.0       0.0157803084339     594.3429510013093
 4400.0       0.0187189556423     594.8873412505709
 4450.0       0.0213841530025     595.4326692979531
 4500.0       0.0242318378428     595.9476592388811
 4550.0       0.0273442096772     596.4947028618501
 4600.0       0.0301108742604     597.0381674803098
 4650.0       0.0328752471897     597.5935084469431
 4700.0       0.0356996739936     598.1343566182825
 4750.0       0.0385252907873     598.6678320478453
 4800.0       0.0414615783056     599.2195109618955
 4850.0       0.0443319003464     599.7487083622480
 4900.0       0.0471111447343     600.3005012897894
 4950.0       0.0499427133229     600.8368440255508
 5000.0       0.0529337356406     601.3747431491754
# V = 83.398593 (a.u.^3)
    0.0      -0.2269915945462     550.2280817913261
   50.0      -0.2252625058923     550.5613188261993
  100.0      -0.2223105051214     551.0836818682071
  150.0      -0.2196030512017     551.6176438598571
  200.0      -0.2167305553000     552.1563110515912
  250.0      -0.2139048518792     552.6961411776692
  300.0      -0.2110571368598     553.2357405248277
  350.0      -0.2082130320675     553.7771142263376
  400.0      -0.2053674168799     554.3180326659832
  450.0      -0.2025166526306     554.8587260428991
  500.0      -0.1996827905370     555.3999598692412
  550.0      -0.1968350751700     555.9055716329804
  600.0      -0.1939655327388     556.4466629710394
  650.0      -0.1911403443371     556.9875894786787
  700.0      -0.1882813444574     557.5414617356365
  750.0      -0.1854153581860     558.0810531127930
  800.0      -0.1825799898632     558.6219818089165
  850.0      -0.1797291622027     559.1636043525061
  900.0      -0.1768707359013     559.7156509727229
  950.0      -0.1740582585119     560.2577626180212
 1000.0      -0.1711763169587     560.7939109869928
 1050.0      -0.1682948703163     561.3386150550818
 1100.0      -0.1654880557758     561.8817816722284
 1150.0      -0.1626261646209     562.4248608561669
 1200.0      -0.1597822645973     562.9673516400115
 1250.0      -0.1569336136838     563.5076140897003
 1300.0      -0.1540953130387     564.0261925076809
 1350.0      -0.1511873929519     564.5684223147911
 1400.0      -0.1483511990730     565.1148118014821
 1450.0      -0.1454986612304     565.6570344796869
 1500.0      -0.1426771687408     566.2192028227471
 1550.0      -0.1398620950585     566.7517676795854
 1600.0      -0.1370449526690     567.2758044710018
 1650.0      -0.1341988596030     567.8076905221195
 1700.0      -0.1312591275868     568.3494694280018
 1750.0      -0.1284371118626     568.8764018125910
 1800.0      -0.1255845042685     569.4174726213622
 1850.0      -0.1227320194849     569.9583846997050
 1900.0      -0.1198852553937     570.5110860604826
 1950.0      -0.1170157080433     571.0348561426428
 2000.0      -0.1141613751847     571.5708947607677
 2050.0      -0.1113290449102     572.1129985177239
 2100.0      -0.1084841209143     572.6547361690468
 2150.0      -0.1055845983464     573.1981990236536
 2200.0      -0.1027556774510     573.7492113646297
 2250.0      -0.0998901976055     574.2948445503965
 2300.0      -0.0972415727932     574.8393237272417
 2350.0      -0.0943865202212     575.3619291602006
 2400.0      -0.0913514239679     575.9066421373800
 2450.0      -0.0884146997346     576.4514962636207
 2500.0      -0.0855631649208     576.9729673350193
 2550.0      -0.0828338100321     577.5179091067837
 2600.0      -0.0800517021155     578.0616927784677
 2650.0      -0.0772200365280     578.5947726395210
 2700.0      -0.0742521281923     579.1368156578761
 2750.0      -0.0714325085548     579.6567076644695
 2800.0      -0.0685643719157     580.1981622174030
 2850.0      -0.0657434234487     580.7391674451437
 2900.0      -0.0628746927175     581.2785212247827
 2950.0      -0.0600719845206     581.8197080722096
 3000.0      -0.0571939373963     582.3695571440362
 3050.0      -0.0542026810404     582.9147894044071
 3100.0      -0.0512576722918     583.4897989150078
 3150.0      -0.0488057127763     584.0390138898850
 3200.0      -0.0459204295867     584.5504626511491
 3250.0      -0.0428305006575     585.0826420244704
 3300.0      -0.0402500595045     585.6300447221590
 3350.0      -0.0370007334566     586.1600128608982
 3400.0      -0.0341935179773     586.7400089796134
 3450.0      -0.0318171772851     587.2781533931142
 3500.0      -0.0287970111367     587.7896525875053
 3550.0      -0.0257852292369     588.3323380729452
 3600.0      -0.0229841352233     588.8801910267489
 3650.0      -0.0201607433739     589.4095538536380
 3700.0      -0.0172320639536     589.9513308405137
 3750.0      -0.0143690334742     590.4719674625059
 3800.0      -0.0115489482312     591.0181752641828
 3850.0      -0.0087835148405     591.5635514418842
 3900.0      -0.0059969486948     592.0819982405086
 3950.0      -0.0028528738130     592.6261384962864
 4000.0       0.0000394026851     593.1981254816340
 4050.0       0.0024732819326     593.7485825519199
 4100.0       0.0053351626923     594.2523240273085
 4150.0       0.0085734320919     594.7985774931770
 4200.0       0.0111463682696     595.3466788889274
 4250.0       0.0138953443963     595.9047230091164
 4300.0       0.0169430141053     596.4016470624146
 4350.0       0.0197541889361     596.9399288931213
 4400.0       0.0226920267246     597.4848214484904
 4450.0       0.0253715813432     598.0306141404543
 4500.0       0.0282180548434     598.5474592299954
 4550.0       0.0313171238438     599.0948858540220
 4600.0       0.0340836119103     599.6388611895543
 4650.0       0.0368458901777     600.1942406996397
 4700.0       0.0396842186650     600.7357608336036
 4750.0       0.0424996983853     601.2702494006703
 4800.0       0.0454406559320     601.8221327910004
 4850.0       0.0483114223673     602.3524946282383
 4900.0       0.0510837153232     602.9044772679578
 4950.0       0.0539280488685     603.4417015545307
 5000.0       0.0569039452993     603.9803963064662
# V = 83.291915 (a.u.^3)
    0.0      -0.2229922213360     552.7704795581465
   50.0      -0.2212640891179     553.1038319538984
  100.0      -0.2183127990604     553.6267823589200
  150.0      -0.2156052135022     554.1614203390255
  200.0      -0.2127328828436     554.7007217910286
  250.0      -0.2099071380484     555.2411911422951
  300.0      -0.2070594698102     555.7814743254213
  350.0      -0.2042154294474     556.3234680130573
  400.0      -0.2013696576681     556.8650398050463
  450.0      -0.1985193964342     557.4064046546277
  500.0      -0.1956835584156     557.9482901592863
  550.0      -0.1928359832050     558.4562234800732
  600.0      -0.1899684597452     558.9979800764827
  650.0      -0.1871435748849     559.5395820172906
  700.0      -0.1842846183061     560.0935998901039
  750.0      -0.1814175766000     560.6339078406645
  800.0      -0.1785824544435     561.1755190743640
  850.0      -0.1757324955458     561.7177938842210
  900.0      -0.1728742804349     562.2700234470135
  950.0      -0.1700600528518     562.8127652532561
 1000.0      -0.1671786891107     563.3498768247297
 1050.0      -0.1642979228688     563.8950310346099
 1100.0      -0.1614907739573     564.4387807929555
 1150.0      -0.1586287786813     564.9824474378995
 1200.0      -0.1557853398943     565.5255532511170
 1250.0      -0.1529334081365     566.0665357937497
 1300.0      -0.1500952293502     566.5868183794354
 1350.0      -0.1471916258028     567.1296765264750
 1400.0      -0.1443535514472     567.6764331313815
 1450.0      -0.1415041283072     568.2192805646481
 1500.0      -0.1386817490102     568.7811168134051
 1550.0      -0.1358605821103     569.3147935590114
 1600.0      -0.1330441167617     569.8402895303981
 1650.0      -0.1302013345487     570.3733752301313
 1700.0      -0.1272598738909     570.9158011515522
 1750.0      -0.1244377003085     571.4440527266202
 1800.0      -0.1215871476116     571.9858082287877
 1850.0      -0.1187371787895     572.5274134114918
 1900.0      -0.1158872213451     573.0802716653512
 1950.0      -0.1130139513454     573.6055060965506
 2000.0      -0.1101644037857     574.1424322266566
 2050.0      -0.1073321287473     574.6851672387992
 2100.0      -0.1044869647107     575.2275544044523
 2150.0      -0.1015896017971     575.7715848522216
 2200.0      -0.0987606705725     576.3227853538383
 2250.0      -0.0958949805905     576.8688925995683
 2300.0      -0.0932409393627     577.4138922191748
 2350.0      -0.0903854952078     577.9381907059324
 2400.0      -0.0873580489844     578.4834156577461
 2450.0      -0.0844132591730     579.0287756422980
 2500.0      -0.0815620677433     579.5516930322398
 2550.0      -0.0788399761673     580.0971406704813
 2600.0      -0.0760522920070     580.6414769589099
 2650.0      -0.0732225837185     581.1756816273206
 2700.0      -0.0702505844729     581.7183614618983
 2750.0      -0.0674301581879     582.2398912630655
 2800.0      -0.0645690125228     582.7820064524016
 2850.0      -0.0617457174015     583.3236935807715
 2900.0      -0.0588767322253     583.8638174781822
 2950.0      -0.0560777280478     584.4056786808676
 3000.0      -0.0531981947691     584.9558494516976
 3050.0      -0.0502142843379     585.5015380926729
 3100.0      -0.0472738899475     586.0756153090274
 3150.0      -0.0448006632990     586.6250852749716
 3200.0      -0.0419113466958     587.1387127701948
 3250.0      -0.0388366028659     587.6719219559625
 3300.0      -0.0362486130810     588.2197622688205
 3350.0      -0.0330110910517     588.7509298111956
 3400.0      -0.0302106064124     589.3296937970047
 3450.0      -0.0278063910952     589.8687031680341
 3500.0      -0.0247914502909     590.3823296343431
 3550.0      -0.0217941295648     590.9256221301581
 3600.0      -0.0189840841843     591.4738481878447
 3650.0      -0.0161615097616     592.0044279752389
 3700.0      -0.0132293418479     592.5468637448383
 3750.0      -0.0103656375803     593.0690698855985
 3800.0      -0.0075591360165     593.6157220475490
 3850.0      -0.0047795100195     594.1615763437085
 3900.0      -0.0019907198982     594.6817791232165
 3950.0       0.0011316495862     595.2264598529187
 4000.0       0.0040191883090     595.7976346003404
 4050.0       0.0064838861055     596.3483392143144
 4100.0       0.0093439942757     596.8545552936533
 4150.0       0.0125649110669     597.4012456887484
 4200.0       0.0151314462426     597.9496581595548
 4250.0       0.0179028010471     598.5077053174905
 4300.0       0.0209596912129     599.0073120440525
 4350.0       0.0237466980507     599.5464126291414
 4400.0       0.0266837815040     600.0918050898182
 4450.0       0.0293770178079     600.6380602705436
 4500.0       0.0322223332248     601.1567413186315
 4550.0       0.0353087448081     601.7045500617892
 4600.0       0.0380750458412     602.2490334196189
 4650.0       0.0408353037920     602.8044543965792
 4700.0       0.0436869132992     603.3466423285153
 4750.0       0.0464926991955     603.8821348381859
 4800.0       0.0494381386436     604.4342245176448
 4850.0       0.0523093342770     604.9657401269909
 4900.0       0.0550749681538     605.5179137201179
 4950.0       0.0579314976031     606.0560122571114
 5000.0       0.0608929683213     606.5954963658809
# V = 83.185237 (a.u.^3)
    0.0      -0.2189743747415     555.3229086258515
