# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  81.4525     -0.528082036
  80.4403     -0.484706241
  79.4955     -0.441522566
  78.5507     -0.398795009
  77.6734     -0.356312287
  76.8299     -0.314110104
  76.0201     -0.272152173
  75.2440     -0.230392594
  74.4680     -0.189122881
  73.7594     -0.147689480
  73.0508     -0.106694739
# T= 1800.000000 K
  83.6119     -0.628370994
  82.5323     -0.585410432
  81.4525     -0.541703468
  80.4403     -0.498289294
  79.4955     -0.455066209
  78.5507     -0.412304310
  77.6734     -0.369788331
  76.8299     -0.327553885
  76.0201     -0.285564563
  75.2440     -0.243774497
  74.4680     -0.202475407
  73.7594     -0.161013192
  73.0508     -0.119990624
# T= 1850.000000 K
  83.6119     -0.642150379
  82.5323     -0.599150372
  81.4525     -0.555404076
  80.4403     -0.511951522
  79.4955     -0.468689028
  78.5507     -0.425892787
  77.6734     -0.383343551
  76.8299     -0.341076841
  76.0201     -0.299056127
  75.2440     -0.257235575
  74.4680     -0.215907107
  73.7594     -0.174416078
  73.0508     -0.133365683
# T= 1900.000000 K
  83.6119     -0.656006799
  82.5323     -0.612967347
  81.4525     -0.569181718
  80.4403     -0.525690785
  79.4955     -0.482388881
  78.5507     -0.439558298
  77.6734     -0.396975805
  76.8299     -0.354676831
  76.0201     -0.312624726
  75.2440     -0.270773687
  74.4680     -0.229415841
  73.7594     -0.187895998
  73.0508     -0.146817776
# T= 1950.000000 K
  83.6119     -0.669938227
  82.5323     -0.626859330
  81.4525     -0.583034368
  80.4403     -0.539505056
  79.4955     -0.496163742
  78.5507     -0.453298817
  77.6734     -0.410683066
  76.8299     -0.368351829
  76.0201     -0.326268332
  75.2440     -0.284386806
  74.4680     -0.242999583
  73.7594     -0.201450925
  73.0508     -0.160344875
# T= 2000.000000 K
  83.6119     -0.683942739
  82.5323     -0.640824397
  81.4525     -0.596960103
  80.4403     -0.553392410
  79.4955     -0.510011687
  78.5507     -0.467112419
  77.6734     -0.424463411
  76.8299     -0.382099910
  76.0201     -0.339985022
  75.2440     -0.298073008
  74.4680     -0.256656408
  73.7594     -0.215078935
  73.0508     -0.173945057
# T= 2050.000000 K
  83.6119     -0.698018508
  82.5323     -0.654860721
  81.4525     -0.610957094
  80.4403     -0.567351022
  79.4955     -0.523930888
  78.5507     -0.480997278
  77.6734     -0.438315012
  76.8299     -0.395919247
  76.0201     -0.353772968
  75.2440     -0.311830466
  74.4680     -0.270384488
  73.7594     -0.228778201
  73.0508     -0.187616496
# T= 2100.000000 K
  83.6119     -0.712163796
  82.5323     -0.668966563
  81.4525     -0.625023603
  80.4403     -0.581379152
  79.4955     -0.537919608
  78.5507     -0.494951656
  77.6734     -0.452236131
  76.8299     -0.409808103
  76.0201     -0.367630432
  75.2440     -0.325657443
  74.4680     -0.284182087
  73.7594     -0.242546985
  73.0508     -0.201357452
# T= 2150.000000 K
  83.6119     -0.726376947
  82.5323     -0.683140269
  81.4525     -0.639157976
  80.4403     -0.595475145
  79.4955     -0.551976191
  78.5507     -0.508973896
  77.6734     -0.466225114
  76.8299     -0.423764821
  76.0201     -0.381555759
