# T (K)     Gibbs free energy (Ry.)
  600.0       3.1711434405392
  600.0       3.1694186376359
  600.0       3.1648202771686
  600.0       3.1587642230754
  600.0       3.1517481741844
  600.0       3.1440144992804
  600.0       3.1357078840053
  600.0       3.1269242606512
  600.0       3.1177318963458
  600.0       3.1081819279443
  600.0       3.0983141070915
  600.0       3.0881592824319
  600.0       3.0777452672678
  600.0       3.0670927860489
  600.0       3.0562227959936
  600.0       3.0451448243089
  600.0       3.0338768608136
  600.0       3.0224299434035
  600.0       3.0108152937508
  600.0       2.9990406388284
  600.0       2.9871167079315
  600.0       2.9750459728091
  600.0       2.9628405895743
  600.0       2.9505048001223
  600.0       2.9380442460564
  600.0       2.9254640788935
  600.0       2.9127677158858
  600.0       2.8999623026366
  600.0       2.8870484223448
  600.0       2.8740338700631
  600.0       2.8609197206580
  600.0       2.8477112032691
  600.0       2.8344081513506
  600.0       2.8210187794131
  600.0       2.8075394779854
  600.0       2.7939746329224
  600.0       2.7803285576554
  600.0       2.7666025263279
  600.0       2.7527992403915
  600.0       2.7389184008057
  600.0       2.7249636841882
  600.0       2.7109378302133
  600.0       2.6968416492616
  600.0       2.6826767782475
  600.0       2.6684439812549
  600.0       2.6541466578661
  600.0       2.6397849165335
  600.0       2.6253651802736
  600.0       2.6108792961862
  600.0       2.5963332136696
  600.0       2.5817232293398
  600.0       2.5670604939302
  600.0       2.5523408089621
  600.0       2.5375678350966
  600.0       2.5227380369086
  600.0       2.5078536156792
  600.0       2.4929174758182
  600.0       2.4779296362979
  600.0       2.4628913446938
  600.0       2.4478027507577
  600.0       2.4326666344961
  600.0       2.4174796221094
  600.0       2.4022448045512
  600.0       2.3869628482235
  600.0       2.3716405075240
  600.0       2.3562667159636
  600.0       2.3408519160975
  600.0       2.3253916732647
  600.0       2.3098841463831
  600.0       2.2943391934180
  600.0       2.2787532522234
  600.0       2.2631231071526
  600.0       2.2474521315161
  600.0       2.2317405269551
  600.0       2.2159894889967
  600.0       2.2001971644672
  600.0       2.1843676407973
  600.0       2.1684996348476
  600.0       2.1525952475047
  600.0       2.1366522656348
  600.0       2.1206697709237
  600.0       2.1046532591977
  600.0       2.0886038196533
  600.0       2.0725156639867
  600.0       2.0563909696135
  600.0       2.0402362571676
  600.0       2.0240438703566
  600.0       2.0078181442875
  600.0       1.9915582403245
  600.0       1.9752652366288
  600.0       1.9589414008521
  600.0       1.9425828815053
  600.0       1.9261911998666
  600.0       1.9097693267286
  600.0       1.8933159743906
  600.0       1.8768321181208
  600.0       1.8603169836249
  600.0       1.8437706315210
  600.0       1.8271944216651
  600.0       1.8105889518924
  600.0       1.7939532710841
  602.0       3.1822027360295
  602.0       3.1804797083555
  602.0       3.1758841718654
  602.0       3.1698310128343
  602.0       3.1628178816506
  602.0       3.1550871323098
  602.0       3.1467834463270
  602.0       3.1380027574164
  602.0       3.1288133291098
  602.0       3.1192662981326
  602.0       3.1094014170559
  602.0       3.0992494783388
  602.0       3.0888384041097
  602.0       3.0781888648492
  602.0       3.0673218453983
  602.0       3.0562468142637
  602.0       3.0449817968600
  602.0       3.0335378279862
  602.0       3.0219261484202
  602.0       3.0101544455839
  602.0       2.9982334605169
  602.0       2.9861656801567
  602.0       2.9739632544844
  602.0       2.9616304236152
  602.0       2.9491728281107
  602.0       2.9365956159765
  602.0       2.9239021599722
  602.0       2.9110997070553
  602.0       2.8981887930408
  602.0       2.8851772032372
  602.0       2.8720660623540
  602.0       2.8588604898510
  602.0       2.8455603590567
  602.0       2.8321739338980
  602.0       2.8186975984685
  602.0       2.8051356811871
  602.0       2.7914925717477
  602.0       2.7777695068316
  602.0       2.7639692207584
  602.0       2.7500913014099
  602.0       2.7361395383081
  602.0       2.7221166570202
  602.0       2.7080234487669
  602.0       2.6938615564077
  602.0       2.6796317601409
  602.0       2.6653374250054
  602.0       2.6509786693356
  602.0       2.6365618597228
  602.0       2.6220789634420
  602.0       2.6075358704437
  602.0       2.5929287938939
  602.0       2.5782690500144
  602.0       2.5635523536220
  602.0       2.5487823364416
  602.0       2.5339555226873
  602.0       2.5190740082991
  602.0       2.5041408515046
  602.0       2.4891559943543
  602.0       2.4741206804150
  602.0       2.4590350711501
  602.0       2.4439019746371
  602.0       2.4287179632408
  602.0       2.4134862620922
  602.0       2.3982073258371
  602.0       2.3828878638104
  602.0       2.3675170252476
  602.0       2.3521052435183
  602.0       2.3366479474269
  602.0       2.3211435710256
  602.0       2.3056016023590
  602.0       2.2900185334315
  602.0       2.2743913903581
  602.0       2.2587234403089
  602.0       2.2430147811147
  602.0       2.2272667437892
  602.0       2.2114773239888
  602.0       2.1956508215845
  602.0       2.1797858342867
  602.0       2.1638843418417
  602.0       2.1479443738754
  602.0       2.1319650259633
  602.0       2.1159515623801
  602.0       2.0999049456854
