# P (GPa)             V (a.u.^3)
# T= 0.000000 K
693.6948321524629      56.5913252525253
696.8195877308657      56.5129353535354
699.9587052854725      56.4345454545455
703.1122621726659      56.3561555555556
706.2803361979561      56.2777656565657
709.4630051913524      56.1993757575758
712.6603481016037      56.1209858585859
715.8724438202973      56.0425959595960
719.0993720637845      55.9642060606061
722.3412127852306      55.8858161616162
725.5980467543994      55.8074262626263
728.8699550268643      55.7290363636364
732.1570189113438      55.6506464646465
735.4593210476125      55.5722565656566
738.7769436834778      55.4938666666667
742.1099697118594      55.4154767676768
745.4584833485673      55.3370868686869
748.8225682459579      55.2586969696970
752.2023094119414      55.1803070707071
755.5977919197564      55.1019171717172
759.0091012509401      55.0235272727273
762.4363239159443      54.9451373737374
765.8795468416857      54.8667474747475
769.3388571755631      54.7883575757576
772.8143429550672      54.7099676767677
776.3060923646769      54.6315777777778
779.8141944789633      54.5531878787879
783.3387389114525      54.4747979797980
786.8798156676380      54.3964080808081
790.4375155287822      54.3180181818182
794.0119294802964      54.2396282828283
797.6031496916607      54.1612383838384
801.2112680710433      54.0828484848485
804.8363779556594      54.0044585858586
808.4785727072228      53.9260686868687
812.1379465612077      53.8476787878788
815.8145938919098      53.7692888888889
819.5086102985225      53.6908989898990
823.2200915517257      53.6125090909091
826.9491341244731      53.5341191919192
830.6958352818193      53.4557292929293
834.4602925664628      53.3773393939394
838.2426044356923      53.2989494949495
842.0428695999417      53.2205595959596
845.8611878312234      53.1421696969697
849.6976592118573      53.0637797979798
853.5523847142551      52.9853898989899
857.4254654251536      52.9070000000000
# T= 100.000000 K
549.6693837553406      60.6676000000000
552.1418532230476      60.5892101010101
554.6252475627817      60.5108202020202
557.1196231361757      60.4324303030303
559.6250367784896      60.3540404040404
562.1415454883029      60.2756505050505
564.6692067378225      60.1972606060606
567.2080780890808      60.1188707070707
569.7582176757297      60.0404808080808
572.3196840968819      59.9620909090909
574.8925358209943      59.8837010101010
577.4768322964426      59.8053111111111
580.0726328082819      59.7269212121212
582.6799972213532      59.6485313131313
585.2989857271363      59.5701414141414
587.9296589907382      59.4917515151515
590.5720778160882      59.4133616161616
593.2263034807421      59.3349717171717
595.8923977032193      59.2565818181818
598.5704226021726      59.1781919191919
601.2604403779142      59.0998020202020
603.9625138840354      59.0214121212121
606.6767063334311      58.9430222222222
609.4030812493032      58.8646323232323
612.1417025141574      58.7862424242424
614.8926344432964      58.7078525252525
617.6559417194921      58.6294626262626
620.4316894419821      58.5510727272727
623.2199431754649      58.4726828282828
626.0207685581329      58.3942929292929
628.8342320447769      58.3159030303030
631.6604005229854      58.2375131313131
634.4993406761965      58.1591232323232
637.3511201351038      58.0807333333333
640.2158068897029      58.0023434343434
643.0934693872857      57.9239535353535
645.9841758628279      57.8455636363636
648.8879959721867      57.7671737373737
651.8049989220905      57.6887838383838
654.7352550380072      57.6103939393939
657.6788345147493      57.5320040404040
660.6358083147318      57.4536141414141
663.6062475310256      57.3752242424242
666.5902241876237      57.2968343434343
669.5878100472079      57.2184444444444
672.5990780891915      57.1400545454545
675.6241012358262      57.0616646464646
678.6629529401526      56.9832747474747
681.7157070145149      56.9048848484848
684.7824381695152      56.8264949494950
687.8632209442706      56.7481050505050
690.9581308741477      56.6697151515151
694.0672436170037      56.5913252525253
697.1906354594757      56.5129353535354
700.3283831618292      56.4345454545455
703.4805637456400      56.3561555555556
706.6472549184274      56.2777656565657
709.8285349756617      56.1993757575758
713.0244823353027      56.1209858585859
716.2351761910788      56.0425959595960
719.4606961776819      55.9642060606061
722.7011225095889      55.8858161616162
725.9565353686123      55.8074262626263
729.2270161124671      55.7290363636364
732.5126462866854      55.6506464646465
735.8135078777631      55.5722565656566
739.1296837704540      55.4938666666667
742.4612566208646      55.4154767676768
745.8083103263315      55.3370868686869
749.1709290291699      55.2586969696970
752.5491974351492      55.1803070707071
755.9432005358474      55.1019171717172
759.3530241476075      55.0235272727273
762.7787546175614      54.9451373737374
766.2204786276465      54.8667474747475
769.6782835865727      54.7883575757576
773.1522571970258      54.7099676767677
776.6424881579416      54.6315777777778
780.1490650620979      54.5531878787879
783.6720779721501      54.4747979797980
787.2116163138068      54.3964080808081
790.7677713011275      54.3180181818182
794.3406339195237      54.2396282828283
797.9302958158522      54.1612383838384
801.5368496495519      54.0828484848485
805.1603879902354      54.0044585858586
808.8010049672195      53.9260686868687
812.4587939830473      53.8476787878788
816.1338501469534      53.7692888888889
819.8262685355082      53.6908989898990
823.5361452868609      53.6125090909091
827.2635766861475      53.5341191919192
831.0086599657590      53.4557292929293
834.7714926683934      53.3773393939394
838.5521732431736      53.2989494949495
842.3508005965172      53.2205595959596
846.1674743289508      53.1421696969697
850.0022945064625      53.0637797979798
853.8553621994560      52.9853898989899
857.7267785436632      52.9070000000000
# T= 150.000000 K
550.1046543558994      60.6676000000000
552.5765058708106      60.5892101010101
555.0592718624494      60.5108202020202
557.5530088067719      60.4324303030303
560.0577731470712      60.3540404040404
562.5736218492627      60.2756505050505
565.1006122712297      60.1972606060606
567.6388020403324      60.1188707070707
570.1882491187367      60.0404808080808
572.7490118115802      59.9620909090909
575.3211487098096      59.8837010101010
577.9047190004885      59.8053111111111
580.4997819360087      59.7269212121212
583.1063973158831      59.6485313131313
585.7246253234254      59.5701414141414
588.3545261011197      59.4917515151515
590.9961606243808      59.4133616161616
593.6495902197606      59.3349717171717
596.3148761811473      59.2565818181818
598.9920806353592      59.1781919191919
601.6812657255472      59.0998020202020
604.3824940848208      59.0214121212121
607.0958289342407      58.9430222222222
609.8213335275315      58.8646323232323
612.5590716573729      58.7862424242424
615.3091075982377      58.7078525252525
618.0715058940763      58.6294626262626
620.8463315134701      58.5510727272727
623.6336497434743      58.4726828282828
626.4335265080907      58.3942929292929
629.2460276823253      58.3159030303030
632.0712201456006      58.2375131313131
634.9091705895208      58.1591232323232
637.7599464161314      58.0807333333333
640.6236154112788      58.0023434343434
643.5002458426031      57.9239535353535
646.3899062553874      57.8455636363636
649.2926656522102      57.7671737373737
652.2085933867872      57.6887838383838
655.1377594742796      57.6103939393939
658.0802340441714      57.5320040404040
661.0360879853840      57.4536141414141
664.0053921296766      57.3752242424242
666.9882183132248      57.2968343434343
669.9846384456978      57.2184444444444
672.9947251472058      57.1400545454545
676.0185511440167      57.0616646464646
679.0561896033616      56.9832747474747
682.1077146152284      56.9048848484848
685.1732003430980      56.8264949494950
688.2527215057389      56.7481050505050
691.3463531077293      56.6697151515151
694.4541709620795      56.5913252525253
697.5762509961237      56.5129353535354
700.7126698721353      56.4345454545455
703.8635045055322      56.3561555555556
707.0288324731783      56.2777656565657
710.2087317439041      56.1993757575758
713.4032807193377      56.1209858585859
716.6125582502361      56.0425959595960
719.8366439549590      55.9642060606061
723.0756175008623      55.8858161616162
726.3295594617260      55.8074262626263
729.5985508931235      55.7290363636364
732.8826728751256      55.6506464646465
736.1820074268925      55.5722565656566
739.4966369922146      55.4938666666667
742.8266445865016      55.4154767676768
746.1721134211474      55.3370868686869
749.5331275486416      55.2586969696970
752.9097715114335      55.1803070707071
756.3021301867775      55.1019171717172
759.7102890970413      55.0235272727273
763.1343345811904      54.9451373737374
766.5743528312034      54.8667474747475
770.0304312476242      54.7883575757576
773.5026573126567      54.7099676767677
776.9911193822653      54.6315777777778
780.4959061553860      54.5531878787879
784.0171069597355      54.4747979797980
787.5548116946493      54.3964080808081
791.1091108637461      54.3180181818182
794.6800953299478      54.2396282828283
798.2678567319451      54.1612383838384
801.8724870432341      54.0828484848485
805.4940792498928      54.0044585858586
809.1327265503153      53.9260686868687
812.7885227798425      53.8476787878788
816.4615623291019      53.7692888888889
820.1519405114777      53.6908989898990
823.8597526730180      53.6125090909091
827.5850951805193      53.5341191919192
831.3280651193844      53.4557292929293
835.0887596975060      53.3773393939394
838.8672771271935      53.2989494949495
842.6637158820672      53.2205595959596
846.4781754238322      53.1421696969697
850.3107558021442      53.0637797979798
854.1615571564846      52.9853898989899
858.0306813248604      52.9070000000000
# T= 200.000000 K
550.5426667759558      60.6676000000000
553.0139077691182      60.5892101010101
555.4960529906961      60.5108202020202
557.9891586471683      60.4324303030303
560.4932811573299      60.3540404040404
563.0084775687562      60.2756505050505
565.5348049371887      60.1972606060606
568.0723206940044      60.1188707070707
570.6210828095350      60.0404808080808
573.1811497685696      59.9620909090909
575.7525795332742      59.8837010101010
578.3354316010200      59.8053111111111
580.9297650118830      59.7269212121212
583.5356392142385      59.6485313131313
586.1531144893924      59.5701414141414
588.7822508818368      59.4917515151515
591.4231094078165      59.4133616161616
594.0757508385963      59.3349717171717
596.7402367702057      59.2565818181818
599.4166290844839      59.1781919191919
602.1049895897760      59.0998020202020
604.8053812213331      59.0214121212121
607.5178667020907      58.9430222222222
610.2425094245953      58.8646323232323
612.9793728140570      58.7862424242424
615.7285214144265      58.7078525252525
618.4900192062008      58.6294626262626
621.2639312559535      58.5510727272727
624.0503227527477      58.4726828282828
626.8492592939459      58.3942929292929
629.6608069342058      58.3159030303030
632.4850321528162      58.2375131313131
635.3220016168839      58.1591232323232
638.1717826957903      58.0807333333333
641.0344429549001      58.0023434343434
643.9100504250398      57.9239535353535
646.7986736106627      57.8455636363636
649.7003814571852      57.7671737373737
652.6152430815099      57.6887838383838
655.5433283354774      57.6103939393939
658.4847072587469      57.5320040404040
661.4394505197573      57.4536141414141
664.4076290564261      57.3752242424242
667.3893142394677      57.2968343434343
670.3845780847089      57.2184444444444
673.3934927712968      57.1400545454545
676.4161310254995      57.0616646464646
679.4525661860334      56.9832747474747
682.5028718039314      56.9048848484848
685.5671219528489      56.8264949494950
688.6453909922509      56.7481050505050
691.7377544003425      56.6697151515151
694.8442870918758      56.5913252525253
697.9650653453226      56.5129353535354
701.1001653819926      56.4345454545455
704.2496641418021      56.3561555555556
707.4136389158051      56.2777656565657
710.5921675503428      56.1993757575758
713.7853283082210      56.1209858585859
716.9931998442133      56.0425959595960
720.2158616378578      55.9642060606061
723.4533932176884      55.8858161616162
726.7058748145139      55.8074262626263
729.9733872552597      55.7290363636364
733.2560116036655      55.6506464646465
736.5538298135625      55.5722565656566
739.8669240674302      55.4938666666667
743.1953768907192      55.4154767676768
746.5392717479688      55.3370868686869
749.8986923160334      55.2586969696970
753.2737228678844      55.1803070707071
756.6644482481128      55.1019171717172
760.0709539219237      55.0235272727273
763.4933253381910      54.9451373737374
766.9316492115157      54.8667474747475
770.3860122646654      54.7883575757576
773.8565023228150      54.7099676767677
777.3432070233224      54.6315777777778
780.8462151141194      54.5531878787879
784.3656158739268      54.4747979797980
787.9014985977971      54.3964080808081
791.4539536505274      54.3180181818182
795.0230717562177      54.2396282828283
798.6089444718991      54.1612383838384
802.2116635995817      54.0828484848485
805.8313215047289      54.0044585858586
809.4680114837263      53.9260686868687
813.1218270207773      53.8476787878788
816.7928624656801      53.7692888888889
820.4812125193694      53.6908989898990
824.1869727810392      53.6125090909091
827.9102390621987      53.5341191919192
831.6511081706074      53.4557292929293
835.4096772896601      53.3773393939394
839.1860440437149      53.2989494949495
842.9803072330317      53.2205595959596
846.7925655435471      53.1421696969697
850.6229190739125      53.0637797979798
854.4714676533023      52.9853898989899
858.3383126297637      52.9070000000000
# T= 250.000000 K
550.9846241673331      60.6676000000000
553.4551313976916      60.5892101010101
555.9365340780311      60.5108202020202
558.4288883086726      60.4324303030303
560.9322506390670      60.3540404040404
563.4466775860003      60.2756505050505
565.9722266461773      60.1972606060606
568.5089550059956      60.1188707070707
571.0569204234712      60.0404808080808
573.6161813670612      59.9620909090909
576.1867958642596      59.8837010101010
578.7688229714742      59.8053111111111
581.3623220472543      59.7269212121212
583.9673523766560      59.6485313131313
586.5839739061793      59.5701414141414
589.2122470559519      59.4917515151515
591.8522322216036      59.4133616161616
594.5039905173705      59.3349717171717
597.1675832616389      59.2565818181818
599.8430721320982      59.1781919191919
602.5305193862224      59.0998020202020
605.2299871426644      59.0214121212121
607.9415385734890      58.9430222222222
610.6652365731172      58.8646323232323
613.4011450567186      58.7862424242424
616.1493277924750      58.7078525252525
618.9098491773487      58.6294626262626
621.6827741145937      58.5510727272727
624.4681674339697      58.4726828282828
627.2660947981670      58.3942929292929
630.0766223924993      58.3159030303030
632.8998162307940      58.2375131313131
635.7357429719920      58.1591232323232
638.5844700916324      58.0807333333333
641.4460649509303      58.0023434343434
644.3205954173927      57.9239535353535
647.2081299546427      57.8455636363636
650.1087373611092      57.7671737373737
653.0224867618604      57.6887838383838
655.9494477719239      57.6103939393939
658.8896904881201      57.5320040404040
661.8432852849130      57.4536141414141
664.8103031165519      57.3752242424242
667.7908153210869      57.2968343434343
670.7848936285360      57.2184444444444
673.7926102098799      57.1400545454545
676.8140377750543      57.0616646464646
679.8492492463114      56.9832747474747
682.8983184196627      56.9048848484848
685.9613190584566      56.8264949494950
689.0383256528139      56.7481050505050
692.1294130358266      56.6697151515151
695.2346565713761      56.5913252525253
698.3541322194608      56.5129353535354
701.4879160952325      56.4345454545455
704.6360849507900      56.3561555555556
707.7987159057016      56.2777656565657
710.9758869369639      56.1993757575758
714.1676758745858      56.1209858585859
717.3741616428186      56.0425959595960
720.5954230924191      55.9642060606061
723.8315400132329      55.8858161616162
727.0825926115709      55.8074262626263
730.3486611999015      55.7290363636364
733.6298269481217      55.6506464646465
736.9261717937314      55.5722565656566
740.2377772495989      55.4938666666667
743.5647263719640      55.4154767676768
746.9071021844026      55.3370868686869
750.2649882821092      55.2586969696970
753.6384685869185      55.1803070707071
757.0276282292300      55.1019171717172
760.4325519964729      55.0235272727273
763.8533258928073      54.9451373737374
767.2900358407342      54.8667474747475
770.7427691264738      54.7883575757576
774.2116125217893      54.7099676767677
777.6966542764872      54.6315777777778
781.1979827465320      54.5531878787879
784.7156865818637      54.4747979797980
788.2498557879754      54.3964080808081
791.8005801172156      54.3180181818182
795.3679502855182      54.2396282828283
798.9520575967684      54.1612383838384
802.5529935263371      54.0828484848485
806.1708508153232      54.0044585858586
809.8057219516797      53.9260686868687
813.4577007707472      53.8476787878788
817.1268812711866      53.7692888888889
820.8133580559407      53.6908989898990
824.5172263240704      53.6125090909091
828.2385820014084      53.5341191919192
831.9775215609091      53.4557292929293
835.7341420798092      53.3773393939394
839.5085412232970      53.2989494949495
843.3008171955155      53.2205595959596
847.1110687722268      53.1421696969697
850.9393957417750      53.0637797979798
854.7858981701479      52.9853898989899
858.6506766867865      52.9070000000000
# T= 300.000000 K
551.4110622336960      60.6676000000000
553.8814835742178      60.5892101010101
556.3627836734460      60.5108202020202
558.8550183458921      60.4324303030303
561.3582440511809      60.3540404040404
563.8725172081072      60.2756505050505
566.3978946845943      60.1972606060606
568.9344338466918      60.1188707070707
571.4821920196184      60.0404808080808
574.0412274676816      59.9620909090909
576.6115984470226      59.8837010101010
579.1933631484553      59.8053111111111
581.7865810366868      59.7269212121212
584.3913111844570      59.6485313131313
587.0076133259507      59.5701414141414
589.6355473831705      59.4917515151515
592.2751738824018      59.4133616161616
594.9265534070918      59.3349717171717
597.5897471776348      59.2565818181818
600.2648166349065      59.1781919191919
602.9518235954182      59.0998020202020
605.6508303901379      59.0214121212121
608.3618994398599      58.9430222222222
611.0850937451632      58.8646323232323
613.8204768782458      58.7862424242424
616.5681120846664      58.7078525252525
619.3280639737030      58.6294626262626
622.1003967381688      58.5510727272727
624.8851752486535      58.4726828282828
627.6824647105522      58.3942929292929
630.4923310397008      58.3159030303030
633.3148401029397      58.2375131313131
636.1500583877231      58.1591232323232
638.9980529122955      58.0807333333333
641.8588904580873      58.0023434343434
644.7326392192442      57.9239535353535
647.6193671204347      57.8455636363636
650.5191423149747      57.7671737373737
653.4320340422564      57.6887838383838
656.3581115906676      57.6103939393939
659.2974445425718      57.5320040404040
662.2501032969312      57.4536141414141
665.2161581138860      57.3752242424242
668.1956802906565      57.2968343434343
671.1887411162973      57.2184444444444
674.1954124923118      57.1400545454545
677.2157667366685      57.0616646464646
680.2498766246313      56.9832747474747
683.2978153070995      56.9048848484848
686.3596565147571      56.8264949494950
689.4354742151020      56.7481050505050
692.5253431024046      56.6697151515151
695.6293379689271      56.5913252525253
698.7475345623521      56.5129353535354
701.8800083935488      56.4345454545455
705.0268363371056      56.3561555555556
708.1880947858182      56.2777656565657
711.3638614063758      56.1993757575758
714.5542138491355      56.1209858585859
717.7592302380818      56.0425959595960
720.9789894484696      55.9642060606061
724.2135709271735      55.8858161616162
727.4630539495814      55.8074262626263
730.7275190404778      55.7290363636364
734.0070468389704      55.6506464646465
737.3017186374464      55.5722565656566
740.6116157446245      55.4938666666667
743.9368207757809      55.4154767676768
747.2774165013462      55.3370868686869
750.6334856590867      55.2586969696970
754.0051122198322      55.1803070707071
757.3923804892185      55.1019171717172
760.7953752220103      55.0235272727273
764.2141816465996      54.9451373737374
767.6488855956611      54.8667474747475
771.0995732775050      54.7883575757576
774.5663318150320      54.7099676767677
778.0492485516240      54.6315777777778
781.5484112471289      54.5531878787879
785.0639085188222      54.4747979797980
788.5958294657734      54.3964080808081
792.1442637341722      54.3180181818182
795.7093014520024      54.2396282828283
799.2910330412222      54.1612383838384
802.8895500996927      54.0828484848485
806.5049444784200      54.0044585858586
810.1373082243940      53.9260686868687
813.7867347646561      53.8476787878788
817.4533174609201      53.7692888888889
821.1371503281783      53.6908989898990
824.8383282960136      53.6125090909091
828.5569467104740      53.5341191919192
832.2931013177410      53.4557292929293
836.0468887785862      53.3773393939394
839.8184060722550      53.2989494949495
843.6077510190891      53.2205595959596
847.4150218558954      53.1421696969697
851.2403175462538      53.0637797979798
855.0837378050145      52.9853898989899
858.9453824041899      52.9070000000000
# T= 350.000000 K
551.8545407603766      60.6676000000000
554.3242025254140      60.5892101010101
556.8047347198524      60.5108202020202
559.2961930438797      60.4324303030303
561.7986337366390      60.3540404040404
564.3121133312486      60.2756505050505
566.8366885731426      60.1972606060606
569.3724168202041      60.1188707070707
571.9193553078262      60.0404808080808
574.4775620471706      59.9620909090909
577.0470951882212      59.8837010101010
579.6280133055927      59.8053111111111
582.2203753740332      59.7269212121212
584.8242405724407      59.6485313131313
587.4396683900201      59.5701414141414
590.0667188712639      59.4917515151515
592.7054523628058      59.4133616161616
595.3559293256033      59.3349717171717
598.0182111188722      59.2565818181818
600.6923588895130      59.1781919191919
603.3784345438628      59.0998020202020
606.0765000699181      59.0214121212121
608.7866181497848      58.9430222222222
611.5088514900664      58.8646323232323
614.2432634506451      58.7862424242424
616.9899177262091      58.7078525252525
619.7488781829318      58.6294626262626
622.5202092096096      58.5510727272727
625.3039757911563      58.4726828282828
628.1002428879874      58.3942929292929
630.9090762199552      58.3159030303030
633.7305417192276      58.2375131313131
636.5647057099397      58.1591232323232
639.4116350715140      58.0807333333333
642.2713967242024      58.0023434343434
645.1440585600094      57.9239535353535
648.0296882831218      57.8455636363636
650.9283545286487      57.7671737373737
653.8401259643632      57.6887838383838
656.7650717479974      57.6103939393939
659.7032615762388      57.5320040404040
662.6547655867377      57.4536141414141
665.6196541784561      57.3752242424242
668.5979983383072      57.2968343434343
671.5898694778350      57.2184444444444
674.5953390984098      57.1400545454545
677.6144796813197      57.0616646464646
680.6473637486832      56.9832747474747
683.6940645248934      56.9048848484848
686.7546554629907      56.8264949494950
689.8292104243154      56.7481050505050
692.9178042582913      56.6697151515151
696.0205113243836      56.5913252525253
699.1374074356030      56.5129353535354
702.2685680538222      56.4345454545455
705.4140696045008      56.3561555555556
708.5739889213976      56.2777656565657
711.7484031077488      56.1993757575758
714.9373898792395      56.1209858585859
718.1410273108580      56.0425959595960
721.3593942043659      55.9642060606061
724.5925695738399      55.8858161616162
727.8406329804778      55.8074262626263
731.1036646224245      55.7290363636364
734.3817450407960      55.6506464646465
737.6749553156637      55.5722565656566
740.9833769272321      55.4938666666667
744.3070920334824      55.4154767676768
747.6461832986870      55.3370868686869
751.0007338444138      55.2586969696970
754.3708270780395      55.1803070707071
757.7565470520544      55.1019171717172
761.1579788723606      55.0235272727273
764.5752072447269      54.9451373737374
768.0083179936620      54.8667474747475
771.4573974254680      54.7883575757576
774.9225320750946      54.7099676767677
778.4038095145715      54.6315777777778
781.9013171771069      54.5531878787879
785.4151438269644      54.4747979797980
788.9453782774033      54.3964080808081
792.4921097091531      54.3180181818182
796.0554285686699      54.2396282828283
799.6354251145933      54.1612383838384
803.2321906589741      54.0828484848485
806.8458166445197      54.0044585858586
810.4763955755146      53.9260686868687
814.1240203972077      53.8476787878788
817.7887841773369      53.7692888888889
821.4707811595422      53.6908989898990
825.1701059304348      53.6125090909091
828.8868534604279      53.5341191919192
832.6211198958359      53.4557292929293
836.3730011624921      53.3773393939394
840.1425946152768      53.2989494949495
843.9299972579332      53.2205595959596
847.7353079560494      53.1421696969697
851.5586250689221      53.0637797979798
855.4000480419240      52.9853898989899
859.2596770063710      52.9070000000000
# T= 400.000000 K
552.3184167677309      60.6676000000000
554.7864553308108      60.5892101010101
557.2653663566221      60.5108202020202
559.7552058393283      60.4324303030303
562.2560300507361      60.3540404040404
564.7678954749683      60.2756505050505
567.2908593800819      60.1972606060606
569.8249787891546      60.1188707070707
572.3703112478869      60.0404808080808
574.9269150532501      59.9620909090909
577.4948481102485      59.8837010101010
580.0741694834559      59.8053111111111
582.6649379353048      59.7269212121212
585.2672128325107      59.6485313131313
587.8810540317482      59.5701414141414
590.5065214876837      59.4917515151515
593.1436757266027      59.4133616161616
595.7925773646162      59.3349717171717
598.4532877364426      59.2565818181818
601.1258684054471      59.1781919191919
603.8103811636431      59.0998020202020
606.5068881868450      59.0214121212121
609.2154523449761      58.9430222222222
611.9361365569557      58.8646323232323
614.6690040601763      58.7862424242424
617.4141188351354      58.7078525252525
620.1715449194920      58.6294626262626
622.9413470123504      58.5510727272727
625.7235899516362      58.4726828282828
628.5183391550604      58.3942929292929
631.3256602363174      58.3159030303030
634.1456193153925      58.2375131313131
636.9782829287369      58.1591232323232
639.8237179557726      58.0807333333333
642.6819919373669      58.0023434343434
645.5531725368763      57.9239535353535
648.4373276218076      57.8455636363636
651.3345260885812      57.7671737373737
654.2448367519581      57.6887838383838
657.1683289738202      57.6103939393939
660.1050727529960      57.5320040404040
663.0551380883144      57.4536141414141
666.0185958850285      57.3752242424242
668.9955170728895      57.2968343434343
671.9859733165870      57.2184444444444
674.9900363951347      57.1400545454545
678.0077789286426      57.0616646464646
681.0392735780509      56.9832747474747
684.0845938698941      56.9048848484848
687.1438131918850      56.8264949494950
690.2170060749742      56.7481050505050
693.3042470092826      56.6697151515151
696.4056110320521      56.5913252525253
699.5211738501353      56.5129353535354
702.6510113908664      56.4345454545455
705.7952002756888      56.3561555555556
708.9538171423771      56.2777656565657
712.1269399026006      56.1993757575758
715.3146459862346      56.1209858585859
718.5170141052145      56.0425959595960
721.7341230041396      55.9642060606061
724.9660520318924      55.8858161616162
728.2128810109822      55.8074262626263
731.4746904008653      55.7290363636364
734.7515608978115      55.6506464646465
