# T (K)       gamma
# P = 600.000000 (GPa)
    1.0      12.0860413482089
   50.0       0.7507898997445
  100.0       1.0632505324336
  150.0       0.8767367416484
  200.0       0.9298389453342
  250.0       0.8971640343963
  300.0       0.9083753414399
  350.0       0.9124156437179
  400.0       0.9347965673602
  450.0       0.8732283377582
  500.0       0.9284521726712
  550.0       0.8952681377083
  600.0       0.9197708986042
  650.0       0.9072248466316
  700.0       0.8996575488351
  750.0       0.9162684566236
  800.0       0.9505137451674
  850.0       0.8857429273294
  900.0       0.9221327930749
  950.0       0.9142760732698
 1000.0       0.9210053990974
 1050.0       0.9124835124514
 1100.0       0.9239595520436
 1150.0       0.8896773621986
 1200.0       0.9178981933724
 1250.0       0.9302333313535
 1300.0       0.9478948470188
 1350.0       0.9285232568426
 1400.0       0.8763630551365
 1450.0       0.9628675182649
 1500.0       0.7876023362518
 1550.0       1.2518189609612
 1600.0       0.7230058718085
 1650.0       1.0428329691277
 1700.0       0.8888230642298
 1750.0       0.9233321702742
 1800.0       0.9199290958900
 1850.0       0.9124904712770
 1900.0       0.9654483253101
 1950.0       0.9048854530535
 2000.0       0.9465308660193
 2050.0       0.8984920774657
 2100.0       0.9568491054321
 2150.0       0.8755913174994
 2200.0       1.0214645188437
 2250.0       0.7047476054675
 2300.0       1.5795452342039
 2350.0       0.7979423499654
 2400.0       0.9922699189825
 2450.0       0.9102829371928
 2500.0       0.9331512328043
 2550.0       0.9367845234660
 2600.0       0.8519607499763
 2650.0       1.6200979159622
 2700.0       0.6324027231687
 2750.0       1.1281788297664
 2800.0       0.7520023443409
 2850.0       0.9964095671571
 2900.0       0.8710440853882
 2950.0       1.0440658856425
 3000.0       0.8385546397112
 3050.0       0.9978993279583
 3100.0       0.9589567878226
 3150.0       0.9711855369044
 3200.0       0.9334765861132
 3250.0       0.9774427672277
 3300.0       0.6547316503626
 3350.0       3.9662594293281
 3400.0       0.5657721692791
 3450.0       1.3954375232804
 3500.0       0.8018246985709
 3550.0       1.5647135407718
 3600.0       0.5242353863507
 3650.0       1.3110526363246
 3700.0       0.7161442997663
 3750.0       1.4248636334292
 3800.0       0.6924740807730
 3850.0       1.3720006190412
 3900.0       0.8618558857770
 3950.0       0.9827448537517
 4000.0       0.8623204716195
 4050.0       1.2938998465907
 4100.0       0.5269706861404
 4150.0      -1.4786205084876
 4200.0       0.4130151005364
 4250.0       1.1596988029955
 4300.0       0.9645492247384
 4350.0       0.9542339623591
 4400.0       0.8300704752565
 4450.0       1.1853983273057
 4500.0       0.9221993493763
 4550.0       0.9641744359961
 4600.0       0.9264704731779
 4650.0       0.8777229196456
 4700.0       0.9974573702027
 4750.0       1.0459227584593
 4800.0       0.9428051439623
 4850.0       0.9464642019080
 4900.0       1.0304737000717
 4950.0       0.8759534452428
 5000.0       0.8077282745609
# P = 602.000000 (GPa)
    1.0      12.0314111063077
   50.0       0.7482810639423
  100.0       1.0603124711774
  150.0       0.8747114742106
  200.0       0.9273894094881
  250.0       0.8952204237127
  300.0       0.9067342754370
  350.0       0.9091915872028
  400.0       0.9322342504184
  450.0       0.8723074204473
  500.0       0.9260483145221
  550.0       0.8927779443749
  600.0       0.9177666424820
  650.0       0.9052149156364
  700.0       0.8972718567855
  750.0       0.9141456632630
  800.0       0.9476234348940
  850.0       0.8829730731047
  900.0       0.9204173097272
  950.0       0.9110533505390
 1000.0       0.9189935768102
 1050.0       0.9100906283111
 1100.0       0.9215228014479
 1150.0       0.8882017219883
 1200.0       0.9163928559002
 1250.0       0.9259735359341
 1300.0       0.9444152572140
 1350.0       0.9260084168495
 1400.0       0.8754687056446
 1450.0       0.9611860756133
 1500.0       0.7842300743664
 1550.0       1.2562244533219
 1600.0       0.7222163657593
 1650.0       1.0384041345878
 1700.0       0.8872835273082
 1750.0       0.9210673085931
 1800.0       0.9179978782276
 1850.0       0.9098421898173
 1900.0       0.9621145955275
 1950.0       0.9025013580882
 2000.0       0.9431955470003
 2050.0       0.8975278514224
 2100.0       0.9528790733131
 2150.0       0.8754976751311
 2200.0       1.0187060013307
 2250.0       0.7019166807509
 2300.0       1.5673864487521
 2350.0       0.7976398348252
 2400.0       0.9888488616176
 2450.0       0.9078160537132
 2500.0       0.9307676530920
 2550.0       0.9356841112153
 2600.0       0.8490069517096
 2650.0       1.6157844691344
 2700.0       0.6318618878017
 2750.0       1.1250954800565
 2800.0       0.7551015358099
 2850.0       0.9925400341244
 2900.0       0.8692259968624
 2950.0       1.0401703503063
 3000.0       0.8374243817788
 3050.0       0.9961274769306
 3100.0       0.9536216352768
 3150.0       0.9691290261863
 3200.0       0.9290089238863
 3250.0       0.9789346559104
 3300.0       0.6523362771640
 3350.0       3.9502386957952
 3400.0       0.5652883370067
 3450.0       1.3875479761404
 3500.0       0.8008051355381
 3550.0       1.5602197377498
 3600.0       0.5278558415651
 3650.0       1.3091968091776
 3700.0       0.7144036961512
 3750.0       1.4238783154470
 3800.0       0.6897425768034
 3850.0       1.3697721984894
 3900.0       0.8575567416334
 3950.0       0.9813375737590
 4000.0       0.8602279779092
 4050.0       1.2912754734523
 4100.0       0.5241670315470
 4150.0      -1.4944474404945
 4200.0       0.4152968021745
 4250.0       1.1544089593837
 4300.0       0.9626503271195
 4350.0       0.9525702129383
 4400.0       0.8285624693608
 4450.0       1.1828559353734
 4500.0       0.9164341077010
 4550.0       0.9629546302334
 4600.0       0.9239903822090
 4650.0       0.8783318141842
 4700.0       0.9947063010360
 4750.0       1.0384841416667
 4800.0       0.9414044182734
 4850.0       0.9436093322689
 4900.0       1.0277513678716
 4950.0       0.8746737719547
 5000.0       0.8053554239298
# P = 604.000000 (GPa)
    1.0      11.9762318749727
   50.0       0.7457784812300
  100.0       1.0573757326473
  150.0       0.8726794246418
  200.0       0.9249394651195
  250.0       0.8932666719543
  300.0       0.9050768470468
  350.0       0.9059857749438
  400.0       0.9296733763623
  450.0       0.8713566081952
  500.0       0.9236441330556
  550.0       0.8902900774796
  600.0       0.9157533618212
  650.0       0.9031968816172
  700.0       0.8948872705709
  750.0       0.9120150787450
  800.0       0.9447442926332
  850.0       0.8802098152201
  900.0       0.9186908001628
  950.0       0.9078463339264
 1000.0       0.9169738846874
 1050.0       0.9076973346479
 1100.0       0.9190869429127
 1150.0       0.8867046295904
 1200.0       0.9148734667069
 1250.0       0.9217519473483
 1300.0       0.9409541640163
 1350.0       0.9234968079472
 1400.0       0.8745370604264
 1450.0       0.9595036024908
 1500.0       0.7808771577112
 1550.0       1.2604810391752
 1600.0       0.7214113626830
 1650.0       1.0340052334403
 1700.0       0.8857293208340
 1750.0       0.9187992514854
 1800.0       0.9160558980554
 1850.0       0.9072037057198
 1900.0       0.9587905430889
 1950.0       0.9001262127829
 2000.0       0.9398653721359
 2050.0       0.8965541512990
 2100.0       0.9489263237530
 2150.0       0.8753737012879
 2200.0       1.0159410081922
 2250.0       0.6991121862119
 2300.0       1.5553768141561
 2350.0       0.7973126790302
 2400.0       0.9854409695001
 2450.0       0.9053529942022
 2500.0       0.9283764794948
 2550.0       0.9345646255449
 2600.0       0.8460681859530
 2650.0       1.6114338002810
 2700.0       0.6313110393439
 2750.0       1.1219652935393
 2800.0       0.7581479024888
 2850.0       0.9886859108395
 2900.0       0.8674060996743
 2950.0       1.0362927314710
 3000.0       0.8362664598086
 3050.0       0.9943676103659
 3100.0       0.9483273804201
 3150.0       0.9670881317872
 3200.0       0.9245588384474
 3250.0       0.9803894693911
 3300.0       0.6499505256357
 3350.0       3.9341559087395
 3400.0       0.5647978411828
 3450.0       1.3797116299401
 3500.0       0.7997784535372
 3550.0       1.5556104963072
 3600.0       0.5314125123388
 3650.0       1.3073323406075
 3700.0       0.7126535491841
 3750.0       1.4228980865060
 3800.0       0.6870204370517
 3850.0       1.3675684927666
 3900.0       0.8532833624730
 3950.0       0.9799173482348
 4000.0       0.8581282799754
 4050.0       1.2886737997746
 4100.0       0.5213858336267
 4150.0      -1.5103200952112
 4200.0       0.4175453585831
 4250.0       1.1491462218165
 4300.0       0.9607390715014
 4350.0       0.9508934899761
 4400.0       0.8270392505111
 4450.0       1.1803533204542
 4500.0       0.9107102640167
 4550.0       0.9617293841175
 4600.0       0.9214906328643
 4650.0       0.8789047451460
 4700.0       0.9919935661679
 4750.0       1.0311064318197
 4800.0       0.9399960567164
 4850.0       0.9407610115608
 4900.0       1.0250207265617
 4950.0       0.8733803259989
 5000.0       0.8029988404236
# P = 606.000000 (GPa)
    1.0      11.9205101613187
   50.0       0.7432820569406
  100.0       1.0544406207998
  150.0       0.8706402974613
  200.0       0.9224891393401
  250.0       0.8913030813854
  300.0       0.9034026642475
  350.0       0.9027982336487
  400.0       0.9271138762337
  450.0       0.8703760091838
  500.0       0.9212396742865
  550.0       0.8878045441588
  600.0       0.9137312560584
  650.0       0.9011705112248
  700.0       0.8925034242716
  750.0       0.9098772015427
  800.0       0.9418763445173
  850.0       0.8774534430216
  900.0       0.9169528564742
  950.0       0.9046548089225
 1000.0       0.9149463800398
 1050.0       0.9053037154326
 1100.0       0.9166520440379
 1150.0       0.8851860991593
 1200.0       0.9133399784039
 1250.0       0.9175684359142
 1300.0       0.9375115885302
 1350.0       0.9209886655113
 1400.0       0.8735685742198
 1450.0       0.9578189006116
 1500.0       0.7775442215111
 1550.0       1.2645882213050
 1600.0       0.7205907833780
 1650.0       1.0296367033226
 1700.0       0.8841604435328
 1750.0       0.9165281501993
 1800.0       0.9141028503996
 1850.0       0.9045746979092
 1900.0       0.9554768963789
 1950.0       0.8977597047041
 2000.0       0.9365405400588
 2050.0       0.8955701774814
 2100.0       0.9449917123705
 2150.0       0.8752191059356
 2200.0       1.0131700220708
 2250.0       0.6963332339243
 2300.0       1.5435180783704
 2350.0       0.7969606593174
 2400.0       0.9820461799664
 2450.0       0.9028937909844
 2500.0       0.9259776113276
 2550.0       0.9334260529329
 2600.0       0.8431444961595
 2650.0       1.6070486149726
 2700.0       0.6307497725269
 2750.0       1.1187913681907
 2800.0       0.7611396601567
 2850.0       0.9848480228156
 2900.0       0.8655846241857
 2950.0       1.0324324656054
 3000.0       0.8350814543952
 3050.0       0.9926185610358
 3100.0       0.9430748221018
 3150.0       0.9650619714691
 3200.0       0.9201272148704
 3250.0       0.9818060592225
 3300.0       0.6475747412168
 3350.0       3.9180223514947
 3400.0       0.5643005876187
 3450.0       1.3719305501767
 3500.0       0.7987433474852
 3550.0       1.5508943842730
 3600.0       0.5349048935276
 3650.0       1.3054582998831
 3700.0       0.7108943320310
 3750.0       1.4219207546180
 3800.0       0.6843078492242
 3850.0       1.3653873269189
 3900.0       0.8490361800981
 3950.0       0.9784844663203
 4000.0       0.8560217171663
 4050.0       1.2860930230334
 4100.0       0.5186273230752
 4150.0      -1.5262329376974
 4200.0       0.4197598816395
 4250.0       1.1439110584801
