# T (K)      fittedE (Ry.)      P (GPa)
# V = 157.405100 (a.u.^3)
    0.0       0.4211975171582     547.7378852998946
   50.0       0.4242075077519     548.0516439276096
  100.0       0.4292251029100     548.5095307806289
  150.0       0.4337273880352     548.9718065242793
  200.0       0.4385329318876     549.4520809821616
  250.0       0.4432283977527     549.9172918260233
  300.0       0.4480076456504     550.3874718681180
  350.0       0.4527625653396     550.8988634348188
  400.0       0.4574557098584     551.3630387827080
  450.0       0.4622523183743     551.8268603801001
  500.0       0.4670066289162     552.3672171714207
  550.0       0.4716811794244     552.8300680454382
  600.0       0.4764423133007     553.2930280986836
  650.0       0.4811850066528     553.7560109676928
  700.0       0.4859608913166     554.2182110289883
  750.0       0.4906034597251     554.6818111158545
  800.0       0.4953619471529     555.1376590039246
  850.0       0.5002272475148     555.6067765532983
  900.0       0.5049417418601     556.0759205441336
  950.0       0.5097243601016     556.5466963602073
 1000.0       0.5144654991024     557.0177088755402
 1050.0       0.5191953929326     557.4871284357262
 1100.0       0.5239569834959     557.9582623302692
 1150.0       0.5286998101875     558.4295592505492
 1200.0       0.5334412264978     558.8986583121316
 1250.0       0.5382315634858     559.3696928266296
 1300.0       0.5428605315235     559.8204673184899
 1350.0       0.5480452542286     560.2900972507974
 1400.0       0.5529518580393     560.8478459092947
 1450.0       0.5566487240118     561.3225132094834
 1500.0       0.5615514380292     561.7951816070482
 1550.0       0.5668458770898     562.1688156911217
 1600.0       0.5714503456737     562.6596311298813
 1650.0       0.5761296218719     563.1313689153930
 1700.0       0.5808696747314     563.5761600426019
 1750.0       0.5857246832041     564.0465823368262
 1800.0       0.5904463430898     564.5170760507606
 1850.0       0.5952065629516     564.9877687207687
 1900.0       0.5999073634265     565.4560186341704
 1950.0       0.6048451028856     565.9264212320372
 2000.0       0.6093321807912     566.3946321936877
 2050.0       0.6139362453761     566.7569708578045
 2100.0       0.6190805156718     567.2236344305079
 2150.0       0.6236931441979     567.6977383593487
 2200.0       0.6287372646545     568.1956362554280
 2250.0       0.6332040825389     568.6994569735411
 2300.0       0.6374464160993     569.1145264118865
 2350.0       0.6427158311596     569.5559414593288
 2400.0       0.6474995080639     570.0287436647340
 2450.0       0.6521073414898     570.4972649011739
 2500.0       0.6571005056552     570.9644869782977
 2550.0       0.6623100651536     571.4772501692711
 2600.0       0.6661819065312     571.9973776093958
 2650.0       0.6699963583832     572.3686609838529
 2700.0       0.6784269071118     572.8672060832886
 2750.0       0.6723248303275     573.3143135903103
 2800.0       0.6775568278548     571.7961467044821
 2850.0       0.6938257278259     572.2554006088220
 2900.0       0.6923825762035     572.7242649146498
 2950.0       0.7083150308906     573.1914925936397
 3000.0       0.7126359084722     575.6289878390468
 3050.0       0.7069944554085     576.0910098491920
 3100.0       0.7148262333914     576.5841263973714
 3150.0       0.7186260728697     577.0501513410034
 3200.0       0.7234538868996     577.5287819859806
 3250.0       0.7282893817648     577.9994041672006
 3300.0       0.7330066741280     578.4581996494398
 3350.0       0.7376326328343     578.9174459267491
 3400.0       0.7426655173839     579.3970611772764
 3450.0       0.7471383653089     579.8902359162693
 3500.0       0.7525062366385     580.3503944484961
 3550.0       0.7566646320524     580.8660528733388
 3600.0       0.7609799046344     581.3000266010574
 3650.0       0.7667722844438     581.7833207750941
 3700.0       0.7706612367144     582.2488385946872
 3750.0       0.7753492339281     582.6851972638339
 3800.0       0.7808248062250     583.1622854194554
 3850.0       0.7857374994013     583.6543235349098
 3900.0       0.7900870398108     584.1716413043625
 3950.0       0.7944963709280     584.6247710461271
 4000.0       0.7992255253353     585.0778848315558
 4050.0       0.8044365954969     585.5366435505276
 4100.0       0.8087515089256     586.0328885531258
 4150.0       0.8129656833000     586.4531745700726
 4200.0       0.8182935752421     586.9187512174260
 4250.0       0.8234977705750     587.4046128590013
 4300.0       0.8282713178674     587.8639249378227
 4350.0       0.8324041876609     588.3495862514388
 4400.0       0.8373721808023     588.8210055635113
 4450.0       0.8425826995175     589.2911962213874
 4500.0       0.8471927983469     589.7983280343536
 4550.0       0.8514195865736     590.2721747019835
 4600.0       0.8561521167806     590.7068207352982
 4650.0       0.8614505531918     591.1850318609301
 4700.0       0.8657908556422     591.6536479534590
 4750.0       0.8707490520596     592.0727819784826
 4800.0       0.8756424987309     592.6028720353870
 4850.0       0.8799202017979     593.0389351775142
 4900.0       0.8849132715875     593.4767212936110
 4950.0       0.8899850593092     593.9664929560888
 5000.0       0.8950276718813     594.5027071755686
# V = 157.191743 (a.u.^3)
    0.0       0.4291593903255     550.1760051942057
   50.0       0.4321678850823     550.4893793346537
  100.0       0.4371845725228     550.9477544972810
  150.0       0.4416866816229     551.4107231574752
  200.0       0.4464919940924     551.8910135716935
  250.0       0.4511886476791     552.3569418137238
  300.0       0.4559646895464     552.8276482842475
  350.0       0.4607199182665     553.3377887239595
  400.0       0.4654186436593     553.8027239004786
  450.0       0.4702064441001     554.2673683025818
  500.0       0.4749615721882     554.8052648620869
  550.0       0.4796450315735     555.2689725766436
  600.0       0.4844034750968     555.7328000862092
  650.0       0.4891471606415     556.1966509341619
  700.0       0.4939223681333     556.6597473920310
  750.0       0.4985662931715     557.1241909925477
  800.0       0.5033239838956     557.5813195521423
  850.0       0.5081870976479     558.0510465616869
  900.0       0.5129019964037     558.5207991960945
  950.0       0.5176840407440     558.9921126933252
 1000.0       0.5224256145319     559.4636360563863
 1050.0       0.5271555125315     559.9336541016585
 1100.0       0.5319164623393     560.4053111745683
 1150.0       0.5366601796135     560.8771248384182
 1200.0       0.5414006292903     561.3468363325901
