# T (K)     Gibbs free energy (Ry.)
  600.0       2.3490745508747
  600.0       2.3481414816369
  600.0       2.3461081350460
  600.0       2.3435878526368
  600.0       2.3407504400825
  600.0       2.3376759900118
  600.0       2.3344137969329
  600.0       2.3309944013494
  600.0       2.3274442096792
  600.0       2.3237692318302
  600.0       2.3199973013476
  600.0       2.3161276703749
  600.0       2.3121738114165
  600.0       2.3081401947499
  600.0       2.3040342073173
  600.0       2.2998604465111
  600.0       2.2956242640880
  600.0       2.2913284485492
  600.0       2.2869758546873
  600.0       2.2825703661984
  600.0       2.2780948127084
  600.0       2.2735970453726
  600.0       2.2690558196074
  600.0       2.2644737098070
  600.0       2.2598475449852
  600.0       2.2551789591822
  600.0       2.2504723746545
  600.0       2.2457297354765
  600.0       2.2409522932265
  600.0       2.2361413556313
  600.0       2.2312980266611
  600.0       2.2264234684072
  600.0       2.2215186154538
  600.0       2.2165844583031
  600.0       2.2116218299325
  600.0       2.2066316264591
  600.0       2.2016146015405
  600.0       2.1965715189756
  600.0       2.1915030471715
  600.0       2.1864099079974
  600.0       2.1812926812288
  600.0       2.1761520316745
  600.0       2.1709884643336
  600.0       2.1658025661990
  600.0       2.1605947959739
  600.0       2.1553657414603
  600.0       2.1501158241441
  600.0       2.1448454860979
  600.0       2.1395551845361
  600.0       2.1342453395724
  600.0       2.1289163220425
  600.0       2.1235685250047
  600.0       2.1182023312341
  600.0       2.1128181066497
  600.0       2.1074161436856
  600.0       2.1019968069154
  600.0       2.0965604082389
  600.0       2.0911072383812
  600.0       2.0856375953095
  600.0       2.0801517615141
  600.0       2.0746500520810
  600.0       2.0691326575899
  600.0       2.0635998709134
  600.0       2.0580519600899
  600.0       2.0524891336477
  600.0       2.0469116280081
  600.0       2.0413197017935
  600.0       2.0357135393411
  600.0       2.0300933601442
  600.0       2.0244593736023
  600.0       2.0188117895700
  600.0       2.0131507693582
  600.0       2.0074765177601
  600.0       2.0017892503629
  600.0       1.9960891111234
  600.0       1.9903762666826
  600.0       1.9846509131273
  600.0       1.9789131987229
  600.0       1.9731632820420
  600.0       1.9674013312792
  600.0       1.9616274874521
  600.0       1.9558419055479
  600.0       1.9500447285538
  600.0       1.9442360997948
  600.0       1.9384161555156
  600.0       1.9325850199045
  600.0       1.9267428454460
  600.0       1.9208897429604
  600.0       1.9150258414749
  600.0       1.9091512701863
  600.0       1.9032661446461
  600.0       1.8973705699044
  600.0       1.8914646769886
  600.0       1.8855485815588
  600.0       1.8796223788511
  600.0       1.8736861678162
  600.0       1.8677400966942
  600.0       1.8617842213209
  600.0       1.8558186598681
  600.0       1.8498435171083
  600.0       1.8438588818663
  602.0       2.3544730161479
  602.0       2.3535404170583
  602.0       2.3515075776098
