# T (K)      C-ph_V_V (J K^-1 mol^-1)
# V = 188.616000 (a.u.^3)
 2100.0      49.4986001141498
 2200.0      49.5328773431347
 2300.0      49.5628184942102
 2400.0      49.5891239385328
 2500.0      49.6123583804406
 2600.0      49.6329811642144
 2700.0      49.6513689781564
 2800.0      49.6678330569743
 2900.0      49.6826323530146
 3000.0      49.6959837195779
 3100.0      49.7080698557075
 3200.0      49.7190455570704
 3300.0      49.7290426730433
 3400.0      49.7381740669508
 3500.0      49.7465368019410
 3600.0      49.7542147206872
 3700.0      49.7612805471297
 3800.0      49.7677976087730
 3900.0      49.7738212558006
 4000.0      49.7794000364630
 4100.0      49.7845766753984
 4200.0      49.7893888917393
 4300.0      49.7938700862866
 4400.0      49.7980499211499
 4500.0      49.8019548106536
 4600.0      49.8056083386938
 4700.0      49.8090316148678
 4800.0      49.8122435794267
 4900.0      49.8152612652822
 5000.0      49.8181000238409
 5100.0      49.8207737202595
 5200.0      49.8232949027617
 5300.0      49.8256749498806
 5400.0      49.8279241988524
 5500.0      49.8300520578705
 5600.0      49.8320671044747
 5700.0      49.8339771719999
 5800.0      49.8357894257109
 5900.0      49.8375104300050
 6000.0      49.8391462078606
# V = 153.390000 (a.u.^3)
    5.0       0.0012238669066
  100.0      12.5603011200996
  200.0      26.2503886651218
  300.0      35.2878945202582
  400.0      40.4339279337904
  500.0      43.3942710521095
  600.0      45.1954624573159
  700.0      46.3557885713351
  800.0      47.1410450886519
  900.0      47.6947444278322
 1000.0      48.0987009115094
 1100.0      48.4019206783183
 1200.0      48.6350559455568
 1300.0      48.8180108641953
 1400.0      48.9641365729641
 1500.0      49.0826450512542
 1600.0      49.1800513160674
 1700.0      49.2610643203329
 1800.0      49.3291538468978
 1900.0      49.3869208877312
 2000.0      49.4363454192949
 2100.0      49.4789557190124
 2200.0      49.5159463086857
 2300.0      49.5482615541347
 2400.0      49.5766558676455
 2500.0      49.6017376935403
 2600.0      49.6240020747077
 2700.0      49.6438550609050
 2800.0      49.6616322099718
 2900.0      49.6776127586716
 3000.0      49.6920305823915
 3100.0      49.7050827481219
 3200.0      49.7169362456017
 3300.0      49.7277333265137
 3400.0      49.7375957708946
 3500.0      49.7466283199746
 3600.0      49.7549214563406
 3700.0      49.7625536693582
 3800.0      49.7695933118722
 3900.0      49.7761001302693
 4000.0      49.7821265319159
 4100.0      49.7877186402157
 4200.0      49.7929171769788
 4300.0      49.7977582036467
 4400.0      49.8022737465806
 4500.0      49.8064923266731
 4600.0      49.8104394096458
 4700.0      49.8141377903163
 4800.0      49.8176079216662
 4900.0      49.8208681975861
 5000.0      49.8239351965990
 5100.0      49.8268238925940
 5200.0      49.8295478375764
 5300.0      49.8321193205976
 5400.0      49.8345495063493
 5500.0      49.8368485563387
 5600.0      49.8390257351032
 5700.0      49.8410895035378
 5800.0      49.8430476010905
 5900.0      49.8449071183180
 6000.0      49.8466745610719
# V = 148.733000 (a.u.^3)
    5.0       0.0011512358997
  100.0      12.0973348300252
  200.0      25.3686940716732
  300.0      34.4621001932308
  400.0      39.7979062878887
  500.0      42.9167142874370
  600.0      44.8312214535333
  700.0      46.0711463269752
  800.0      46.9131597607451
  900.0      47.5082661745335
 1000.0      47.9431498542842
 1100.0      48.2699803844722
 1200.0      48.5214992020526
 1300.0      48.7190204030837
 1400.0      48.8768681684999
 1500.0      49.0049405610428
 1600.0      49.1102460997225
 1700.0      49.1978552775147
 1800.0      49.2715072077778
 1900.0      49.3340066017271
 2000.0      49.3874896826863
 2100.0      49.4336060945637
 2200.0      49.4736457323552
 2300.0      49.5086287108766
 2400.0      49.5393701969565
 2500.0      49.5665278049325
 2600.0      49.5906367054745
 2700.0      49.6121359508895
 2800.0      49.6313884371361
 2900.0      49.6486961988073
 3000.0      49.6643122418576
 3100.0      49.6784497804195
 3200.0      49.6912895079115
 3300.0      49.7029853658116
 3400.0      49.7136691542555
 3500.0      49.7234542424910
 3600.0      49.7324385743704
 3700.0      49.7407071177545
 3800.0      49.7483338722757
 3900.0      49.7553835241012
 4000.0      49.7619128168254
 4100.0      49.7679716927697
 4200.0      49.7736042475740
 4300.0      49.7788495321636
 4400.0      49.7837422293379
 4500.0      49.7883132268775
