# T (K)     Gibbs free energy (Ry.)
    4.0      -0.8908071071284
    4.0      -0.8983598369074
    4.0      -0.9062149867842
    4.0      -0.9143533834375
    4.0      -0.9227584129952
    4.0      -0.9314155809735
    4.0      -0.9403121689455
    4.0      -0.9494369627222
    4.0      -0.9587800389003
    4.0      -0.9683325911225
    4.0      -0.9780867910878
    4.0      -0.9880356760009
    4.0      -0.9981730576192
    4.0      -1.0084934483070
    4.0      -1.0189919989959
    4.0      -1.0296644529846
    4.0      -1.0405071111370
    4.0      -1.0515168009343
    4.0      -1.0626908616733
    4.0      -1.0740271325565
    4.0      -1.0855239515456
    4.0      -1.0971801632894
    4.0      -1.1089951431585
    4.0      -1.1209688035851
    4.0      -1.1331016697804
    4.0      -1.1453949025607
    4.0      -1.1578503931638
    4.0      -1.1704708730941
    4.0      -1.1832599125888
    4.0      -1.1962219322625
    4.0      -1.2093619706876
    4.0      -1.2226859961745
    4.0      -1.2362007669300
    4.0      -1.2499138319660
    4.0      -1.2638339192290
    4.0      -1.2779707581643
    4.0      -1.2923348598323
    4.0      -1.3069389131622
    4.0      -1.3213998720323
    4.0      -1.3354189935151
    4.0      -1.3494575196203
    4.0      -1.3636063379718
    4.0      -1.3778572088859
    4.0      -1.3921857467963
    4.0      -1.4066144806925
    4.0      -1.4211215234486
    4.0      -1.4357324722591
    4.0      -1.4504130000287
    4.0      -1.4652289415703
    5.0      -0.8279209074452
    5.0      -0.8280742909278
    5.0      -0.8291034666300
    5.0      -0.8311672706492
    5.0      -0.8341605480286
    5.0      -0.8379501897843
    5.0      -0.8424220330407
    5.0      -0.8474856184040
    5.0      -0.8530698348049
    5.0      -0.8591181569281
    5.0      -0.8655849503339
    5.0      -0.8724327889620
    5.0      -0.8796305411434
    5.0      -0.8871519776782
    5.0      -0.8949747544099
    5.0      -0.9030796553933
    5.0      -0.9114500165705
    5.0      -0.9200712851691
    5.0      -0.9289306763315
    5.0      -0.9380169019997
    5.0      -0.9473199566899
    5.0      -0.9568309427616
    5.0      -0.9665419306970
    5.0      -0.9764458457567
    5.0      -0.9865363757463
    5.0      -0.9968078955635
    5.0      -1.0072554028451
    5.0      -1.0178744697924
    5.0      -1.0286612066486
    5.0      -1.0396122254177
    5.0      -1.0507246244564
    5.0      -1.0619959691101
    5.0      -1.0734242850376
    5.0      -1.0850080623534
    5.0      -1.0967462652400
    5.0      -1.1086383373204
    5.0      -1.1206842504615
    5.0      -1.1328845224924
    5.0      -1.1452402829408
    5.0      -1.1577533506628
    5.0      -1.1704262809419
    5.0      -1.1832625859836
    5.0      -1.1962665693509
    5.0      -1.2094434003057
    5.0      -1.2227989939631
    5.0      -1.2363400146389
    5.0      -1.2500741960223
    5.0      -1.2640102106132
    5.0      -1.2781574969954
    5.0      -1.2925274096842
    5.0      -1.3068048996860
    5.0      -1.3207385530013
    5.0      -1.3347055900521
    5.0      -1.3487812370954
    5.0      -1.3629584789878
    5.0      -1.3772164206155
    5.0      -1.3915737457812
    5.0      -1.4060120462800
    5.0      -1.4205526577182
    5.0      -1.4351661744824
    5.0      -1.4499088701425
    6.0      -0.8170558623831
    6.0      -0.8172072650016
    6.0      -0.8182279256112
    6.0      -0.8202773584245
    6.0      -0.8232523927147
    6.0      -0.8270213323088
    6.0      -0.8314707568401
    6.0      -0.8365105898071
    6.0      -0.8420699210618
    6.0      -0.8480923308973
    6.0      -0.8545322363310
    6.0      -0.8613522306826
    6.0      -0.8685211799843
    6.0      -0.8760128390119
    6.0      -0.8838048353948
    6.0      -0.8918779172779
    6.0      -0.9002153762373
    6.0      -0.9088026079273
    6.0      -0.9176267697893
    6.0      -0.9266765083945
    6.0      -0.9359417455906
    6.0      -0.9454135037413
    6.0      -0.9550837647322
    6.0      -0.9649453557611
    6.0      -0.9749918563202
    6.0      -0.9852175217317
    6.0      -0.9956172167930
