# T (K)      fittedC_V_V (J K^-1 mol^-1)
# V= 188.616000 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.2642901259612
  200.0      34.7056557427092
  300.0      40.0391232796703
  400.0      44.2345628883843
  500.0      45.8773838936433
  600.0      47.0723743472702
  700.0      47.7507479225215
  800.0      48.2305603426901
  900.0      48.5570622323233
 1000.0      48.7975346785019
 1100.0      48.9750703376157
 1200.0      49.1113980207146
 1300.0      49.2185845952533
 1400.0      49.3021283296403
 1500.0      49.3709212642032
 1600.0      49.4263795000162
 1700.0      49.4721191921933
 1800.0      49.5107941833812
 1900.0      49.5423377668909
 2000.0      49.5694649859545
 2100.0      49.5929738592132
 2200.0      49.6130476990336
 2300.0      49.6300722109957
 2400.0      49.6429478857896
 2500.0      49.6564031802812
 2600.0      49.6700930003189
 2700.0      49.6728160632757
 2800.0      49.6900789434502
 2900.0      49.6887470774756
 3000.0      49.6956219450535
 3100.0      49.7080002949013
 3200.0      49.7009968114665
 3300.0      49.7240258866261
 3400.0      49.6995717057863
 3500.0      49.7270818258669
 3600.0      49.7159718877209
 3700.0      49.7155442526559
 3800.0      49.7403533209573
 3900.0      49.6916810231249
 4000.0      49.7599546867816
 4100.0      49.6837253294280
 4200.0      49.7451719887886
 4300.0      49.7202338091866
 4400.0      49.7525800949902
 4500.0      49.4647726805569
 4600.0      50.7697830582495
 4700.0      45.7769746969401
 4800.0      64.4720626301240
 4900.0      -6.0017215302050
 5000.0     -55.2406411057960
 5100.0      62.4588454030101
 5200.0      52.5131706319135
 5300.0      55.4105508274234
 5400.0      47.4782764155190
 5500.0      54.5173445309829
 5600.0      50.2929237439288
 5700.0      56.4624740732930
 5800.0      47.2325987351904
 5900.0      57.7241351593640
 6000.0      68.5437116267093
# V= 184.145758 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.2519738892799
  200.0      34.6936416787834
  300.0      40.0316363968228
  400.0      44.2294778791381
  500.0      45.8739169276816
  600.0      47.0698475879086
  700.0      47.7488627037580
  800.0      48.2291065181719
  900.0      48.5559278911520
 1000.0      48.7966289039755
 1100.0      48.9743497224236
 1200.0      49.1108213208474
 1300.0      49.2181208738556
 1400.0      49.3017670426430
 1500.0      49.3706399663246
 1600.0      49.4261700128736
 1700.0      49.4719742629599
 1800.0      49.5107029557297
 1900.0      49.5423013414815
 2000.0      49.5694757080901
 2100.0      49.5930264086475
 2200.0      49.6131393143750
 2300.0      49.6302021287566
 2400.0      49.6431255186226
 2500.0      49.6566126156256
 2600.0      49.6703201093727
 2700.0      49.6731161175544
 2800.0      49.6903606287717
 2900.0      49.6891083739173
 3000.0      49.6960154324583
 3100.0      49.7083791837825
 3200.0      49.7014731551471
 3300.0      49.7244352575321
 3400.0      49.7001523604763
 3500.0      49.7275693339161
 3600.0      49.7165558478396
 3700.0      49.7161793241168
 3800.0      49.7408851203940
 3900.0      49.6925197499920
 4000.0      49.7604600968075
 4100.0      49.6846751874091
 4200.0      49.7458166231926
 4300.0      49.7210647908073
 4400.0      49.7532461500686
 4500.0      49.4669964914641
 4600.0      50.7651788189527
 4700.0      45.7986474425189
 4800.0      64.3954196923206
 4900.0      -5.7075300732579
 5000.0     -54.6771796181930
 5100.0      62.3871560649047
 5200.0      52.5121446864256
 5300.0      55.3898640822011
 5400.0      47.4948979242850
 5500.0      54.4865259395345
 5600.0      50.3138725619202
 5700.0      56.4246336423691
 5800.0      47.2586538796180
 5900.0      57.6859307867715
 6000.0      68.4390542203628
# V= 183.400717 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.2406855964855
  200.0      34.6826416600639
  300.0      40.0247858253745
  400.0      44.2248263393796
  500.0      45.8707461742829
  600.0      47.0675370018552
  700.0      47.7471390183027
  800.0      48.2277774521698
  900.0      48.5548911087066
 1000.0      48.7958012122088
 1100.0      48.9736914610307
 1200.0      49.1102947580053
 1300.0      49.2176977067635
 1400.0      49.3014376600887
 1500.0      49.3703838207919
 1600.0      49.4259796348080
 1700.0      49.4718430284882
 1800.0      49.5106209239008
 1900.0      49.5422695432403
 2000.0      49.5694871330198
 2100.0      49.5930761877462
 2200.0      49.6132249233620
 2300.0      49.6303228758134
 2400.0      49.6432900521157
 2500.0      49.6568063375313
 2600.0      49.6705300547989
 2700.0      49.6733930233153
 2800.0      49.6906206893626
 2900.0      49.6894415182384
 3000.0      49.6963781484898
 3100.0      49.7087285171230
 3200.0      49.7019119579173
 3300.0      49.7248126403911
 3400.0      49.7006869473111
 3500.0      49.7280184924794
 3600.0      49.7170935461692
 3700.0      49.7167639768014
 3800.0      49.7413750336969
 3900.0      49.6932913699904
 4000.0      49.7609258926128
 4100.0      49.6855488712496
 4200.0      49.7464102614180
 4300.0      49.7218294935986
 4400.0      49.7538595659392
 4500.0      49.4690392481591
 4600.0      50.7609566822079
 4700.0      45.8185353484368
 4800.0      64.3250997900830
 4900.0      -5.4375973155635
 5000.0     -54.1601692352957
 5100.0      62.3214052609861
 5200.0      52.5112127843917
 5300.0      55.3708966226678
 5400.0      47.5101668076534
 5500.0      54.4582727780601
 5600.0      50.3330962051332
 5700.0      56.3899340413869
 5800.0      47.2825716358712
 5900.0      57.6508912266825
 6000.0      68.3430448120181
# V= 182.655677 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.2302931934427
  200.0      34.6725244824017
  300.0      40.0184888769789
  400.0      44.2205518357155
  500.0      45.8678330152353
  600.0      47.0654143824091
  700.0      47.7455557689820
  800.0      48.2265568350894
  900.0      48.5539391135388
 1000.0      48.7950413664834
 1100.0      48.9730873598370
 1200.0      49.1098117247652
 1300.0      49.2173097300625
 1400.0      49.3011359373729
 1500.0      49.3701494565064
 1600.0      49.4258057750049
 1700.0      49.4717235955009
 1800.0      49.5105467737997
 1900.0      49.5422416443827
 2000.0      49.5694990360575
 2100.0      49.5931234163624
 2200.0      49.6133051593794
 2300.0      49.6304354892214
 2400.0      49.6434430234095
 2500.0      49.6569862154836
 2600.0      49.6707248901824
 2700.0      49.6736495942817
 2800.0      49.6908617438431
 2900.0      49.6897499577439
 3000.0      49.6967138712146
 3100.0      49.7090519168839
 3200.0      49.7023178551442
 3300.0      49.7251619601475
