# P (GPa)             Gibbs free energy (Ry.)
# T= 0.000000 K
   23.0      -0.7803282755093
   24.0      -0.7699891205664
   25.0      -0.7596978341694
   26.0      -0.7494532138275
   27.0      -0.7392541109033
   28.0      -0.7290994271616
   29.0      -0.7189881115793
   30.0      -0.7089191575446
   31.0      -0.6988916003327
   32.0      -0.6889045144820
   33.0      -0.6789570113925
   34.0      -0.6690482370593
   35.0      -0.6591773705921
   36.0      -0.6493436226897
   37.0      -0.6395462331104
   38.0      -0.6297844688945
   39.0      -0.6200576243764
   40.0      -0.6103650190052
# T= 2400.000000 K
    0.0      -1.0457322801427
    1.0      -1.0336804837139
    2.0      -1.0217402805457
    3.0      -1.0099061521710
    4.0      -0.9981730576192
    5.0      -0.9865363757463
    6.0      -0.9749918563202
    7.0      -0.9635355782075
    8.0      -0.9521639138873
    9.0      -0.9408734986274
   10.0      -0.9296612031010
   11.0      -0.9185241113751
   12.0      -0.9074594990281
   13.0      -0.8964648168384
   14.0      -0.8855376738158
   15.0      -0.8746758236615
   16.0      -0.8638771528515
   17.0      -0.8531396690111
   18.0      -0.8424614911754
   19.0      -0.8318408410644
   20.0      -0.8212760351893
   21.0      -0.8107654776782
   22.0      -0.8003076537616
   23.0      -0.7899011239352
   24.0      -0.7795445186599
   25.0      -0.7692365335334
   26.0      -0.7589759248824
   27.0      -0.7487615057307
   28.0      -0.7385921421613
   29.0      -0.7284667499813
   30.0      -0.7183842916070
   31.0      -0.7083437731818
   32.0      -0.6983442418781
   33.0      -0.6883847833623
   34.0      -0.6784645198830
   35.0      -0.6685826084417
   36.0      -0.6587382382975
   37.0      -0.6489306288885
   38.0      -0.6391590289827
   39.0      -0.6294227154566
   40.0      -0.6197209904387
# T= 2500.000000 K
    0.0      -1.0562847980520
    1.0      -1.0441687098179
    2.0      -1.0321686690282
    3.0      -1.0202787218539
    4.0      -1.0084934483070
    5.0      -0.9968078955635
    6.0      -0.9852175217317
    7.0      -0.9737181481040
    8.0      -0.9623059184062
    9.0      -0.9509772642968
   10.0      -0.9397288746998
   11.0      -0.9285576698693
   12.0      -0.9174607789879
   13.0      -0.9064355197138
   14.0      -0.8954793809527
   15.0      -0.8845900078053
   16.0      -0.8737651871071
   17.0      -0.8630028358251
   18.0      -0.8523009904332
   19.0      -0.8416577968794
   20.0      -0.8310715019916
   21.0      -0.8205404457509
   22.0      -0.8100630542918
   23.0      -0.7996378335610
   24.0      -0.7892633635708
   25.0      -0.7789382931843
   26.0      -0.7686613353777
   27.0      -0.7584312629250
   28.0      -0.7482469044553
   29.0      -0.7381071408366
   30.0      -0.7280109018431
   31.0      -0.7179571630636
   32.0      -0.7079449430435
   33.0      -0.6979733009965
   34.0      -0.6880413344544
   35.0      -0.6781481767494
   36.0      -0.6682929947559
   37.0      -0.6584749873119
   38.0      -0.6486933842278
   39.0      -0.6389474435531
   40.0      -0.6292364496959
# T= 2600.000000 K
    0.0      -1.0670270370848
    1.0      -1.0548432457845
    2.0      -1.0427803378571
    3.0      -1.0308318700960
    4.0      -1.0189919989959
    5.0      -1.0072554028451
    6.0      -0.9956172167930
    7.0      -0.9840729780452
    8.0      -0.9726185792696
    9.0      -0.9612502290538
   10.0      -0.9499644180147
   11.0      -0.9387578886460
   12.0      -0.9276276108676
   13.0      -0.9165707586842
   14.0      -0.9055846918920
   15.0      -0.8946669376515
   16.0      -0.8838151766293
   17.0      -0.8730272290468
   18.0      -0.8623010426287
   19.0      -0.8516346822725
   20.0      -0.8410263207374
   21.0      -0.8304742299678
   22.0      -0.8199767734398
   23.0      -0.8095323993177
   24.0      -0.7991396342500
   25.0      -0.7887970777412
   26.0      -0.7785033970390
   27.0      -0.7682573224797
   28.0      -0.7580576432390
   29.0      -0.7479032034400
   30.0      -0.7377928985704
   31.0      -0.7277256722710
   32.0      -0.7177005135079
   33.0      -0.7077164537126
   34.0      -0.6977725641402
   35.0      -0.6878679533763
   36.0      -0.6780017652779
   37.0      -0.6681731776907
   38.0      -0.6583813998727
   39.0      -0.6486256702675
   40.0      -0.6389052557219
# T= 2700.000000 K
    0.0      -1.0779557704287
    1.0      -1.0657005407280
    2.0      -1.0535714622014
    3.0      -1.0415615392814
    4.0      -1.0296644529846
    5.0      -1.0178744697924
    6.0      -1.0061863659903
    7.0      -0.9945953644612
    8.0      -0.9830970812892
    9.0      -0.9716874803662
   10.0      -0.9603628350344
   11.0      -0.9491196945794
   12.0      -0.9379548551774
   13.0      -0.9268653360408
   14.0      -0.9158483562469
   15.0      -0.9049013171412
   16.0      -0.8940217846810
   17.0      -0.8832074746891
   18.0      -0.8724562404946
   19.0      -0.8617660607175
   20.0      -0.8511350289241
   21.0      -0.8405613444743
   22.0      -0.8300433042457
   23.0      -0.8195792951546
   24.0      -0.8091677873800
   25.0      -0.7988073282506
   26.0      -0.7884965367279
   27.0      -0.7782340983874
   28.0      -0.7680187608474
   29.0      -0.7578493296322
   30.0      -0.7477246643863
   31.0      -0.7376436753915
   32.0      -0.7276053203505
   33.0      -0.7176086013961
   34.0      -0.7076525622856
   35.0      -0.6977362859893
   36.0      -0.6878588929001
   37.0      -0.6780195382385
   38.0      -0.6682174097160
   39.0      -0.6584517258575
   40.0      -0.6487217354893
# T= 2800.000000 K
    0.0      -1.0890684622919
    1.0      -1.0767376901822
    2.0      -1.0645388276736
    3.0      -1.0524642530591
    4.0      -1.0405071111370
    5.0      -1.0286612066486
    6.0      -1.0169209156617
    7.0      -1.0052811121221
    8.0      -0.9937371063544
    9.0      -0.9822845930536
   10.0      -0.9709196072046
   11.0      -0.9596384866601
   12.0      -0.9484378391059
   13.0      -0.9373145145732
   14.0      -0.9262655809833
   15.0      -0.9152883029029
   16.0      -0.9043801227000
   17.0      -0.8935386449972
   18.0      -0.8827616212590
   19.0      -0.8720469373966
   20.0      -0.8613926027410
   21.0      -0.8507967395273
   22.0      -0.8402575738191
   23.0      -0.8297734274280
   24.0      -0.8193427106072
   25.0      -0.8089639154437
   26.0      -0.7986356098788
   27.0      -0.7883564322905
   28.0      -0.7781250865761
   29.0      -0.7679403376777
   30.0      -0.7578010074962
   31.0      -0.7477059711443
   32.0      -0.7376541534911
   33.0      -0.7276445259593
   34.0      -0.7176761037896
   35.0      -0.7077479436071
   36.0      -0.6978591406826
   37.0      -0.6880088264645
   38.0      -0.6781961664045
   39.0      -0.6684203590141
   40.0      -0.6586806334927
# T= 2900.000000 K
    0.0      -1.1003632754743
    1.0      -1.0879524299529
    2.0      -1.0756798143453
    3.0      -1.0635370920750
    4.0      -1.0515168009343
    5.0      -1.0396122254177
    6.0      -1.0278172933740
    7.0      -1.0161264899629
    8.0      -1.0045347863690
    9.0      -0.9930375799903
   10.0      -0.9816306438246
   11.0      -0.9703100837495
   12.0      -0.9590723017846
   13.0      -0.9479139638738
   14.0      -0.9368319737563
   15.0      -0.9258234478311
   16.0      -0.9148856959459
   17.0      -0.9040162017434
   18.0      -0.8932126078466
   19.0      -0.8824727014166
   20.0      -0.8717944012981
   21.0      -0.8611757471343
   22.0      -0.8506148896018
   23.0      -0.8401100814302
   24.0      -0.8296596693417
   25.0      -0.8192620869098
   26.0      -0.8089158481023
   27.0      -0.7986195414299
   28.0      -0.7883718246385
   29.0      -0.7781714198818
   30.0      -0.7680171093166
   31.0      -0.7579077310698
   32.0      -0.7478421755787
   33.0      -0.7378193823864
   34.0      -0.7278383370118
   35.0      -0.7178980680309
   36.0      -0.7079976443463
   37.0      -0.6981361726748
   38.0      -0.6883127960123
   39.0      -0.6785266913975
   40.0      -0.6687770673000
# T= 3000.000000 K
    0.0      -1.1118390678316
    1.0      -1.0993431283749
    2.0      -1.0869923846692
    3.0      -1.0747776804941
    4.0      -1.0626908616733
    5.0      -1.0507246244564
    6.0      -1.0388723922689
    7.0      -1.0271282153809
    8.0      -1.0154866874929
    9.0      -1.0039428765554
   10.0      -0.9924922666219
   11.0      -0.9811307086913
   12.0      -0.9698543792319
   13.0      -0.9586597440422
   14.0      -0.9475435273572
   15.0      -0.9365026860720
   16.0      -0.9255343853279
   17.0      -0.9146359795370
   18.0      -0.9038049940024
   19.0      -0.8930391090723
   20.0      -0.8823361471729
   21.0      -0.8716940600838
   22.0      -0.8611109179815
   23.0      -0.8505848998557
   24.0      -0.8401142848602
   25.0      -0.8296974445080
   26.0      -0.8193328356301
   27.0      -0.8090189940179
   28.0      -0.7987545286820
   29.0      -0.7885381166534
   30.0      -0.7783684982697
   31.0      -0.7682444728850
   32.0      -0.7581648949497
   33.0      -0.7481286704081
   34.0      -0.7381347533696
   35.0      -0.7281821430061
   36.0      -0.7182698807067
   37.0      -0.7083970480048
   38.0      -0.6985627640954
   39.0      -0.6887661831967
   40.0      -0.6790064923113
# T= 3100.000000 K
    0.0      -1.1234954342101
    1.0      -1.1109088086127
    2.0      -1.0984750924340
    3.0      -1.0861841826400
    4.0      -1.0740271325565
    5.0      -1.0619959691101
    6.0      -1.0500835458938
    7.0      -1.0382834243731
    8.0      -1.0265897764728
    9.0      -1.0149973038068
   10.0      -1.0035011705513
   11.0      -0.9920969469452
   12.0      -0.9807805616604
   13.0      -0.9695482613497
   14.0      -0.9583965752278
   15.0      -0.9473222858066
   16.0      -0.9363224025256
   17.0      -0.9253941394965
   18.0      -0.9145348952132
   19.0      -0.9037422363169
   20.0      -0.8930138813177
   21.0      -0.8823476874425
   22.0      -0.8717416390903
   23.0      -0.8611938369016
   24.0      -0.8507024881974
   25.0      -0.8402658985453
   26.0      -0.8298824641473
   27.0      -0.8195506649689
   28.0      -0.8092690585298
   29.0      -0.7990362742870
   30.0      -0.7888510085413
   31.0      -0.7787120198067
   32.0      -0.7686181245838
   33.0      -0.7585681934825
   34.0      -0.7485611476460
   35.0      -0.7385959555395
   36.0      -0.7286716302976
   37.0      -0.7187872268134
   38.0      -0.7089418390159
   39.0      -0.6991345973385
   40.0      -0.6893646671592
# T= 3200.000000 K
    0.0      -1.1353327556580
    1.0      -1.1226491797158
    2.0      -1.1101270991347
    3.0      -1.0977553098922
    4.0      -1.0855239515456
    5.0      -1.0734242850376
    6.0      -1.0614485168529
    7.0      -1.0495896567212
    8.0      -1.0378414031173
    9.0      -1.0261980487597
   10.0      -1.0146544024590
   11.0      -1.0032057239969
   12.0      -0.9918476692863
   13.0      -0.9805762442567
   14.0      -0.9693877652625
   15.0      -0.9582788246787
   16.0      -0.9472462629624
   17.0      -0.9362871418435
   18.0      -0.9253987240041
   19.0      -0.9145784522864
   20.0      -0.9038239339111
   21.0      -0.8931329254568
   22.0      -0.8825033192686
   23.0      -0.8719331320270
   24.0      -0.8614204945001
   25.0      -0.8509636422446
   26.0      -0.8405609071765
   27.0      -0.8302107101275
   28.0      -0.8199115541362
   29.0      -0.8096620183795
   30.0      -0.7994607526726
   31.0      -0.7893064724715
   32.0      -0.7791979543172
   33.0      -0.7691340316846
   34.0      -0.7591135913243
   35.0      -0.7491355698167
   36.0      -0.7391989503363
   37.0      -0.7293027596489
   38.0      -0.7194460652801
   39.0      -0.7096279733602
   40.0      -0.6998476268349
# T= 3300.000000 K
    0.0      -1.1473522375019
    1.0      -1.1345646699996
    2.0      -1.1219481962440
    3.0      -1.1094903344662
    4.0      -1.0971801632894
    5.0      -1.0850080623534
    6.0      -1.0729654982995
    7.0      -1.0610448554113
    8.0      -1.0492392982956
    9.0      -1.0375426613164
   10.0      -1.0259493570677
   11.0      -1.0144543007819
   12.0      -1.0030528471740
   13.0      -0.9917407373097
   14.0      -0.9805140538737
   15.0      -0.9693691823883
   16.0      -0.9583027782790
   17.0      -0.9473117392546
   18.0      -0.9363931795219
   19.0      -0.9255444095169
   20.0      -0.9147629166562
   21.0      -0.9040463485201
   22.0      -0.8933924992005
   23.0      -0.8827992960577
   24.0      -0.8722647881867
   25.0      -0.8617871364008
   26.0      -0.8513646042111
   27.0      -0.8409955497031
   28.0      -0.8306784182214
   29.0      -0.8204117357772
   30.0      -0.8101941031015
   31.0      -0.8000241902696
   32.0      -0.7899007318308
   33.0      -0.7798225223771
   34.0      -0.7697884124957
   35.0      -0.7597973050476
   36.0      -0.7498481517242
   37.0      -0.7399399498408
   38.0      -0.7300717397251
   39.0      -0.7202426024024
   40.0      -0.7104516566838
# T= 3400.000000 K
    0.0      -1.1595558728478
    1.0      -1.1466565201097
    2.0      -1.1339388680486
    3.0      -1.1213891300607
    4.0      -1.1089951431585
    5.0      -1.0967462652400
    6.0      -1.0846331132116
    7.0      -1.0726473573161
    8.0      -1.0607815577486
    9.0      -1.0490290325874
   10.0      -1.0373837508418
   11.0      -1.0258402439697
   12.0      -1.0143935327629
   13.0      -1.0030390661301
   14.0      -0.9917726697103
   15.0      -0.9805905023489
   16.0      -0.9694890182122
   17.0      -0.9584649355743
   18.0      -0.9475152086977
   19.0      -0.9366370043223
   20.0      -0.9258276801200
   21.0      -0.9150847676171
   22.0      -0.9044059550885
   23.0      -0.8937890737002
   24.0      -0.8832320853970
   25.0      -0.8727330715543
   26.0      -0.8622902229614
   27.0      -0.8519018310346
   28.0      -0.8415662799051
   29.0      -0.8312820392880
   30.0      -0.8210476580497
   31.0      -0.8108617583962
   32.0      -0.8007230306086
   33.0      -0.7906302282609
   34.0      -0.7805821638546
   35.0      -0.7705777048152
   36.0      -0.7606157698227
   37.0      -0.7506953257423
   38.0      -0.7408153846061
   39.0      -0.7309750005853
   40.0      -0.7211732672176
# T= 3500.000000 K
    0.0      -1.1719463008254
    1.0      -1.1589267669317
    2.0      -1.1461003120511
    3.0      -1.1334521835368
    4.0      -1.1209688035851
    5.0      -1.1086383373204
    6.0      -1.0964504182561
    7.0      -1.0843958976300
    8.0      -1.0724666470890
    9.0      -1.0606554008751
   10.0      -1.0489556290522
   11.0      -1.0373614339913
   12.0      -1.0258674649666
   13.0      -1.0144688474312
   14.0      -1.0031611237381
   15.0      -0.9919402034748
   16.0      -0.9808023210036
   17.0      -0.9697439987271
   18.0      -0.9587620172961
   19.0      -0.9478533871789
   20.0      -0.9370153271232
   21.0      -0.9262452422434
   22.0      -0.9155407073416
   23.0      -0.9048994511883
   24.0      -0.8943193422643
   25.0      -0.8837983767924
   26.0      -0.8733346680148
   27.0      -0.8629264365398
   28.0      -0.8525720015816
   29.0      -0.8422697732172
   30.0      -0.8320182454320
   31.0      -0.8218159898382
   32.0      -0.8116616499884
   33.0      -0.8015539362131
   34.0      -0.7914916209218
   35.0      -0.7814735344151
   36.0      -0.7714985610616
   37.0      -0.7615656357011
   38.0      -0.7516737403273
   39.0      -0.7418219009771
   40.0      -0.7320091849451
# T= 3600.000000 K
    0.0      -1.1845269328059
    1.0      -1.1713782171118
    2.0      -1.1584345874633
    3.0      -1.1456807031425
    4.0      -1.1331016697804
    5.0      -1.1206842504615
    6.0      -1.1084169327547
    7.0      -1.0962896220401
    8.0      -1.0842934008156
    9.0      -1.0724203396049
   10.0      -1.0606633447512
   11.0      -1.0490160366474
   12.0      -1.0374726496403
   13.0      -1.0260279496706
   14.0      -1.0146771658632
   15.0      -1.0034159332161
   16.0      -0.9922402445379
   17.0      -0.9811464089840
   18.0      -0.9701310168931
   19.0      -0.9591909104689
   20.0      -0.9483231564290
   21.0      -0.9375250246111
   22.0      -0.9267939676679
   23.0      -0.9161276034135
   24.0      -0.9055237004639
   25.0      -0.8949801644218
   26.0      -0.8844950258205
   27.0      -0.8740664296772
   28.0      -0.8636926261059
   29.0      -0.8533719618815
   30.0      -0.8431028728567
   31.0      -0.8328838771417
   32.0      -0.8227135689594
   33.0      -0.8125906130989
   34.0      -0.8025137398939
   35.0      -0.7924817406561
   36.0      -0.7824934635023
   37.0      -0.7725478095167
   38.0      -0.7626437291933
   39.0      -0.7527802192442
   40.0      -0.7429563201923
# T= 3700.000000 K
    0.0      -1.1973018794478
    1.0      -1.1840143430761
    2.0      -1.1709445433875
    3.0      -1.1580766523549
    4.0      -1.1453949025607
    5.0      -1.1328845224924
    6.0      -1.1205326533132
    7.0      -1.1083281001029
    8.0      -1.0962610361057
    9.0      -1.0843227720618
   10.0      -1.0725055746362
   11.0      -1.0608025202908
   12.0      -1.0492073779971
   13.0      -1.0377145126466
   14.0      -1.0263188056421
   15.0      -1.0150155887506
   16.0      -1.0038005887830
   17.0      -0.9926698809790
   18.0      -0.9816198485756
   19.0      -0.9706471494915
   20.0      -0.9597486866526
   21.0      -0.9489215829671
   22.0      -0.9381631587363
   23.0      -0.9274709135987
   24.0      -0.9168425086212
   25.0      -0.9062757517905
   26.0      -0.8957685853236
   27.0      -0.8853190738714
   28.0      -0.8749253940857
   29.0      -0.8645858254878
   30.0      -0.8542987422608
   31.0      -0.8440626058679
   32.0      -0.8338759584025
   33.0      -0.8237374165891
   34.0      -0.8136456663540
   35.0      -0.8035994578957
   36.0      -0.7935976011865
   37.0      -0.7836389618449
   38.0      -0.7737224575116
   39.0      -0.7638470546791
   40.0      -0.7540117653686
# T= 3800.000000 K
    0.0      -1.2102760409179
    1.0      -1.1968393585059
    2.0      -1.1836337430518
    3.0      -1.1706428645306
    4.0      -1.1578503931638
    5.0      -1.1452402829408
    6.0      -1.1327980982365
    7.0      -1.1205113542623
    8.0      -1.1083691683365
    9.0      -1.0963619773343
   10.0      -1.0844813170634
   11.0      -1.0727196475794
   12.0      -1.0610702133562
   13.0      -1.0495269301003
   14.0      -1.0380842917558
   15.0      -1.0267372939183
   16.0      -1.0154813699255
   17.0      -1.0043123375137
   18.0      -0.9932263534937
   19.0      -0.9822198745529
   20.0      -0.9712896255840
   21.0      -0.9604325697019
   22.0      -0.9496458853873
   23.0      -0.9389269434721
   24.0      -0.9282732896587
   25.0      -0.9176826279743
   26.0      -0.9071528059236
   27.0      -0.8966818019949
   28.0      -0.8862677144780
   29.0      -0.8759087514358
   30.0      -0.8656032216354
   31.0      -0.8553495265189
   32.0      -0.8451461530108
   33.0      -0.8349916670310
   34.0      -0.8248847076280
   35.0      -0.8148239816582
   36.0      -0.8048082589971
   37.0      -0.7948363682536
   38.0      -0.7849071927674
   39.0      -0.7750196669274
   40.0      -0.7651727727474
# T= 3900.000000 K
    0.0      -1.2234551740868
    1.0      -1.2098582766149
    2.0      -1.1965064953496
    3.0      -1.1833829782048
    4.0      -1.1704708730941
    5.0      -1.1577533506628
    6.0      -1.1452143620364
    7.0      -1.1328398966069
    8.0      -1.1206178365237
    9.0      -1.1085376058909
   10.0      -1.0965899007865
   11.0      -1.0847664786346
   12.0      -1.0730599901139
   13.0      -1.0614638454225
   14.0      -1.0499721050707
   15.0      -1.0385793904712
   16.0      -1.0272808100596
   17.0      -1.0160718976231
   18.0      -1.0049485608520
   19.0      -0.9939070371846
   20.0      -0.9829438562320
   21.0      -0.9720558089229
   22.0      -0.9612399184086
   23.0      -0.9504934177246
   24.0      -0.9398137282406
   25.0      -0.9291984413177
   26.0      -0.9186453032326
   27.0      -0.9081522007336
   28.0      -0.8977171485217
   29.0      -0.8873382783820
   30.0      -0.8770138294383
   31.0      -0.8667421394125
   32.0      -0.8565216367848
   33.0      -0.8463508337528
   34.0      -0.8362283198989
   35.0      -0.8261527564806
   36.0      -0.8161228712635
   37.0      -0.8061374538257
   38.0      -0.7961953512633
   39.0      -0.7862954642373
   40.0      -0.7764367433187
# T= 4000.000000 K
    0.0      -1.2368457674664
    1.0      -1.2230768145701
    2.0      -1.2095677844361
    3.0      -1.1963012820980
    4.0      -1.1832599125888
    5.0      -1.1704262809419
    6.0      -1.1577831504303
    7.0      -1.1453147577761
    8.0      -1.1330075279784
    9.0      -1.1208497029891
   10.0      -1.1088310082759
   11.0      -1.0969423949497
   12.0      -1.0851758383706
   13.0      -1.0735241771700
   14.0      -1.0619809849262
   15.0      -1.0505404650421
   16.0      -1.0391973648044
   17.0      -1.0279469041272
   18.0      -1.0167847161360
   19.0      -1.0057067974662
   20.0      -0.9947094652507
   21.0      -0.9837893215232
   22.0      -0.9729432222375
   23.0      -0.9621682504471
   24.0      -0.9514616929307
   25.0      -0.9408210209968
   26.0      -0.9302438718236
   27.0      -0.9197280333512
   28.0      -0.9092714310186
   29.0      -0.8988721154870
   30.0      -0.8885282518344
   31.0      -0.8782381100895
   32.0      -0.8680000567402
   33.0      -0.8578125471084
   34.0      -0.8476741184943
   35.0      -0.8375833839970
   36.0      -0.8275390269286
   37.0      -0.8175397957434
   38.0      -0.8075844994094
   39.0      -0.7976720032076
   40.0      -0.7878012251914
# T= 4100.000000 K
    0.0      -1.2504554484140
    1.0      -1.2365017298921
    2.0      -1.2228235443024
    3.0      -1.2094029317307
    4.0      -1.1962219322625
    5.0      -1.1832625859836
    6.0      -1.1705069384201
    7.0      -1.1579375942794
    8.0      -1.1455392469916
    9.0      -1.1332987469429
   10.0      -1.1212046885560
   11.0      -1.1092470927716
   12.0      -1.0974171612980
   13.0      -1.0857070835923
   14.0      -1.0741098833486
   15.0      -1.0626192949883
   16.0      -1.0512296627692
   17.0      -1.0399358581286
   18.0      -1.0287332109949
   19.0      -1.0176174526288
   20.0      -1.0065846674916
   21.0      -0.9956312514971
   22.0      -0.9847538783649
   23.0      -0.9739494682794
   24.0      -0.9632151635225
   25.0      -0.9525483044613
   26.0      -0.9419464113337
   27.0      -0.9314071667592
   28.0      -0.9209284003928
   29.0      -0.9105080759188
   30.0      -0.9001442794221
   31.0      -0.8898352089850
   32.0      -0.8795791653190
   33.0      -0.8693745434701
   34.0      -0.8592198253988
   35.0      -0.8491135732952
   36.0      -0.8390544235419
   37.0      -0.8290410812570
   38.0      -0.8190723154366
   39.0      -0.8091469544969
   40.0      -0.7992638821708
# T= 4200.000000 K
    0.0      -1.2642925086974
    1.0      -1.2501404389240
    2.0      -1.2362803577884
    3.0      -1.2226937176047
    4.0      -1.2093619706876
    5.0      -1.1962665693509
    6.0      -1.1833889659088
    7.0      -1.1707106888820
    8.0      -1.1582145236788
    9.0      -1.1458856677993
   10.0      -1.1337113878513
   11.0      -1.1216806234321
   12.0      -1.1097836851465
   13.0      -1.0980120208266
   14.0      -1.0863580304426
   15.0      -1.0748149198094
   16.0      -1.0633765817237
   17.0      -1.0520374992874
   18.0      -1.0407926663844
   19.0      -1.0296375215212
   20.0      -1.0185678928971
   21.0      -1.0075799516547
   22.0      -0.9966701717193
   23.0      -0.9858352975050
   24.0      -0.9750723130316
   25.0      -0.9643784187339
   26.0      -0.9537510085378
   27.0      -0.9431876509862
   28.0      -0.9326860734197
   29.0      -0.9222441468698
   30.0      -0.9118598731394
   31.0      -0.9015313735240
   32.0      -0.8912568787179
   33.0      -0.8810347197833
   34.0      -0.8708633200635
   35.0      -0.8607411879346
   36.0      -0.8506669102960
   37.0      -0.8406391467057
   38.0      -0.8306566240779
   39.0      -0.8207181318619
   40.0      -0.8108225176321
# T= 4300.000000 K
    0.0      -1.2783666065534
    1.0      -1.2640016006250
    2.0      -1.2499459366846
    3.0      -1.2361804550843
    4.0      -1.2226859961745
    5.0      -1.2094434003057
    6.0      -1.1964335078288
    7.0      -1.1836371594421
    8.0      -1.1710355555318
    9.0      -1.1586119367874
   10.0      -1.1463519964437
   11.0      -1.1342434072506
   12.0      -1.1222754464821
   13.0      -1.1104387086267
   14.0      -1.0987248826415
   15.0      -1.0871265753831
   16.0      -1.0756371715895
   17.0      -1.0642507198634
   18.0      -1.0529618400098
   19.0      -1.0417656465407
   20.0      -1.0306576850302
   21.0      -1.0196338793124
   22.0      -1.0086904859734
   23.0      -0.9978240562343
   24.0      -0.9870314039583
   25.0      -0.9763095767598
   26.0      -0.9656558321452
   27.0      -0.9550676169605
   28.0      -0.9445425481029
   29.0      -0.9340783968490
   30.0      -0.9236730750192
   31.0      -0.9133246222032
   32.0      -0.9030311946287
   33.0      -0.8927910553733
   34.0      -0.8826025656017
   35.0      -0.8724641767105
   36.0      -0.8623744232764
   37.0      -0.8523319167083
   38.0      -0.8423353395123
   39.0      -0.8323834400871
   40.0      -0.8224750279741
# T= 4400.000000 K
    0.0      -1.2926883657030
    1.0      -1.2780947960604
    2.0      -1.2638288710212
    3.0      -1.2498707936306
    4.0      -1.2362007669300
    5.0      -1.2227989939631
    6.0      -1.2096456777731
    7.0      -1.1967210214031
    8.0      -1.1840052571897
    9.0      -1.1714796116079
   10.0      -1.1591278949035
   11.0      -1.1469362827169
   12.0      -1.1348928442790
   13.0      -1.1229871868326
   14.0      -1.1112101829292
   15.0      -1.0995537577004
   16.0      -1.0880107211553
   17.0      -1.0765746337003
   18.0      -1.0652396971513
   19.0      -1.0540006658332
   20.0      -1.0428527730296
   21.0      -1.0317916698599
   22.0      -1.0208133744253
   23.0      -1.0099142275518
   24.0      -0.9990908569206
   25.0      -0.9883401447560
   26.0      -0.9776592016056
   27.0      -0.9670453415929
   28.0      -0.9564960634371
   29.0      -0.9460090319573
   30.0      -0.9355820623277
   31.0      -0.9252131065667
   32.0      -0.9149002414788
   33.0      -0.9046416578848
   34.0      -0.8944356509666
   35.0      -0.8842806117300
   36.0      -0.8741750193681
   37.0      -0.8641174343922
   38.0      -0.8541064924331
   39.0      -0.8441408986908
   40.0      -0.8342194229539
# T= 4500.000000 K
    0.0      -1.3072693632182
    1.0      -1.2924305199640
    2.0      -1.2779386240551
    3.0      -1.2637732149132
    4.0      -1.2499138319660
    5.0      -1.2363400146389
    6.0      -1.2230313023565
    7.0      -1.2099672345441
    8.0      -1.1971273506268
    9.0      -1.1844913940906
   10.0      -1.1720409894722
   11.0      -1.1597605264729
   12.0      -1.1476366508524
   13.0      -1.1356578186330
   14.0      -1.1238139594102
   15.0      -1.1120962178878
   16.0      -1.1004967507696
   17.0      -1.0890085673585
   18.0      -1.0776254005783
   19.0      -1.0663416028822
   20.0      -1.0551520609466
   21.0      -1.0440521249867
   22.0      -1.0330375501613
   23.0      -1.0221044474410
   24.0      -1.0112492408015
   25.0      -1.0004686333358
   26.0      -0.9897595748874
   27.0      -0.9791192378231
   28.0      -0.9685449927925
   29.0      -0.9580343894594
   30.0      -0.9475851398500
   31.0      -0.9371951026214
   32.0      -0.9268622697909
   33.0      -0.9165847550579
   34.0      -0.9063607833788
   35.0      -0.8961886816595
   36.0      -0.8860668704385
   37.0      -0.8759938564445
   38.0      -0.8659682259219
   39.0      -0.8559886386233
   40.0      -0.8460538223793
# T= 4600.000000 K
    0.0      -1.3221228976533
    1.0      -1.3070208360423
    2.0      -1.2922860871549
    3.0      -1.2778974989114
    4.0      -1.2638339192290
    5.0      -1.2500741960223
    6.0      -1.2365971772080
    7.0      -1.2233817107027
    8.0      -1.2104066444228
    9.0      -1.1976508336655
   10.0      -1.1850938555330
   11.0      -1.1727179515670
   12.0      -1.1605080738631
   13.0      -1.1484513250168
   14.0      -1.1365365380094
   15.0      -1.1247539573228
   16.0      -1.1130949933868
   17.0      -1.1015520298724
   18.0      -1.0901182712666
   19.0      -1.0787876197860
   20.0      -1.0675545758264
   21.0      -1.0564141561458
   22.0      -1.0453618259725
   23.0      -1.0343934429205
   24.0      -1.0235052093175
   25.0      -1.0126936312933
   26.0      -1.0019554859722
   27.0      -0.9912877904043
   28.0      -0.9806877774597
   29.0      -0.9701528736840
   30.0      -0.9596806795823
   31.0      -0.9492689533997
   32.0      -0.9389155966859
   33.0      -0.9286186410504
   34.0      -0.9183762367431
   35.0      -0.9081866425604
   36.0      -0.8980482168259
   37.0      -0.8879594093208
   38.0      -0.8779187540498
   39.0      -0.8679248627358
   40.0      -0.8579764189468
# T= 4700.000000 K
    0.0      -1.3372635341093
    1.0      -1.3218790063618
    2.0      -1.3068832830879
    3.0      -1.2922544913389
    4.0      -1.2779707581643
    5.0      -1.2640102106132
    6.0      -1.2503509757346
    7.0      -1.2369711805785
    8.0      -1.2238489521942
    9.0      -1.2109624176309
   10.0      -1.1982898046637
   11.0      -1.1858109623079
   12.0      -1.1735088061810
   13.0      -1.1613688332015
   14.0      -1.1493785901260
   15.0      -1.1375272768902
