# T (K)      C_V_V (J K^-1 mol^-1)
# V = 188.616000 (a.u.^3)
 2000.0      49.5695699913591
 2100.0      49.5933734608897
 2200.0      49.6137225930467
 2300.0      49.6310171741647
 2400.0      49.6442295379169
 2500.0      49.6579093160206
 2600.0      49.6717239314585
 2700.0      49.6749621130645
 2800.0      49.6920955727955
 2900.0      49.6913259817654
 3000.0      49.6984285749929
 3100.0      49.7107041563157
 3200.0      49.7043890719060
 3300.0      49.7269462598391
 3400.0      49.7037011621714
 3500.0      49.7305548939071
 3600.0      49.7201261028576
 3700.0      49.7200600807854
 3800.0      49.7441409483346
 3900.0      49.6976354188264
 4000.0      49.7635579204745
 4100.0      49.6904654455908
 4200.0      49.7497591534838
 4300.0      49.7261370533605
 4400.0      49.7573206364880
 4500.0      49.4805026886101
 4600.0      50.7373485425486
 4700.0      45.9299015411025
 4800.0      63.9314617934393
 4900.0      -3.9264203924876
 5000.0     -51.2656310309238
 5100.0      61.9536339056629
 5200.0      52.5061068953826
 5300.0      55.2648702736578
 5400.0      47.5958609646554
 5500.0      54.3003912895529
 5600.0      50.4407398686583
 5700.0      56.1959198033554
 5800.0      47.4166010941079
 5900.0      57.4549011534826
 6000.0      67.8057697706303
# V = 187.125919 (a.u.^3)
    0.0      -0.0000000000000
  100.0      16.0112699010088
  200.0      34.4575368147677
  300.0      39.8839958132355
  400.0      44.1290539720568
  500.0      45.8053703648480
  600.0      47.0198566132135
  700.0      47.7115356848346
  800.0      48.2002988646514
  900.0      48.5334253844747
 1000.0      48.7786390986565
 1100.0      48.9600099620769
 1200.0      49.0993175228675
 1300.0      49.2088424380773
 1400.0      49.2945018127946
 1500.0      49.3649464771159
 1600.0      49.4218854112986
 1700.0      49.4689540822501
 1800.0      49.5087339611264
 1900.0      49.5414024918703
 2000.0      49.5694967825818
 2100.0      49.5938626063107
 2200.0      49.6147359046586
 2300.0      49.6325432772239
 2400.0      49.6463927108775
 2500.0      49.6604964438821
 2600.0      49.6745462304232
 2700.0      49.6787556383512
 2800.0      49.6956420202095
 2900.0      49.6959318410466
 3000.0      49.7034599942604
 3100.0      49.7155385146878
 3200.0      49.7105196958777
 3300.0      49.7321769476697
 3400.0      49.7112163452439
 3500.0      49.7368191448737
 3600.0      49.7276745141732
 3700.0      49.7282840884633
 3800.0      49.7509813721397
 3900.0      49.7085684685771
 4000.0      49.7700321463257
 4100.0      49.7028713569981
 4200.0      49.7580816879984
 4300.0      49.7369403260175
 4400.0      49.7659126056627
 4500.0      49.5099228757899
 4600.0      50.6754347399514
 4700.0      46.2194345992738
 4800.0      62.9060196047742
 4900.0       0.0080376813150
 5000.0     -43.7315386685855
 5100.0      60.9912018710461
 5200.0      52.4910744454898
 5300.0      54.9863615036456
 5400.0      47.8156966495130
 5500.0      53.8849625314424
 5600.0      50.7205342689679
 5700.0      55.6870696771122
 5800.0      47.7634994027866
 5900.0      56.9419913046488
 6000.0      66.4037029791033
# V = 186.380879 (a.u.^3)
    0.0      -0.0000000000000
  100.0      15.8468274298537
  200.0      34.2941204220423
  300.0      39.7809941708581
  400.0      44.0587537700102
  500.0      45.7572610684743
  600.0      46.9847168281673
  700.0      47.6852521797978
  800.0      48.1799792733710
  900.0      48.5175131602063
 1000.0      48.7658843454363
 1100.0      48.9498001380713
 1200.0      49.0910834235386
 1300.0      49.2021572040575
 1400.0      49.2892106361415
 1500.0      49.3607431984703
 1600.0      49.4186538724960
 1700.0      49.4665911757566
 1800.0      49.5070922772223
 1900.0      49.5404908463043
 2000.0      49.5692115378322
 2100.0      49.5941308217092
 2200.0      49.6155189496585
 2300.0      49.6338288510104
 2400.0      49.6483008110349
 2500.0      49.6628182309857
 2600.0      49.6770971484932
 2700.0      49.6822527713502
 2800.0      49.6988961819043
 2900.0      49.7002175355904
 3000.0      49.7081573323901
 3100.0      49.7200414165014
 3200.0      49.7162840766842
 3300.0      49.7370567222145
 3400.0      49.7183253864320
 3500.0      49.7426991871834
 3600.0      49.7348054803387
 3700.0      49.7360683232979
 3800.0      49.7574095924149
 3900.0      49.7189891365834
 4000.0      49.7760891691817
 4100.0      49.7147201155827
 4200.0      49.7659338976563
 4300.0      49.7472085268231
 4400.0      49.7740118363792
 4500.0      49.5383960715835
 4600.0      50.6145281660486
 4700.0      46.5024143512347
 4800.0      61.9022813434990
 4900.0       3.8575970772986
 5000.0     -36.3615397248948
 5100.0      60.0458883526702
 5200.0      52.4750948465783
 5300.0      54.7120479701027
 5400.0      48.0283703611750
 5500.0      53.4752457689625
 5600.0      50.9939889291027
 5700.0      55.1864337039272
 5800.0      48.1014190634090
 5900.0      56.4381944314911
 6000.0      65.0294593099679
# V = 185.635838 (a.u.^3)
    0.0      -0.0000000000000
  100.0      15.6843336407266
  200.0      34.1310980322010
  300.0      39.6776546829250
  400.0      43.9880507212812
  500.0      45.7087874095597
  600.0      46.9492728132499
  700.0      47.6587091862031
  800.0      48.1594347801481
  900.0      48.5013970931758
 1000.0      48.7529430843698
 1100.0      48.9394114797404
 1200.0      49.0826753661248
 1300.0      49.1953008379101
 1400.0      49.2837457905484
 1500.0      49.3563639950276
 1600.0      49.4152419462167
 1700.0      49.4640414211102
 1800.0      49.5052577539935
 1900.0      49.5393772546482
 2000.0      49.5687157198661
 2100.0      49.5941797177532
 2200.0      49.6160734782353
 2300.0      49.6348757758018
 2400.0      49.6499558084571
 2500.0      49.6648767704995
 2600.0      49.6793789373389
 2700.0      49.6854557525415
 2800.0      49.7018605450070
 2900.0      49.7041855079217
 3000.0      49.7125231173541
 3100.0      49.7242156103935
 3200.0      49.7216848488234
 3300.0      49.7415885792521
 3400.0      49.7250309400467
 3500.0      49.7481981085327
 3600.0      49.7415219579275
 3700.0      49.7434157314882
 3800.0      49.7634290356965
 3900.0      49.7289000218011
 4000.0      49.7817327966344
 4100.0      49.7260142416439
 4200.0      49.7733194326236
 4300.0      49.7569448134801
 4400.0      49.7816222259552
 4500.0      49.5659209473141
 4600.0      50.5546509327146
 4700.0      46.7787733300312
 4800.0      60.9205153993199
 4900.0       7.6212599142540
 5000.0     -29.1575466377930
 5100.0      59.1179363024440
 5200.0      52.4582026466791
 5300.0      54.4420212113547
 5400.0      48.2338478664929
 5500.0      53.0713389049111
 5600.0      51.2610978257565
 5700.0      54.6941357579793
 5800.0      48.4303250826774
 5900.0      55.9436444838421
 6000.0      63.6833474035252
# V = 184.890798 (a.u.^3)
    0.0      -0.0000000000000
  100.0      15.5238109097392
  200.0      33.9684754307598
  300.0      39.5739746308879
  400.0      43.9169399132205
  500.0      45.6599448822712
  600.0      46.9135208708401
  700.0      47.6319038489926
  800.0      48.1386632608288
  900.0      48.4850756564900
 1000.0      48.7398143087488
 1100.0      48.9288433968231
 1200.0      49.0740931219471
 1300.0      49.1882734356049
 1400.0      49.2781076350227
 1500.0      49.3518094777137
 1600.0      49.4116504650997
 1700.0      49.4613058483285
 1800.0      49.5032316141143
 1900.0      49.5380631013985
 2000.0      49.5680108738426
 2100.0      49.5940109948783
 2200.0      49.6164013376341
 2300.0      49.6356860346799
 2400.0      49.6513597858048
 2500.0      49.6666742760064
 2600.0      49.6813939736345
 2700.0      49.6883669579613
 2800.0      49.7045377371391
 2900.0      49.7078383521607
 3000.0      49.7165600311539
 3100.0      49.7280640144573
 3200.0      49.7267248165908
 3300.0      49.7457756960105
 3400.0      49.7313358517063
 3500.0      49.7533191893701
 3600.0      49.7478271127830
 3700.0      49.7503294676291
 3800.0      49.7690433524219
 3900.0      49.7383039571697
 4000.0      49.7869670654206
 4100.0      49.7367565111429
 4200.0      49.7802421949205
 4300.0      49.7661526064424
 4400.0      49.7887479471007
 4500.0      49.5924964539970
 4600.0      50.4958254440179
 4700.0      47.0484443531604
 4800.0      59.9609905366401
 4900.0      11.2980283626559
 5000.0     -22.1214710734836
 5100.0      58.2075897678036
 5200.0      52.4404339664509
 5300.0      54.1763741236652
 5400.0      48.4320963950395
 5500.0      52.6733405929096
 5600.0      51.5218572039200
 5700.0      54.2103003785565
 5800.0      48.7501845352816
 5900.0      55.4584761441880
 6000.0      62.3656752509210
# V = 184.145758 (a.u.^3)
    0.0      -0.0000000000000
  100.0      15.3652818048550
  200.0      33.8062584884861
  300.0      39.4699513017189
  400.0      43.8454163643420
  500.0      45.6107289100861
  600.0      46.8774572398793
  700.0      47.6048332654710
  800.0      48.1176625576449
  900.0      48.4685473042552
 1000.0      48.7264970045080
 1100.0      48.9180953041067
 1200.0      49.0653364778856
 1300.0      49.1810751175624
 1400.0      49.2722965633078
 1500.0      49.3470803012723
 1600.0      49.4078803122769
 1700.0      49.4583855479605
 1800.0      49.5010151472365
 1900.0      49.5365498479241
 2000.0      49.5670986278488
 2100.0      49.5936264438385
 2200.0      49.6165044738843
 2300.0      49.6362617189617
 2400.0      49.6525149383305
 2500.0      49.6682130830336
 2600.0      49.6831447630753
 2700.0      49.6909889036071
 2800.0      49.7069305277209
 2900.0      49.7111788176585
 3000.0      49.7202709188187
 3100.0      49.7315897113705
 3200.0      49.7314069668491
 3300.0      49.7496214312608
 3400.0      49.7372431607137
 3500.0      49.7580659156412
 3600.0      49.7537243180325
 3700.0      49.7568129086295
 3800.0      49.7742564167992
 3900.0      49.7472040137060
 4000.0      49.7917962591407
 4100.0      49.7469499518791
 4200.0      49.7867063494510
 4300.0      49.7748355989253
 4400.0      49.7953934521488
 4500.0      49.6181218360988
 4600.0      50.4380743922169
 4700.0      47.3113605881610
 4800.0      59.0239756807115
 4900.0      14.8869055179013
 5000.0     -15.2552222031762
 5100.0      57.3150937187272
 5200.0      52.4218265452545
 5300.0      53.9152009417792
 5400.0      48.6230847372695
 5500.0      52.2813501755533
 5600.0      51.7762656896528
 5700.0      53.7350526987910
 5800.0      49.0609666714970
 5900.0      54.9828247495092
 6000.0      61.0767499238704
# V = 183.400717 (a.u.^3)
    0.0      -0.0000000000000
  100.0      15.2087690827286
  200.0      33.6444531615683
  300.0      39.3655819903535
  400.0      43.7734750225918
  500.0      45.5611348446767
  600.0      46.8410780943065
  700.0      47.5774944836437
  800.0      48.0964304778738
  900.0      48.4518104706998
 1000.0      48.7129901501954
 1100.0      48.9071666201122
 1200.0      49.0564052365212
 1300.0      49.1737060294317
 1400.0      49.2663130036796
 1500.0      49.3421771631710
 1600.0      49.4039324246106
 1700.0      49.4552816700984
 1800.0      49.4986097128214
 1900.0      49.5348390315792
 2000.0      49.5659806953189
 2100.0      49.5930279485806
 2200.0      49.6163849352632
 2300.0      49.6366050247158
 2400.0      49.6534235814300
 2500.0      49.6694956494188
 2600.0      49.6846339457526
 2700.0      49.6933242436284
 2800.0      49.7090418372756
 2900.0      49.7142098088267
 3000.0      49.7236587917296
 3100.0      49.7347959570588
 3200.0      49.7357344659589
 3300.0      49.7531293349342
 3400.0      49.7427561085762
 3500.0      49.7624419752237
 3600.0      49.7592171661446
 3700.0      49.7628696564027
 3800.0      49.7790723339000
 3900.0      49.7556035103908
 4000.0      49.7962249073274
 4100.0      49.7565978591368
 4200.0      49.7927163291341
 4300.0      49.7829977608012
 4400.0      49.8015634870375
 4500.0      49.6427966396666
 4600.0      50.3814207533194
 4700.0      47.5674556234306
 4800.0      58.1097396827881
 4900.0      18.3868963419408
 5000.0      -8.5607048558634
 5100.0      56.4406938564982
 5200.0      52.4024197900763
 5300.0      53.6585972180781
 5400.0      48.8067833409908
 5500.0      51.8954676194952
 5600.0      52.0243244129481
 5700.0      53.2685183497635
 5800.0      49.3626430540137
 5900.0      54.5168261974155
 6000.0      59.8168772421985
# V = 182.655677 (a.u.^3)
    0.0      -0.0000000000000
  100.0      15.0542956848714
  200.0      33.4830654929651
  300.0      39.2608640008971
  400.0      43.7011107647831
  500.0      45.5111579638856
  600.0      46.8043795415812
  700.0      47.5498845007377
  800.0      48.0749647926377
  900.0      48.4348635690458
 1000.0      48.6992927158799
 1100.0      48.8960567674152
 1200.0      49.0472992155749
 1300.0      49.1661663412190
 1400.0      49.2601574196587
 1500.0      49.3371008061806
 1600.0      49.3998077903646
 1700.0      49.4519954271981
 1800.0      49.4960167398273
 1900.0      49.5329322685002
 2000.0      49.5646588759962
 2100.0      49.5922174885099
 2200.0      49.6160448689613
 2300.0      49.6367182634160
 2400.0      49.6540881461667
 2500.0      49.6705245633947
 2600.0      49.6858642934302
 2700.0      49.6953757796098
 2800.0      49.7108747342436
 2900.0      49.7169343936713
 3000.0      49.7267268284096
 3100.0      49.7376861861211
 3200.0      49.7397106660177
 3300.0      49.7563031517799
 3400.0      49.7478781374186
 3500.0      49.7664512748539
 3600.0      49.7643094651540
 3700.0      49.7685035478920
 3800.0      49.7834954471955
 3900.0      49.7635060170087
 4000.0      49.8002577951114
 4100.0      49.7657038023844
 4200.0      49.7982768375945
 4300.0      49.7906433593916
 4400.0      49.8072630859198
 4500.0      49.6665207323991
 4600.0      50.3258877712789
 4700.0      47.8166635601064
 4800.0      57.2185510562194
 4900.0      21.7970086758533
 5000.0      -2.0398175447497
 5100.0      55.5846364084606
 5200.0      52.3822548237244
 5300.0      53.4066598014150
 5400.0      48.9831644114365
 5500.0      51.5157934436446
 5600.0      52.2660371363208
 5700.0      52.8108233643960
 5800.0      49.6551876853200
 5900.0      54.0606168511054
 6000.0      58.5863614487612
# V = 181.910636 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.9018847337003
  200.0      33.3221016126623
  300.0      39.1557946490654
  400.0      43.6283183948941
  500.0      45.4607934707568
  600.0      46.7673576207950
  700.0      47.5220002606010
  800.0      48.0532632371366
  900.0      48.4177049893461
 1000.0      48.6854036626408
 1100.0      48.8847651726469
 1200.0      49.0380182462643
 1300.0      49.1584562493702
 1400.0      49.2538303093203
 1500.0      49.3318520165169
 1600.0      49.3955074527920
 1700.0      49.4485280937845
 1800.0      49.4932377278875
 1900.0      49.5308312543247
 2000.0      49.5631350579711
 2100.0      49.5911971378773
 2200.0      49.6154865296736
 2300.0      49.6366038567142
 2400.0      49.6545111860589
 2500.0      49.6713025431494
 2600.0      49.6868387143930
 2700.0      49.6971464611993
 2800.0      49.7124324428178
 2900.0      49.7193558011766
 3000.0      49.7294783857051
 3100.0      49.7402640083968
 3200.0      49.7433391149362
 3300.0      49.7591468215502
 3400.0      49.7526129054400
 3500.0      49.7700979281971
 3600.0      49.7690052602747
 3700.0      49.7737186520546
 3800.0      49.7875303446353
 3900.0      49.7709153650568
 4000.0      49.8038999699900
 4100.0      49.7742716277793
 4200.0      49.8033928666672
 4300.0      49.7977769509568
 4400.0      49.8124975955176
 4500.0      49.6892943113769
 4600.0      50.2714989492731
 4700.0      48.0589190905429
 4800.0      56.3506777104140
 4900.0      25.1162543192680
 5000.0       4.3055496393133
 5100.0      54.7471679125447
 5200.0      52.3613745369485
 5300.0      53.1594868009870
 5400.0      49.1522020212445
 5500.0      51.1424286453025
 5600.0      52.5014103788013
 5700.0      52.3620940741726
 5800.0      49.9385771551749
 5900.0      53.6143334277083
 6000.0      57.3855048297869
# V = 181.165596 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.7515595279705
  200.0      33.1615677387802
  300.0      39.0503712635667
  400.0      43.5550926436430
  500.0      45.4100364914522
  600.0      46.7300083003641
  700.0      47.4938386542230
  800.0      48.0313235060102
  900.0      48.4003330997949
 1000.0      48.6713219410826
 1100.0      48.8732912645528
 1200.0      49.0285621756120
 1300.0      49.1505759739879
 1400.0      49.2473322065137
 1500.0      49.3264316258097
 1600.0      49.3910325081313
 1700.0      49.4448810077139
 1800.0      49.4902742491983
 1900.0      49.5285377650506
 2000.0      49.5614112189642
 2100.0      49.5899690690235
 2200.0      49.6147122784447
 2300.0      49.6362643389225
 2400.0      49.6546953823875
 2500.0      49.6718324348645
 2600.0      49.6875602621573
 2700.0      49.6986393844597
 2800.0      49.7137183456348
 2900.0      49.7214774310177
 3000.0      49.7319169946853
 3100.0      49.7425332206144
 3200.0      49.7466235547577
 3300.0      49.7616644865057
 3400.0      49.7569642850328
 3500.0      49.7733862771587
 3600.0      49.7733088226698
 3700.0      49.7785192872172
 3800.0      49.7911818597662
 3900.0      49.7778356566121
 4000.0      49.8071567431060
 4100.0      49.7823054757210
 4200.0      49.8080696940769
 4300.0      49.8044034003516
 4400.0      49.8172726687254
 4500.0      49.7111179262652
 4600.0      50.2182780357737
 4700.0      48.2941575902104
 4800.0      55.5063866571271
 4900.0      28.3436501830135
 5000.0      10.4735172918899
 5100.0      53.9285349794984
 5200.0      52.3398236276812
 5300.0      52.9171775676398
 5400.0      49.3138722135222
 5500.0      50.7754746156875
 5600.0      52.7304535595646
 5700.0      51.9224569905635
 5800.0      50.2127907823264
 5900.0      53.1781128874021
 6000.0      56.2146073427477
# V = 180.420556 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.6033435378563
  200.0      33.0014701780603
  300.0      38.9445911886196
  400.0      43.4814281668796
  500.0      45.3588820736052
  600.0      46.6923274769975
  700.0      47.4653965158485
  800.0      48.0091432547820
  900.0      48.3827462430703
 1000.0      48.6570464914505
 1100.0      48.8616344742348
 1200.0      49.0189308635431
 1300.0      49.1425257606868
 1400.0      49.2406636802748
 1500.0      49.3208405106410
 1600.0      49.3863841076122
 1700.0      49.4410555712378
 1800.0      49.4871279474190
 1900.0      49.5260536602462
 2000.0      49.5594894253953
 2100.0      49.5885355557429
 2200.0      49.6137245815144
 2300.0      49.6357023666607
 2400.0      49.6546435360212
 2500.0      49.6721172254603
 2600.0      49.6880321275164
 2700.0      49.6998578050029
 2800.0      49.7147359818969
 2900.0      49.7233028555092
 3000.0      49.7340463672809
 3100.0      49.7444978096498
 3200.0      49.7495679255730
 3300.0      49.7638604998770
 3400.0      49.7609363653550
 3500.0      49.7763208923984
 3600.0      49.7772246620429
 3700.0      49.7829100211866
 3800.0      49.7944550839028
 3900.0      49.7842712645546
 4000.0      49.8100337054463
 4100.0      49.7898097780024
 4200.0      49.8123128967641
 4300.0      49.8105278871767
 4400.0      49.8215942804952
 4500.0      49.7319924831320
 4600.0      50.1662490166239
 4700.0      48.5223152138337
 4800.0      54.6859436968798
 4900.0      31.4782195217284
 5000.0      16.4622191121487
 5100.0      53.1289840237664
 5200.0      52.3176486707432
 5300.0      52.6798326391993
 5400.0      49.4681531313525
 5500.0      50.4150330426670
 5600.0      52.9531791379010
 5700.0      51.4920386864545
 5800.0      50.4778107658234
 5900.0      52.7520923088033
 6000.0      55.0739662063869
# V = 179.675515 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.4572603996190
  200.0      32.8418153265135
  300.0      38.8384517860424
  400.0      43.4073195444599
  500.0      45.3073251850826
  600.0      46.6543109726027
  700.0      47.4366706224578
  800.0      47.9867200966782
  900.0      48.3649427367267
 1000.0      48.6425762412854
 1100.0      48.8497942346056
 1200.0      49.0091241838472
 1300.0      49.1343058790410
 1400.0      49.2338253351495
 1500.0      49.3150795926118
 1600.0      49.3815634580372
 1700.0      49.4370532500881
 1800.0      49.4838005413161
 1900.0      49.5233808807258
 2000.0      49.5573718384114
 2100.0      49.5868989699818
 2200.0      49.6125260185886
 2300.0      49.6349207095421
 2400.0      49.6543585822380
 2500.0      49.6721600348744
 2600.0      49.6882576502851
 2700.0      49.7008051320914
 2800.0      49.7154890564330
 2900.0      49.7248358217140
 3000.0      49.7358704027551
 3100.0      49.7461619498081
 3200.0      49.7521763775514
 3300.0      49.7657394199972
 3400.0      49.7645334698689
 3500.0      49.7789065689417
 3600.0      49.7807575384902
 3700.0      49.7868956752378
 3800.0      49.7973553686769
 3900.0      49.7902268487076
 4000.0      49.8125367208542
 4100.0      49.7967892794144
 4200.0      49.8161283528556
 4300.0      49.8161559117974
 4400.0      49.8254687351509
 4500.0      49.7519192652794
 4600.0      50.1154360966916
 4700.0      48.7433289954938
 4800.0      53.8896130845492
 4900.0      34.5189932587011
 5000.0      22.2698044714403
 5100.0      52.3487610002956
 5200.0      52.2948981517719
 5300.0      52.4475537142241
 5400.0      49.6150251249322
 5500.0      50.0612058205264
 5600.0      53.1696027612353
 5700.0      51.0709656597055
 5800.0      50.7336223495648
 5900.0      52.3364087517033
 6000.0      53.9638754513138
# V = 178.930475 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.3133339096886
  200.0      32.6826096699829
  300.0      38.7319504376367
  400.0      43.3327612791749
  500.0      45.2553607115875
  600.0      46.6159545333240
  700.0      47.4076576909010
  800.0      47.9640516020330
  900.0      48.3469208705205
 1000.0      48.6279101055991
 1100.0      48.8377699784818
 1200.0      48.9991420236004
 1300.0      49.1259166229809
 1400.0      49.2268178103182
 1500.0      49.3091498401137
 1600.0      49.3765718195899
 1700.0      49.4328755770925
 1800.0      49.4802938230070
 1900.0      49.5205214519816
 2000.0      49.5550607112684
 2100.0      49.5850617876472
 2200.0      49.6111192782883
 2300.0      49.6339222621032
 2400.0      49.6538435828930
 2500.0      49.6719641255323
 2600.0      49.6882403164184
 2700.0      49.7014849353273
 2800.0      49.7159814423031
 2900.0      49.7260802533890
 3000.0      49.7373931891008
 3100.0      49.7475300145750
 3200.0      49.7544532673969
 3300.0      49.7673060234758
 3400.0      49.7677601488091
 3500.0      49.7811483449458
 3600.0      49.7839124573647
 3700.0      49.7904813357533
 3800.0      49.7998883315775
 3900.0      49.7957073582208
 4000.0      49.8146719425782
 4100.0      49.8032490338137
 4200.0      49.8195222570816
 4300.0      49.8212933027155
 4400.0      49.8289026724143
 4500.0      49.7708999506960
 4600.0      50.0658636790831
 4700.0      48.9571369672419
 4800.0      53.1176571616546
 4900.0      37.4650113949692
 5000.0      27.8944411651139
 5100.0      51.5881111056965
 5200.0      52.2716225249652
 5300.0      52.2204435967147
 5400.0      49.7544708892687
 5500.0      49.7140949332912
 5600.0      53.3797434159035
 5700.0      50.6593642002233
 5800.0      50.9802139809729
 5900.0      51.9311991171108
 6000.0      52.8846254712002
# V = 178.185434 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.1715880182829
  200.0      32.5238597850067
  300.0      38.6250845472056
  400.0      43.2577477956187
  500.0      45.2029834554579
  600.0      46.5772538260634
  700.0      47.3783543772553
  800.0      47.9411352948856
  900.0      48.3286789066721
 1000.0      48.6130469840174
 1100.0      48.8255611397221
 1200.0      48.9889842812256
 1300.0      49.1173583100370
 1400.0      49.2196417809620
 1500.0      49.3030522651565
 1600.0      49.3714105108252
 1700.0      49.4285241481377
 1800.0      49.4766096612111
 1900.0      49.5174774843497
 2000.0      49.5525583915719
 2100.0      49.5830265880614
 2200.0      49.6095071639163
 2300.0      49.6327100382403
 2400.0      49.6531017354419
 2500.0      49.6715329002335
 2600.0      49.6879837631664
 2700.0      49.7019009482676
 2800.0      49.7162171786819
 2900.0      49.7270402595190
 3000.0      49.7386190074117
 3100.0      49.7486065752560
 3200.0      49.7564031654318
 3300.0      49.7685653088544
 3400.0      49.7706211885979
 3500.0      49.7830515000686
 3600.0      49.7866946796537
 3700.0      49.7936723588671
 3800.0      49.8020598612588
 3900.0      49.8007180410093
 4000.0      49.8164458136148
 4100.0      49.8091944238359
 4200.0      49.8225011144056
 4300.0      49.8259462350153
 4400.0      49.8319030725266
 4500.0      49.7889366251624
 4600.0      50.0175563542904
 4700.0      49.1636782612541
 4800.0      52.3703359864199
 4900.0      40.3153245031966
 5000.0      33.3343183587482
 5100.0      50.8472784435752
 5200.0      52.2478742759567
 5300.0      51.9986061406631
 5400.0      49.8864755903602
 5500.0      49.3738023431994
 5600.0      53.5836236007558
 5700.0      50.2573602148805
 5800.0      51.2175774981597
 5900.0      51.5365999872878
 6000.0      51.8365025038100
# V = 177.440394 (a.u.^3)
    0.0      -0.0000000000000
  100.0      14.0320468225154
  200.0      32.3655723387310
  300.0      38.5178515439366
  400.0      43.1822734386394
  500.0      45.1501881332987
  600.0      46.5382044373880
  700.0      47.3487572733883
  800.0      47.9179686527576
  900.0      48.3102150763651
 1000.0      48.5979857620638
 1100.0      48.8131671490273
 1200.0      48.9786508674369
 1300.0      49.1086312814896
 1400.0      49.2122979559375
 1500.0      49.2967879270880
 1600.0      49.3660809036090
 1700.0      49.4240006280143
 1800.0      49.4727499979194
 1900.0      49.5142511748931
 2000.0      49.5498673223852
 2100.0      49.5807960561616
 2200.0      49.6076925921137
 2300.0      49.6312871775108
 2400.0      49.6521363710499
 2500.0      49.6708699065245
 2600.0      49.6874917808890
 2700.0      49.7020570691345
 2800.0      49.7162004786087
 2900.0      49.7277201349074
 3000.0      49.7395523331963
 3100.0      49.7493964072094
 3200.0      49.7580308632475
 3300.0      49.7695224943926
 3400.0      49.7731216202623
 3500.0      49.7846215597531
 3600.0      49.7891097290121
 3700.0      49.7964743733699
 3800.0      49.8038761261855
 3900.0      49.8052644487428
 4000.0      49.8178650777929
 4100.0      49.8146311581412
 4200.0      49.8250717637749
 4300.0      49.8301212234438
 4400.0      49.8344772724187
 4500.0      49.8060317969402
 4600.0      49.9705388765937
 4700.0      49.3628932417240
 4800.0      51.6479069112405
 4900.0      43.0689953403774
 5000.0      38.5876497125067
 5100.0      50.1265056907696
 5200.0      52.2237079628704
 5300.0      51.7821461957066
 5400.0      50.0110270065034
 5500.0      49.0404298666474
 5600.0      53.7812694750134
 5700.0      49.8650790882287
 5800.0      51.4457082945914
 5900.0      51.1527474642150
 6000.0      50.8197881321108
# V = 176.695354 (a.u.^3)
    0.0      -0.0000000000000
  100.0      13.8947345587911
  200.0      32.2077540899309
  300.0      38.4102488843521
  400.0      43.1063324724645
  500.0      45.0969693742482
  600.0      46.4988018706625
