# T (K)               Helmholtz Free Energy (Ry.)
# V= 188.6160000000000
  500.00      -0.8815935843448
  600.00      -0.8868913272030
  700.00      -0.8927896360087
  800.00      -0.8992099609740
  900.00      -0.9060912254224
 1000.00      -0.9133847790738
 1100.00      -0.9210510566198
 1200.00      -0.9290572941729
 1300.00      -0.9373759445691
 1400.00      -0.9459835404390
 1500.00      -0.9548598552416
 1600.00      -0.9639872868318
 1700.00      -0.9733503785744
 1800.00      -0.9829354530239
 1900.00      -0.9927303241977
 2000.00      -1.0027240653662
 2100.00      -1.0129068264012
 2200.00      -1.0232696833017
 2300.00      -1.0338045129354
 2400.00      -1.0445038890502
 2500.00      -1.0553609955617
 2600.00      -1.0663695605236
 2700.00      -1.0775237904581
 2800.00      -1.0888183095639
 2900.00      -1.1002481363784
 3000.00      -1.1118086145816
 3100.00      -1.1234954047364
 3200.00      -1.1353044507391
 3300.00      -1.1472319364648
 3400.00      -1.1592742940920
 3500.00      -1.1714281319070
 3600.00      -1.1836902885979
 3700.00      -1.1960577518787
 3800.00      -1.2085276802985
 3900.00      -1.2210973926009
 4000.00      -1.2337643042997
 4100.00      -1.2465260253846
 4200.00      -1.2593802000779
 4300.00      -1.2723246636637
 4400.00      -1.2853573167396
 4500.00      -1.2984761132187
 4600.00      -1.3116791769965
 4700.00      -1.3249646864814
 4800.00      -1.3383308136810
 4900.00      -1.3517760226473
 5000.00      -1.3652323738425
 5100.00      -1.3786677333078
 5200.00      -1.3921664859115
 5300.00      -1.4057445686520
 5400.00      -1.4193992070144
 5500.00      -1.4331244885983
 5600.00      -1.4469220250082
 5700.00      -1.4607904669174
 5800.00      -1.4747301926221
 5900.00      -1.4887364956696
 6000.00      -1.5028156929806
# V= 185.6358383838384
    0.00      -0.8696598108217
  100.00      -0.8699249236584
  200.00      -0.8713852302759
  300.00      -0.8740796756657
  400.00      -0.8778024314588
  500.00      -0.8823679380876
  600.00      -0.8876369120097
  700.00      -0.8935059804883
  800.00      -0.8998967648506
  900.00      -0.9067482873324
 1000.00      -0.9140119589956
 1100.00      -0.9216482540720
 1200.00      -0.9296244358420
 1300.00      -0.9379129761664
 1400.00      -0.9464904213146
 1500.00      -0.9553365551587
 1600.00      -0.9644337832930
 1700.00      -0.9737666551336
 1800.00      -0.9833214980589
 1900.00      -0.9930861298815
 2000.00      -1.0030496271121
 2100.00      -1.0132021422349
 2200.00      -1.0235347533468
 2300.00      -1.0340393390800
 2400.00      -1.0447084748027
 2500.00      -1.0555353460493
 2600.00      -1.0665136819198
 2700.00      -1.0776376897737
 2800.00      -1.0889019952848
 2900.00      -1.1003016171273
 3000.00      -1.1118319005025
 3100.00      -1.1234885066703
 3200.00      -1.1352673795183
 3300.00      -1.1471647041175
 3400.00      -1.1591769122433
 3500.00      -1.1713006143157
 3600.00      -1.1835326481199
 3700.00      -1.1958700025096
 3800.00      -1.2083098365078
 3900.00      -1.2208494681855
 4000.00      -1.2334863159736
 4100.00      -1.2462179870415
 4200.00      -1.2590421297372
 4300.00      -1.2719565766330
 4400.00      -1.2849592289519
 4500.00      -1.2980480441051
 4600.00      -1.3112211432955
 4700.00      -1.3244767045121
 4800.00      -1.3378129058571
 4900.00      -1.3512282000892
 5000.00      -1.3646601087431
 5100.00      -1.3780790896468
 5200.00      -1.3915623651003
 5300.00      -1.4051246583930
 5400.00      -1.4187632926807
 5500.00      -1.4324726055220
 5600.00      -1.4462539090175
 5700.00      -1.4601061573665
 5800.00      -1.4740293833447
 5900.00      -1.4880192586035
 6000.00      -1.5020813893764
# V= 184.8907979797980
    0.00      -0.8705112236217
  100.00      -0.8707719109995
  200.00      -0.8722155598393
  300.00      -0.8748867390235
  400.00      -0.8785832144118
  500.00      -0.8831209744980
  600.00      -0.8883614041539
  700.00      -0.8942014529550
  800.00      -0.9005629144479
  900.00      -0.9073849104891
 1000.00      -0.9146189139324
 1100.00      -0.9222254388578
 1200.00      -0.9301717759123
 1300.00      -0.9384304161208
 1400.00      -0.9469779194930
 1500.00      -0.9557940803800
 1600.00      -0.9648613121664
 1700.00      -0.9741641703556
 1800.00      -0.9836889871741
 1900.00      -0.9934235842495
 2000.00      -1.0033570413417
 2100.00      -1.0134795135554
 2200.00      -1.0237820810917
 2300.00      -1.0342566243517
 2400.00      -1.0448957203232
 2500.00      -1.0556925561509
 2600.00      -1.0666408619826
 2700.00      -1.0777348460175
 2800.00      -1.0889691353858
 2900.00      -1.1003387489121
 3000.00      -1.1118390332934
 3100.00      -1.1234656504799
 3200.00      -1.1352145443626
 3300.00      -1.1470819011859
 3400.00      -1.1590641523371
 3500.00      -1.1711579103254
 3600.00      -1.1833600120583
 3700.00      -1.1956674475057
 3800.00      -1.2080773761552
 3900.00      -1.2205871154257
 4000.00      -1.2331940865946
 4100.00      -1.2458958940811
 4200.00      -1.2586901902613
 4300.00      -1.2715748050624
 4400.00      -1.2845476403152
 4500.00      -1.2976066568498
 4600.00      -1.3107499732388
 4700.00      -1.3239757670595
 4800.00      -1.3372822223685
 4900.00      -1.3506677808947
 5000.00      -1.3640752991778
 5100.00      -1.3774777649410
 5200.00      -1.3909454013358
 5300.00      -1.4044917478498
 5400.00      -1.4181142230155
 5500.00      -1.4318074076802
 5600.00      -1.4455723211444
 5700.00      -1.4594082163063
 5800.00      -1.4733147870525
 5900.00      -1.4872880749981
 6000.00      -1.5013329918258
# V= 184.1457575757576
    0.00      -0.8713398856264
  100.00      -0.8715962068625
  200.00      -0.8730234091621
  300.00      -0.8756715675491
  400.00      -0.8793420033935
  500.00      -0.8838522501542
  600.00      -0.8890643629963
  700.00      -0.8948756155035
  800.00      -0.9012079745619
  900.00      -0.9080006623689
 1000.00      -0.9152052140272
 1100.00      -0.9227821837792
 1200.00      -0.9306988898401
 1300.00      -0.9389278425416
 1400.00      -0.9474456157374
 1500.00      -0.9562320143247
 1600.00      -0.9652694595301
 1700.00      -0.9745425129817
 1800.00      -0.9840375117792
 1900.00      -0.9937422813847
 2000.00      -1.0036459048177
 2100.00      -1.0137385398109
